20.46105,2557,224.762151,nan,,,,
,,,,,,,
20.46105,2560,225.0258532,-0.136719895,,,,
,,,,,,,
20.67737,2563,225.2895553,nan,,,,
,,,,,,,
20.46105,2568,225.7290589,nan,,,,
,,,,,,,
20.46105,2573,226.1685626,nan,,,,
,,,,,,,
20.46105,2577,226.5201655,-0.175782723,,,,
,,,,,,,
20.46105,2582,226.9596691,nan,,,,
,,,,,,,
20.46105,2587,227.3991727,nan,,,,
,,,,,,,
20.46105,2592,227.8386763,nan,,,,
,,,,,,,
20.67737,2597,228.2781799,nan,,,,
,,,,,,,
20.46105,2602,228.7176836,nan,,,,
,,,,,,,
20.46105,2607,229.1571872,nan,,,,
,,,,,,,
20.46105,2612,229.5966908,nan,,,,
,,,,,,,
20.46105,2617,230.0361944,nan,,,,
,,,,,,,
19.90158,2622,230.475698,nan,,,,
,,,,,,,
20.67737,2626,230.8273009,nan,,,,
,,,,,,,
19.90158,2631,231.2668046,nan,,,,
,,,,,,,
20.67737,2636,231.7063082,nan,,,,
,,,,,,,
20.46105,2641,232.1458118,-0.164063875,,,,
,,,,,,,
20.67737,2646,232.5853154,nan,,,,
,,,,,,,
20.67737,2651,233.024819,nan,,,,
,,,,,,,
19.90158,2655,233.3764219,-0.454628143,,,,
,,,,,,,
20.46105,2661,233.9038263,-0.164063875,,,,
,,,,,,,
20.46105,2665,234.2554292,nan,,,,
,,,,,,,
20.67737,2671,234.7828335,0.551609507,,,,
,,,,,,,
20.46105,2676,235.2223371,nan,,,,
,,,,,,,
20.67737,2681,235.6618407,nan,,,,
,,,,,,,
20.46105,2686,236.1013444,-0.164063875,,,,
,,,,,,,
20.67737,2690,236.4529473,nan,,,,
,,,,,,,
20.46105,2695,236.8924509,nan,,,,
,,,,,,,
21.2861,2700,237.3319545,0.67043979,,,,
,,,,,,,
20.46105,2705,237.7714581,-0.164063875,,,,
,,,,,,,
20.46105,2709,238.123061,nan,,,,
,,,,,,,
20.46105,2715,238.6504654,nan,,,,
,,,,,,,
20.46105,2720,239.089969,nan,,,,
,,,,,,,
20.46105,2723,239.3536711,nan,,,,
,,,,,,,
20.46105,2728,239.7931748,nan,,,,
,,,,,,,
20.67737,2733,240.2326784,nan,,,,
,,,,,,,
20.67737,2738,240.672182,nan,,,,
,,,,,,,
20.46105,2743,241.1116856,nan,,,,
,,,,,,,
20.46105,2748,241.5511892,nan,,,,
,,,,,,,
20.46105,2753,241.9906929,nan,,,,
,,,,,,,
21.05032,2758,242.4301965,0.446920855,,,,
,,,,,,,
20.67737,2763,242.8697001,nan,,,,
,,,,,,,
20.46105,2767,243.221303,nan,,,,
,,,,,,,
20.46105,2772,243.6608066,nan,,,,
,,,,,,,
21.05032,2776,244.0124095,0.326373439,,,,
,,,,,,,
20.67737,2781,244.4519131,0.175782723,,,,
,,,,,,,
21.2861,2785,244.803516,nan,,,,
,,,,,,,
21.2861,2790,245.2430196,nan,,,,
,,,,,,,
20.46105,2794,245.5946225,-0.189304471,,,,
,,,,,,,
20.67737,2799,246.0341262,-0.494657067,,,,
,,,,,,,
20.67737,2804,246.4736298,nan,,,,
,,,,,,,
21.2861,2808,246.8252327,0.67043979,,,,
,,,,,,,
20.46105,2813,247.2647363,-0.175782723,,,,
,,,,,,,
21.2861,2817,247.6163392,nan,,,,
,,,,,,,
20.46105,2822,248.0558428,nan,,,,
,,,,,,,
20.46105,2827,248.4953464,nan,,,,
,,,,,,,
21.2861,2832,248.9348501,nan,,,,
,,,,,,,
20.46105,2836,249.2864529,nan,,,,
,,,,,,,
20.46105,2841,249.7259566,nan,,,,
,,,,,,,
20.67737,2845,250.0775595,-0.532707611,,,,
,,,,,,,
20.46105,2851,250.6049638,nan,,,,
,,,,,,,
20.46105,2856,251.0444674,nan,,,,
,,,,,,,
20.67737,2861,251.483971,nan,,,,
,,,,,,,
20.46105,2866,251.9234747,nan,,,,
,,,,,,,
20.46105,2871,252.3629783,nan,,,,
,,,,,,,
20.46105,2876,252.8024819,nan,,,,
,,,,,,,
20.67737,2881,253.2419855,nan,,,,
,,,,,,,
20.46105,2885,253.5935884,nan,,,,
,,,,,,,
20.67737,2890,254.033092,nan,,,,
,,,,,,,
20.46105,2895,254.4725957,-0.175782723,,,,
,,,,,,,
20.67737,2900,254.9120993,nan,,,,
,,,,,,,
20.46105,2904,255.2637022,nan,,,,
,,,,,,,
20.46105,2909,255.7032058,nan,,,,
,,,,,,,
20.46105,2914,256.1427094,-0.175782723,,,,
,,,,,,,
20.67737,2918,256.4943123,nan,,,,
,,,,,,,
21.2861,2923,256.9338159,nan,,,,
,,,,,,,
20.46105,2928,257.3733195,nan,,,,
,,,,,,,
20.67737,2933,257.8128232,nan,,,,
,,,,,,,
20.67737,2937,258.1644261,-0.494657067,,,,
,,,,,,,
20.46105,2942,258.6039297,nan,,,,
,,,,,,,
20.46105,2946,258.9555326,nan,,,,
,,,,,,,
20.46105,2951,259.3950362,nan,,,,
,,,,,,,
20.46105,2956,259.8345398,nan,,,,
,,,,,,,
20.46105,2960,260.1861427,nan,,,,
,,,,,,,
20.46105,2965,260.6256463,nan,,,,
,,,,,,,
20.67737,2969,260.9772492,nan,,,,
,,,,,,,
20.67737,2974,261.4167528,nan,,,,
,,,,,,,
20.67737,2978,261.7683557,nan,,,,
,,,,,,,
20.46105,2983,262.2078594,-0.175782723,,,,
,,,,,,,
20.67737,2988,262.647363,nan,,,,
,,,,,,,
20.46105,2992,262.9989659,nan,,,,
,,,,,,,
20.10047,2996,263.3505688,-0.31554829,,,,
,,,,,,,
20.46105,3001,263.7900724,-0.189304471,,,,
,,,,,,,
20.46105,3006,264.229576,nan,,,,
,,,,,,,
19.90158,3010,264.5811789,-0.161619017,,,,
,,,,,,,
20.46105,3014,264.9327818,nan,,,,
,,,,,,,
20.46105,3018,265.2843847,nan,,,,
,,,,,,,
19.90158,3023,265.7238883,nan,,,,
,,,,,,,
19.90158,3027,266.0754912,nan,,,,
,,,,,,,
19.90158,3032,266.5149948,nan,,,,
,,,,,,,
19.90158,3037,266.9544984,nan,,,,
,,,,,,,
19.90158,3043,267.4819028,nan,,,,
,,,,,,,
20.10047,3048,267.9214064,nan,,,,
,,,,,,,
19.90158,3053,268.36091,nan,,,,
,,,,,,,
19.90158,3058,268.8004137,nan,,,,
,,,,,,,
19.90158,3062,269.1520165,nan,,,,
,,,,,,,
19.90158,3067,269.5915202,nan,,,,
,,,,,,,
19.90158,3073,270.1189245,nan,,,,
,,,,,,,
19.90158,3077,270.4705274,nan,,,,
,,,,,,,
19.90158,3082,270.910031,nan,,,,
,,,,,,,
19.90158,3087,271.3495346,nan,,,,
,,,,,,,
19.90158,3092,271.7890383,nan,,,,
,,,,,,,
19.90158,3097,272.2285419,nan,,,,
,,,,,,,
19.90158,3101,272.5801448,nan,,,,
,,,,,,,
19.90158,3104,272.8438469,nan,,,,
,,,,,,,
19.90158,3109,273.2833506,nan,,,,
,,,,,,,
19.90158,3113,273.6349535,nan,,,,
,,,,,,,
19.90158,3119,274.1623578,nan,,,,
,,,,,,,
19.90158,3123,274.5139607,nan,,,,
,,,,,,,
19.3699,3127,274.8655636,nan,,,,
,,,,,,,
19.3699,3132,275.3050672,nan,,,,
,,,,,,,
19.3699,3138,275.8324716,nan,,,,
,,,,,,,
19.3699,3144,276.3598759,nan,,,,
,,,,,,,
19.90158,3149,276.7993795,nan,,,,
,,,,,,,
19.90158,3155,277.3267839,nan,,,,
,,,,,,,
19.90158,3159,277.6783868,nan,,,,
,,,,,,,
19.90158,3164,278.1178904,nan,,,,
,,,,,,,
19.90158,3169,278.557394,nan,,,,
,,,,,,,
19.3699,3173,278.9089969,nan,,,,
,,,,,,,
19.3699,3177,279.2605998,nan,,,,
,,,,,,,
19.90158,3181,279.6122027,nan,,,,
,,,,,,,
19.90158,3187,280.139607,0.432045849,,,,
,,,,,,,
19.90158,3191,280.4912099,nan,,,,
,,,,,,,
20.10047,3197,281.0186143,nan,,,,
,,,,,,,
19.90158,3201,281.3702172,nan,,,,
,,,,,,,
19.90158,3207,281.8976215,nan,,,,
,,,,,,,
19.90158,3212,282.3371251,nan,,,,
,,,,,,,
19.90158,3218,282.8645295,nan,,,,
,,,,,,,
19.90158,3224,283.3919338,nan,,,,
,,,,,,,
19.90158,3230,283.9193382,nan,,,,
,,,,,,,
19.90158,3235,284.3588418,nan,,,,
,,,,,,,
19.90158,3241,284.8862461,nan,,,,
,,,,,,,
19.90158,3245,285.237849,nan,,,,
,,,,,,,
19.90158,3249,285.5894519,nan,,,,
,,,,,,,
19.90158,3255,286.1168563,nan,,,,
,,,,,,,
19.90158,3260,286.5563599,nan,,,,
,,,,,,,
19.90158,3263,286.820062,nan,,,,
,,,,,,,
19.90158,3267,287.1716649,nan,,,,
,,,,,,,
19.90158,3271,287.5232678,nan,,,,
,,,,,,,
19.90158,3276,287.9627715,nan,,,,
,,,,,,,
19.3699,3281,288.4022751,-0.432045849,,,,
,,,,,,,
19.90158,3286,288.8417787,nan,,,,
,,,,,,,
19.90158,3290,289.1933816,nan,,,,
,,,,,,,
19.3699,3295,289.6328852,nan,,,,
,,,,,,,
19.90158,3302,290.2481903,nan,,,,
,,,,,,,
19.90158,3307,290.6876939,nan,,,,
,,,,,,,
19.90158,3312,291.1271975,nan,,,,
,,,,,,,
19.90158,3316,291.4788004,nan,,,,
,,,,,,,
19.90158,3321,291.918304,nan,,,,
,,,,,,,
19.90158,3327,292.4457084,nan,,,,
,,,,,,,
19.90158,3331,292.7973113,nan,,,,
,,,,,,,
19.90158,3336,293.2368149,nan,,,,
,,,,,,,
19.90158,3340,293.5884178,nan,,,,
,,,,,,,
19.90158,3345,294.0279214,nan,,,,
,,,,,,,
20.10047,3350,294.467425,nan,,,,
,,,,,,,
19.90158,3355,294.9069286,nan,,,,
,,,,,,,
19.90158,3360,295.3464323,nan,,,,
,,,,,,,
19.90158,3364,295.6980352,-0.161619017,,,,
,,,,,,,
19.90158,3370,296.2254395,nan,,,,
,,,,,,,
19.90158,3376,296.7528438,nan,,,,
,,,,,,,
19.90158,3383,297.3681489,nan,,,,
,,,,,,,
19.90158,3388,297.8076525,nan,,,,
,,,,,,,
20.67737,3394,298.3350569,nan,,,,
,,,,,,,
19.90158,3400,298.8624612,nan,,,,
,,,,,,,
19.90158,3406,299.3898656,nan,,,,
,,,,,,,
19.90158,3411,299.8293692,-0.519161889,,,,
,,,,,,,
19.90158,3417,300.3567735,nan,,,,
,,,,,,,
20.46105,3423,300.8841779,nan,,,,
,,,,,,,
19.90158,3429,301.4115822,nan,,,,
,,,,,,,
20.10047,3435,301.9389866,nan,,,,
,,,,,,,
20.10047,3443,302.6421923,nan,,,,
,,,,,,,
20.10047,3451,303.3453981,nan,,,,
,,,,,,,
20.46105,3459,304.0486039,0.17092199,,,,
,,,,,,,
19.90158,3466,304.663909,nan,,,,
,,,,,,,
20.46105,3474,305.3671148,nan,,,,
,,,,,,,
19.90158,3482,306.0703206,nan,,,,
,,,,,,,
19.90158,3488,306.5977249,nan,,,,
,,,,,,,
19.90158,3494,307.1251293,nan,,,,
,,,,,,,
19.90158,3500,307.6525336,nan,,,,
,,,,,,,
19.90158,3505,308.0920372,nan,,,,
,,,,,,,
19.90158,3511,308.6194416,nan,,,,
,,,,,,,
19.90158,3517,309.1468459,nan,,,,
,,,,,,,
20.67737,3521,309.4984488,nan,,,,
,,,,,,,
20.46105,3526,309.9379524,nan,,,,
,,,,,,,
19.90158,3532,310.4653568,nan,,,,
,,,,,,,
20.10047,3536,310.8169597,-0.437539059,,,,
,,,,,,,
20.46105,3541,311.2564633,nan,,,,
,,,,,,,
19.90158,3546,311.6959669,nan,,,,
,,,,,,,
20.10047,3551,312.1354705,nan,,,,
,,,,,,,
19.90158,3556,312.5749741,nan,,,,
,,,,,,,
20.67737,3562,313.1023785,0.551609507,,,,
,,,,,,,
20.67737,3566,313.4539814,nan,,,,
,,,,,,,
20.10047,3572,313.9813857,nan,,,,
,,,,,,,
19.90158,3578,314.5087901,-0.551609507,,,,
,,,,,,,
19.90158,3582,314.860393,nan,,,,
,,,,,,,
19.90158,3587,315.2998966,nan,,,,
,,,,,,,
20.46105,3592,315.7394002,0.454628143,,,,
,,,,,,,
20.46105,3597,316.1789038,nan,,,,
,,,,,,,
19.90158,3602,316.6184074,nan,,,,
,,,,,,,
19.90158,3607,317.0579111,nan,,,,
,,,,,,,
20.46105,3611,317.409514,nan,,,,
,,,,,,,
20.10047,3616,317.8490176,0.161619017,,,,
,,,,,,,
19.90158,3621,318.2885212,nan,,,,
,,,,,,,
20.10047,3626,318.7280248,nan,,,,
,,,,,,,
19.90158,3631,319.1675284,nan,,,,
,,,,,,,
20.10047,3636,319.6070321,0.150844416,,,,
,,,,,,,
19.90158,3641,320.0465357,nan,,,,
,,,,,,,
19.90158,3646,320.4860393,nan,,,,
,,,,,,,
19.90158,3652,321.0134436,nan,,,,
,,,,,,,
19.90158,3657,321.4529473,nan,,,,
,,,,,,,
19.90158,3662,321.8924509,nan,,,,
,,,,,,,
19.90158,3667,322.3319545,nan,,,,
,,,,,,,
19.3699,3672,322.7714581,nan,,,,
,,,,,,,
19.90158,3677,323.2109617,nan,,,,
,,,,,,,
19.3699,3682,323.6504654,nan,,,,
,,,,,,,
19.90158,3687,324.089969,0.403242792,,,,
,,,,,,,
19.90158,3691,324.4415719,nan,,,,
,,,,,,,
19.90158,3697,324.9689762,nan,,,,
,,,,,,,
19.90158,3702,325.4084798,nan,,,,
,,,,,,,
19.90158,3707,325.8479835,nan,,,,
,,,,,,,
19.3699,3712,326.2874871,nan,,,,
,,,,,,,
19.90158,3717,326.7269907,nan,,,,
,,,,,,,
19.3699,3722,327.1664943,nan,,,,
,,,,,,,
19.90158,3723,327.254395,0.549876535,,,,
,,,,,,,
19.90158,3722,327.1664943,nan,,,,
,,,,,,,
19.90158,3720,326.9906929,nan,,,,
,,,,,,,
19.90158,3717,326.7269907,nan,,,,
,,,,,,,
19.90158,3713,326.3753878,nan,,,,
,,,,,,,
19.3699,3709,326.0237849,nan,,,,
,,,,,,,
19.90158,3704,325.5842813,nan,,,,
,,,,,,,
19.90158,3700,325.2326784,nan,,,,
,,,,,,,
19.90158,3694,324.705274,-0.403242792,,,,
,,,,,,,
19.90158,3689,324.2657704,nan,,,,
,,,,,,,
19.90158,3684,323.8262668,nan,,,,
,,,,,,,
19.3699,3678,323.2988625,0.378040118,,,,
,,,,,,,
19.90158,3673,322.8593588,nan,,,,
,,,,,,,
19.90158,3668,322.4198552,nan,,,,
,,,,,,,
19.90158,3663,321.9803516,nan,,,,
,,,,,,,
19.3699,3657,321.4529473,0.378040118,,,,
,,,,,,,
19.90158,3652,321.0134436,nan,,,,
,,,,,,,
19.90158,3647,320.57394,nan,,,,
,,,,,,,
19.90158,3642,320.1344364,nan,,,,
,,,,,,,
19.3699,3637,319.6949328,0.403242792,,,,
,,,,,,,
19.3699,3632,319.2554292,nan,,,,
,,,,,,,
19.90158,3627,318.8159255,nan,,,,
,,,,,,,
19.3699,3622,318.3764219,nan,,,,
,,,,,,,
19.3699,3617,317.9369183,nan,,,,
,,,,,,,
19.3699,3612,317.4974147,nan,,,,
,,,,,,,
19.3699,3607,317.0579111,nan,,,,
,,,,,,,
19.90158,3602,316.6184074,-0.403242792,,,,
,,,,,,,
19.3699,3597,316.1789038,nan,,,,
,,,,,,,
19.3699,3592,315.7394002,nan,,,,
,,,,,,,
19.90158,3587,315.2998966,nan,,,,
,,,,,,,
19.55313,3582,314.860393,-0.13896738,,,,
,,,,,,,
19.3699,3577,314.4208893,nan,,,,
,,,,,,,
19.3699,3572,313.9813857,nan,,,,
,,,,,,,
19.3699,3568,313.6297828,nan,,,,
,,,,,,,
19.90158,3562,313.1023785,-0.403242792,,,,
,,,,,,,
19.3699,3557,312.6628749,nan,,,,
,,,,,,,
19.3699,3552,312.2233713,nan,,,,
,,,,,,,
19.90158,3547,311.7838676,nan,,,,
,,,,,,,
19.3699,3542,311.344364,nan,,,,
,,,,,,,
19.3699,3537,310.9048604,nan,,,,
,,,,,,,
19.3699,3532,310.4653568,nan,,,,
,,,,,,,
18.86415,3527,310.0258532,nan,,,,
,,,,,,,
19.3699,3522,309.5863495,nan,,,,
,,,,,,,
19.3699,3518,309.2347466,nan,,,,
,,,,,,,
19.3699,3512,308.7073423,nan,,,,
,,,,,,,
19.3699,3507,308.2678387,nan,,,,
,,,,,,,
19.3699,3502,307.8283351,nan,,,,
,,,,,,,
19.3699,3497,307.3888314,nan,,,,
,,,,,,,
19.3699,3492,306.9493278,nan,,,,
,,,,,,,
19.3699,3487,306.5098242,nan,,,,
,,,,,,,
19.3699,3482,306.0703206,nan,,,,
,,,,,,,
19.3699,3477,305.630817,nan,,,,
,,,,,,,
19.3699,3472,305.1913133,nan,,,,
,,,,,,,
19.3699,3467,304.7518097,nan,,,,
,,,,,,,
19.3699,3462,304.3123061,nan,,,,
,,,,,,,
19.3699,3458,303.9607032,nan,,,,
,,,,,,,
19.3699,3453,303.5211996,nan,,,,
,,,,,,,
19.3699,3448,303.081696,nan,,,,
,,,,,,,
19.3699,3443,302.6421923,nan,,,,
,,,,,,,
19.3699,3438,302.2026887,nan,,,,
,,,,,,,
19.3699,3433,301.7631851,nan,,,,
,,,,,,,
19.90158,3428,301.3236815,nan,,,,
,,,,,,,
19.90158,3422,300.7962771,nan,,,,
,,,,,,,
19.90158,3418,300.4446743,nan,,,,
,,,,,,,
20.46105,3413,300.0051706,-0.4243196,,,,
,,,,,,,
20.46105,3408,299.565667,nan,,,,
,,,,,,,
20.67737,3404,299.2140641,nan,,,,
,,,,,,,
20.67737,3399,298.7745605,nan,,,,
,,,,,,,
20.67737,3394,298.3350569,nan,,,,
,,,,,,,
21.05032,3389,297.8955533,-0.28285698,,,,
,,,,,,,
21.2861,3384,297.4560496,nan,,,,
,,,,,,,
21.2861,3380,297.1044467,nan,,,,
,,,,,,,
21.05032,3376,296.7528438,nan,,,,
,,,,,,,
21.2861,3371,296.3133402,nan,,,,
,,,,,,,
21.2861,3366,295.8738366,nan,,,,
,,,,,,,
21.92913,3361,295.434333,nan,,,,
,,,,,,,
21.92913,3357,295.0827301,nan,,,,
,,,,,,,
21.67159,3350,294.467425,-0.274094728,,,,
,,,,,,,
21.92913,3346,294.1158221,nan,,,,
,,,,,,,
21.92913,3342,293.7642192,nan,,,,
,,,,,,,
21.67159,3337,293.3247156,nan,,,,
,,,,,,,
21.92913,3332,292.885212,nan,,,,
,,,,,,,
21.92913,3326,292.3578077,nan,,,,
,,,,,,,
21.92913,3321,291.918304,nan,,,,
,,,,,,,
21.92913,3316,291.4788004,nan,,,,
,,,,,,,
22.60917,3311,291.0392968,nan,,,,
,,,,,,,
21.67159,3307,290.6876939,0.209278303,,,,
,,,,,,,
21.92913,3303,290.336091,nan,,,,
,,,,,,,
21.92913,3299,289.9844881,nan,,,,
,,,,,,,
21.50844,3293,289.4570838,0.132576513,,,,
,,,,,,,
21.92913,3289,289.1054809,nan,,,,
,,,,,,,
21.67159,3285,288.753878,nan,,,,
,,,,,,,
22.87615,3281,288.4022751,-1.296642716,,,,
,,,,,,,
21.92913,3277,288.0506722,nan,,,,
,,,,,,,
21.67159,3273,287.6990693,nan,,,,
,,,,,,,
22.60917,3269,287.3474664,0.25310751,,,,
,,,,,,,
21.67159,3264,286.9079628,0.225376633,,,,
,,,,,,,
22.32723,3259,286.4684592,nan,,,,
,,,,,,,
22.60917,3255,286.1168563,nan,,,,
,,,,,,,
22.87615,3250,285.6773526,-0.978831529,,,,
,,,,,,,
22.32723,3246,285.3257497,nan,,,,
,,,,,,,
21.05032,3242,284.9741468,nan,,,,
,,,,,,,
22.60917,3237,284.5346432,0.233637701,,,,
,,,,,,,
21.92913,3233,284.1830403,nan,,,,
,,,,,,,
22.32723,3229,283.8314374,-1.117440697,,,,
,,,,,,,
21.67159,3224,283.3919338,0.820488561,,,,
,,,,,,,
22.60917,3219,282.9524302,-0.552603933,,,,
,,,,,,,
22.60917,3214,282.5129266,nan,,,,
,,,,,,,
22.60917,3210,282.1613237,nan,,,,
,,,,,,,
21.05032,3205,281.7218201,1.26672937,,,,
,,,,,,,
22.60917,3200,281.2823164,nan,,,,
,,,,,,,
21.2861,3195,280.8428128,nan,,,,
,,,,,,,
21.67159,3190,280.4033092,-0.471190659,,,,
,,,,,,,
21.92913,3186,280.0517063,0.552603933,,,,
,,,,,,,
21.92913,3181,279.6122027,nan,,,,
,,,,,,,
22.60917,3176,279.1726991,-0.761882235,,,,
,,,,,,,
21.92913,3172,278.8210962,nan,,,,
,,,,,,,
21.67159,3168,278.4694933,nan,,,,
,,,,,,,
21.92913,3164,278.1178904,0.644704588,,,,
,,,,,,,
21.2861,3160,277.7662875,nan,,,,
,,,,,,,
22.60917,3156,277.4146846,-0.888862608,,,,
,,,,,,,
21.92913,3151,276.975181,nan,,,,
,,,,,,,
21.92913,3146,276.5356774,-0.52252942,,,,
,,,,,,,
21.92913,3143,276.2719752,nan,,,,
,,,,,,,
21.67159,3138,275.8324716,nan,,,,
,,,,,,,
21.92913,3133,275.3929679,nan,,,,
,,,,,,,
22.60917,3128,274.9534643,nan,,,,
,,,,,,,
21.92913,3123,274.5139607,-0.195326416,,,,
,,,,,,,
21.67159,3117,273.9865564,nan,,,,
,,,,,,,
22.60917,3112,273.5470527,nan,,,,
,,,,,,,
21.67159,3106,273.0196484,nan,,,,
,,,,,,,
21.92913,3102,272.6680455,-0.195326416,,,,
,,,,,,,
22.60917,3097,272.2285419,nan,,,,
,,,,,,,
21.92913,3093,271.876939,nan,,,,
,,,,,,,
21.92913,3088,271.4374354,nan,,,,
,,,,,,,
21.92913,3083,270.9979317,0.552603933,,,,
,,,,,,,
21.92913,3079,270.6463289,nan,,,,
,,,,,,,
21.67159,3074,270.2068252,nan,,,,
,,,,,,,
21.92913,3071,269.9431231,nan,,,,
,,,,,,,
21.92913,3066,269.5036194,nan,,,,
,,,,,,,
22.17248,3060,268.9762151,-0.407025739,,,,
,,,,,,,
22.60917,3056,268.6246122,nan,,,,
,,,,,,,
21.67159,3051,268.1851086,0.195326416,,,,
,,,,,,,
21.92913,3046,267.745605,0.197747437,,,,
,,,,,,,
21.67159,3041,267.3061013,nan,,,,
,,,,,,,
21.2861,3035,266.778697,0.274094728,,,,
,,,,,,,
22.60917,3030,266.3391934,-0.483528441,,,,
,,,,,,,
21.2861,3025,265.8996898,nan,,,,
,,,,,,,
21.05032,3020,265.4601861,0.178822949,,,,
,,,,,,,
21.92913,3014,264.9327818,0.483528441,,,,
,,,,,,,
22.17248,3008,264.4053775,nan,,,,
,,,,,,,
21.2861,3003,263.9658738,-0.157784955,,,,
,,,,,,,
22.60917,2997,263.4384695,-0.455085592,,,,
,,,,,,,
22.60917,2991,262.9110651,nan,,,,
,,,,,,,
21.67159,2985,262.3836608,-0.243639758,,,,
,,,,,,,
21.50844,2979,261.8562565,0.695690137,,,,
,,,,,,,
22.87615,2975,261.5046536,nan,,,,
,,,,,,,
21.67159,2969,260.9772492,nan,,,,
,,,,,,,
21.67159,2964,260.5377456,-0.123738078,,,,
,,,,,,,
22.60917,2959,260.098242,0.189830632,,,,
,,,,,,,
22.60917,2953,259.5708376,nan,,,,
,,,,,,,
21.67159,2947,259.0434333,nan,,,,
,,,,,,,
21.67159,2941,258.516029,0.592575072,,,,
,,,,,,,
22.32723,2936,258.0765253,nan,,,,
,,,,,,,
22.87615,2930,257.549121,nan,,,,
,,,,,,,
21.67159,2923,256.9338159,nan,,,,
,,,,,,,
22.17248,2918,256.4943123,0.097806046,,,,
,,,,,,,
22.32723,2911,255.8790072,0.328672223,,,,
,,,,,,,
22.87615,2905,255.3516029,nan,,,,
,,,,,,,
22.32723,2899,254.8241986,nan,,,,
,,,,,,,
22.32723,2893,254.2967942,nan,,,,
,,,,,,,
22.32723,2887,253.7693899,0.346931791,,,,
,,,,,,,
21.92913,2881,253.2419855,nan,,,,
,,,,,,,
22.87615,2875,252.7145812,nan,,,,
,,,,,,,
23.32917,2869,252.1871768,-0.633252275,,,,
,,,,,,,
21.67159,2864,251.7476732,0.172346837,,,,
,,,,,,,
21.05032,2859,251.3081696,1.298218831,,,,
,,,,,,,
22.32723,2854,250.868666,0.759902729,,,,
,,,,,,,
23.32917,2848,250.3412616,-1.178588132,,,,
,,,,,,,
21.67159,2843,249.901758,-0.441741243,,,,
,,,,,,,
22.32723,2837,249.3743537,nan,,,,
,,,,,,,
22.32723,2832,248.9348501,0.712408809,,,,
,,,,,,,
22.60917,2827,248.4953464,-0.666646956,,,,
,,,,,,,
22.87615,2821,247.9679421,nan,,,,
,,,,,,,
23.32917,2815,247.4405377,-0.670502408,,,,
,,,,,,,
21.92913,2810,247.0010341,0.455085592,,,,
,,,,,,,
21.67159,2805,246.5615305,0.856477588,,,,
,,,,,,,
23.32917,2800,246.1220269,nan,,,,
,,,,,,,
23.32917,2794,245.5946225,-0.995469618,,,,
,,,,,,,
21.67159,2790,245.2430196,nan,,,,
,,,,,,,
22.60917,2784,244.7156153,nan,,,,
,,,,,,,
22.60917,2779,244.2761117,nan,,,,
,,,,,,,
22.17248,2774,243.8366081,nan,,,,
,,,,,,,
22.17248,2769,243.3971044,nan,,,,
,,,,,,,
21.2861,2763,242.8697001,nan,,,,
,,,,,,,
22.17248,2759,242.5180972,nan,,,,
,,,,,,,
22.17248,2753,241.9906929,nan,,,,
,,,,,,,
21.92913,2748,241.5511892,-0.487694125,,,,
,,,,,,,
22.87615,2743,241.1116856,nan,,,,
,,,,,,,
22.32723,2738,240.672182,-0.117367255,,,,
,,,,,,,
23.32917,2733,240.2326784,-1.061834259,,,,
,,,,,,,
