19.64693,2713,238.4746639,nan,,,
,,,,,,
19.05583,2719,239.0020683,-0.608029691,,,
,,,,,,
20.16158,2723,239.3536711,-0.303956541,,,
,,,,,,
20.56235,2728,239.7931748,0.694283247,,,
,,,,,,
19.29646,2734,240.3205791,0.182501341,,,
,,,,,,
19.64693,2738,240.672182,-0.390326706,,,
,,,,,,
20.27192,2743,241.1116856,-0.220271224,,,
,,,,,,
19.64693,2748,241.5511892,nan,,,
,,,,,,
19.91097,2753,241.9906929,0.20025622,,,
,,,,,,
19.91097,2758,242.4301965,nan,,,
,,,,,,
20.27192,2763,242.8697001,nan,,,
,,,,,,
19.91097,2769,243.3971044,nan,,,
,,,,,,
19.91097,2773,243.7487073,nan,,,
,,,,,,
20.27192,2778,244.188211,nan,,,
,,,,,,
19.05583,2784,244.7156153,nan,,,
,,,,,,
19.29646,2789,245.1551189,-0.436934684,,,
,,,,,,
19.91097,2794,245.5946225,nan,,,
,,,,,,
20.27192,2798,245.9462254,0.988200866,,,
,,,,,,
19.91097,2803,246.3857291,nan,,,
,,,,,,
19.91097,2808,246.8252327,nan,,,
,,,,,,
19.91097,2813,247.2647363,-0.273755804,,,
,,,,,,
19.05583,2818,247.7042399,nan,,,
,,,,,,
19.29646,2823,248.1437435,nan,,,
,,,,,,
19.91097,2828,248.5832472,nan,,,
,,,,,,
19.96978,2833,249.0227508,0.693168353,,,
,,,,,,
20.83872,2839,249.5501551,1.096592221,,,
,,,,,,
20.27192,2844,249.9896587,nan,,,
,,,,,,
20.16158,2848,250.3412616,0.145467137,,,
,,,,,,
19.91097,2854,250.868666,-0.703634706,,,
,,,,,,
20.56235,2859,251.3081696,0.220271224,,,
,,,,,,
19.52431,2863,251.6597725,-0.483325561,,,
,,,,,,
19.91097,2868,252.0992761,nan,,,
,,,,,,
19.91097,2873,252.5387797,-0.529314672,,,
,,,,,,
19.91097,2878,252.9782834,nan,,,
,,,,,,
19.52431,2883,253.417787,nan,,,
,,,,,,
19.29646,2888,253.8572906,-0.466063663,,,
,,,,,,
19.05583,2893,254.2967942,nan,,,
,,,,,,
19.91097,2898,254.7362978,0.293255075,,,
,,,,,,
20.83872,2903,255.1758014,1.169698369,,,
,,,,,,
20.93335,2908,255.6153051,1.423970071,,,
,,,,,,
20.27192,2913,256.0548087,0.273755804,,,
,,,,,,
20.56235,2919,256.582213,-0.196507199,,,
,,,,,,
20.56235,2923,256.9338159,nan,,,
,,,,,,
19.64693,2928,257.3733195,-0.474012024,,,
,,,,,,
19.29646,2933,257.8128232,-1.028668597,,,
,,,,,,
20.83872,2938,258.2523268,nan,,,
,,,,,,
19.91097,2942,258.6039297,0.214560235,,,
,,,,,,
19.91097,2947,259.0434333,nan,,,
,,,,,,
19.91097,2953,259.5708376,nan,,,
,,,,,,
20.56235,2958,260.0103413,0.463150338,,,
,,,,,,
19.52431,2963,260.4498449,nan,,,
,,,,,,
19.91097,2968,260.8893485,nan,,,
,,,,,,
19.29646,2973,261.3288521,-0.96009069,,,
,,,,,,
19.91097,2977,261.680455,nan,,,
,,,,,,
20.27192,2982,262.1199586,0.29330979,,,
,,,,,,
19.64693,2988,262.647363,0.265807443,,,
,,,,,,
20.56235,2992,262.9989659,nan,,,
,,,,,,
20.83872,2997,263.4384695,0.429878902,,,
,,,,,,
20.27192,3003,263.9658738,0.474012024,,,
,,,,,,
19.64693,3007,264.3174767,-0.694283247,,,
,,,,,,
19.29646,3012,264.7569804,-1.169698369,,,
,,,,,,
19.91097,3018,265.2843847,-0.273755804,,,
,,,,,,
19.64693,3023,265.7238883,nan,,,
,,,,,,
20.27192,3028,266.1633919,0.69358075,,,
,,,,,,
19.29646,3033,266.6028956,-0.466063663,,,
,,,,,,
19.91097,3038,267.0423992,nan,,,
,,,,,,
20.56235,3044,267.5698035,0.206504272,,,
,,,,,,
20.93335,3048,267.9214064,1.241468729,,,
,,,,,,
19.64693,3053,268.36091,-0.20025622,,,
,,,,,,
20.56235,3058,268.8004137,nan,,,
,,,,,,
20.16158,3063,269.2399173,-0.58533458,,,
,,,,,,
19.91097,3068,269.6794209,0.20025622,,,
,,,,,,
19.64693,3073,270.1189245,nan,,,
,,,,,,
20.56235,3078,270.5584281,0.303956541,,,
,,,,,,
19.29646,3085,271.1737332,-0.411232644,,,
,,,,,,
20.56235,3090,271.6132368,nan,,,
,,,,,,
19.91097,3094,271.9648397,-0.463150338,,,
,,,,,,
19.64693,3098,272.3164426,0.306700896,,,
,,,,,,
20.56235,3103,272.7559462,nan,,,
,,,,,,
19.91097,3108,273.1954498,nan,,,
,,,,,,
19.64693,3113,273.6349535,nan,,,
,,,,,,
20.83872,3118,274.0744571,0.209607678,,,
,,,,,,
20.56235,3123,274.5139607,nan,,,
,,,,,,
20.56235,3129,275.041365,nan,,,
,,,,,,
20.27192,3133,275.3929679,-0.429878902,,,
,,,,,,
20.56235,3138,275.8324716,nan,,,
,,,,,,
19.52431,3144,276.3598759,nan,,,
,,,,,,
19.05583,3149,276.7993795,-0.864675757,,,
,,,,,,
20.27192,3153,277.1509824,nan,,,
,,,,,,
20.83872,3159,277.6783868,0.99688978,,,
,,,,,,
19.91097,3163,278.0299897,0.694891076,,,
,,,,,,
19.64693,3168,278.4694933,-0.474012024,,,
,,,,,,
19.29646,3173,278.9089969,-1.253248252,,,
,,,,,,
20.16158,3178,279.3485005,0.190070486,,,
,,,,,,
21.2536,3183,279.7880041,1.218548933,,,
,,,,,,
21.55922,3188,280.2275078,1.716148173,,,
,,,,,,
19.91097,3193,280.6670114,-0.190070486,,,
,,,,,,
19.29646,3199,281.1944157,-1.391584103,,,
,,,,,,
19.91097,3204,281.6339193,nan,,,
,,,,,,
20.83872,3208,281.9855222,0.703634706,,,
,,,,,,
21.0986,3214,282.5129266,1.366799514,,,
,,,,,,
19.91097,3219,282.9524302,nan,,,
,,,,,,
19.91097,3223,283.3040331,nan,,,
,,,,,,
19.29646,3229,283.8314374,-1.366799514,,,
,,,,,,
19.64693,3233,284.1830403,-0.214560235,,,
,,,,,,
19.91097,3238,284.622544,nan,,,
,,,,,,
20.56235,3243,285.0620476,1.028668597,,,
,,,,,,
19.05583,3248,285.5015512,-0.448308784,,,
,,,,,,
19.64693,3253,285.9410548,-0.20025622,,,
,,,,,,
19.91097,3258,286.3805584,-0.494027027,,,
,,,,,,
20.83872,3263,286.820062,1.35219971,,,
,,,,,,
19.91097,3268,287.2595657,nan,,,
,,,,,,
20.56235,3274,287.78697,0.463150338,,,
,,,,,,
19.64693,3279,288.2264736,-0.847397743,,,
,,,,,,
20.27192,3284,288.6659772,nan,,,
,,,,,,
20.56235,3288,289.0175801,nan,,,
,,,,,,
20.16158,3293,289.4570838,0.418207185,,,
,,,,,,
20.83872,3299,289.9844881,0.429878902,,,
,,,,,,
20.56235,3303,290.336091,nan,,,
,,,,,,
20.16158,3308,290.7755946,nan,,,
,,,,,,
20.27192,3313,291.2150982,-0.460584538,,,
,,,,,,
20.27192,3318,291.6546019,nan,,,
,,,,,,
20.83872,3324,292.1820062,nan,,,
,,,,,,
20.27192,3328,292.5336091,nan,,,
,,,,,,
21.2536,3333,292.9731127,nan,,,
,,,,,,
19.91097,3338,293.4126163,-0.753894328,,,
,,,,,,
20.93335,3343,293.85212,nan,,,
,,,,,,
19.96978,3348,294.2916236,-0.973689365,,,
,,,,,,
19.91097,3353,294.7311272,nan,,,
,,,,,,
20.56235,3357,295.0827301,-0.301476471,,,
,,,,,,
20.16158,3363,295.6101344,0.145467137,,,
,,,,,,
20.83872,3368,296.0496381,nan,,,
,,,,,,
19.91097,3373,296.4891417,-0.463150338,,,
,,,,,,
20.56235,3378,296.9286453,0.303956541,,,
,,,,,,
19.91097,3383,297.3681489,nan,,,
,,,,,,
19.91097,3388,297.8076525,nan,,,
,,,,,,
20.16158,3393,298.2471562,-0.303956541,,,
,,,,,,
20.83872,3398,298.6866598,nan,,,
,,,,,,
19.91097,3403,299.1261634,nan,,,
,,,,,,
20.16158,3408,299.565667,nan,,,
,,,,,,
20.56235,3413,300.0051706,-0.209607678,,,
,,,,,,
19.64693,3418,300.4446743,-0.20025622,,,
,,,,,,
20.56235,3423,300.8841779,nan,,,
,,,,,,
19.91097,3429,301.4115822,-0.463150338,,,
,,,,,,
21.2536,3433,301.7631851,1.218548933,,,
,,,,,,
19.91097,3438,302.2026887,nan,,,
,,,,,,
19.91097,3443,302.6421923,nan,,,
,,,,,,
19.64693,3448,303.081696,-1.218548933,,,
,,,,,,
19.64693,3453,303.5211996,nan,,,
,,,,,,
20.16158,3458,303.9607032,nan,,,
,,,,,,
19.64693,3463,304.4002068,nan,,,
,,,,,,
20.56235,3469,304.9276112,nan,,,
,,,,,,
20.16158,3473,305.2792141,nan,,,
,,,,,,
20.56235,3478,305.7187177,nan,,,
,,,,,,
20.56235,3483,306.1582213,nan,,,
,,,,,,
19.64693,3488,306.5977249,nan,,,
,,,,,,
19.91097,3494,307.1251293,nan,,,
,,,,,,
20.16158,3499,307.5646329,nan,,,
,,,,,,
20.56235,3504,308.0041365,0.650890544,,,
,,,,,,
20.27192,3508,308.3557394,0.29330979,,,
,,,,,,
20.56235,3513,308.795243,nan,,,
,,,,,,
20.83872,3518,309.2347466,0.224579655,,,
,,,,,,
20.56235,3523,309.6742503,0.220271224,,,
,,,,,,
19.64693,3528,310.1137539,nan,,,
,,,,,,
19.29646,3533,310.5532575,-1.169698369,,,
,,,,,,
19.91097,3538,310.9927611,-0.494027027,,,
,,,,,,
20.16158,3543,311.4322647,0.390326706,,,
,,,,,,
19.05583,3549,311.9596691,-0.171095007,,,
,,,,,,
20.27192,3554,312.3991727,0.256646066,,,
,,,,,,
20.83872,3559,312.8386763,0.481466456,,,
,,,,,,
20.56235,3564,313.2781799,1.142592031,,,
,,,,,,
19.91097,3568,313.6297828,-0.29330979,,,
,,,,,,
20.16158,3574,314.1571872,-0.51356422,,,
,,,,,,
20.27192,3579,314.5966908,-0.220271224,,,
,,,,,,
20.16158,3584,315.0361944,nan,,,
,,,,,,
20.56235,3588,315.3877973,0.325667723,,,
,,,,,,
19.91097,3593,315.8273009,-0.29330979,,,
,,,,,,
20.83872,3598,316.2668046,nan,,,
,,,,,,
19.91097,3603,316.7063082,nan,,,
,,,,,,
20.56235,3608,317.1458118,0.494027027,,,
,,,,,,
20.16158,3613,317.5853154,-0.51356422,,,
,,,,,,
20.56235,3618,318.024819,nan,,,
,,,,,,
19.91097,3623,318.4643226,-0.494027027,,,
,,,,,,
19.29646,3628,318.9038263,-0.656134149,,,
,,,,,,
20.27192,3632,319.2554292,nan,,,
,,,,,,
20.56235,3638,319.7828335,0.494027027,,,
,,,,,,
19.29646,3642,320.1344364,nan,,,
,,,,,,
19.64693,3647,320.57394,-0.474012024,,,
,,,,,,
20.56235,3652,321.0134436,nan,,,
,,,,,,
19.91097,3657,321.4529473,nan,,,
,,,,,,
20.56235,3662,321.8924509,0.694283247,,,
,,,,,,
21.0986,3667,322.3319545,nan,,,
,,,,,,
21.2536,3672,322.7714581,1.018292714,,,
,,,,,,
20.56235,3677,323.2109617,nan,,,
,,,,,,
19.05583,3683,323.7383661,-1.452469551,,,
,,,,,,
19.64693,3688,324.1778697,-1.142389625,,,
,,,,,,
19.91097,3693,324.6173733,nan,,,
,,,,,,
20.27192,3697,324.9689762,0.988200866,,,
,,,,,,
19.91097,3702,325.4084798,nan,,,
,,,,,,
19.37151,3707,325.8479835,-0.438367916,,,
,,,,,,
19.91097,3712,326.2874871,-0.273755804,,,
,,,,,,
20.27192,3717,326.7269907,nan,,,
,,,,,,
20.83872,3722,327.1664943,1.112778094,,,
,,,,,,
19.91097,3723,327.254395,nan,,,
,,,,,,
19.96978,3722,327.1664943,-0.687457365,,,
,,,,,,
20.16158,3719,326.9027921,2.567821098,,,
,,,,,,
20.56235,3716,326.63909,nan,,,
,,,,,,
19.29646,3712,326.2874871,0.766000518,,,
,,,,,,
20.27192,3707,325.8479835,-0.104606647,,,
,,,,,,
21.55922,3703,325.4963806,-0.872374018,,,
,,,,,,
21.0986,3698,325.0568769,-1.46442805,,,
,,,,,,
19.91097,3693,324.6173733,0.29330979,,,
,,,,,,
20.16158,3690,324.3536711,1.223093104,,,
,,,,,,
19.64693,3685,323.9141675,1.270375466,,,
,,,,,,
20.27192,3679,323.3867632,-0.29330979,,,
,,,,,,
20.27192,3674,322.9472596,nan,,,
,,,,,,
19.91097,3668,322.4198552,-0.176696664,,,
,,,,,,
20.16158,3663,321.9803516,0.078454985,,,
,,,,,,
20.56235,3658,321.540848,nan,,,
,,,,,,
20.16158,3653,321.1013444,nan,,,
,,,,,,
19.91097,3647,320.57394,0.178191081,,,
,,,,,,
19.52431,3642,320.1344364,0.738076971,,,
,,,,,,
20.56235,3637,319.6949328,nan,,,
,,,,,,
19.91097,3632,319.2554292,nan,,,
,,,,,,
20.56235,3627,318.8159255,nan,,,
,,,,,,
19.91097,3623,318.4643226,0.529314672,,,
,,,,,,
19.64693,3618,318.024819,nan,,,
,,,,,,
19.91097,3612,317.4974147,nan,,,
,,,,,,
20.16158,3607,317.0579111,-0.178191081,,,
,,,,,,
19.91097,3602,316.6184074,-0.187740206,,,
,,,,,,
19.91097,3597,316.1789038,nan,,,
,,,,,,
19.64693,3592,315.7394002,0.390326706,,,
,,,,,,
20.16158,3588,315.3877973,-0.20364695,,,
,,,,,,
21.2536,3583,314.9482937,nan,,,
,,,,,,
19.91097,3578,314.5087901,-0.214560235,,,
,,,,,,
19.91097,3573,314.0692865,nan,,,
,,,,,,
19.05583,3568,313.6297828,1.666857718,,,
,,,,,,
19.52431,3563,313.1902792,0.293255075,,,
,,,,,,
19.91097,3559,312.8386763,nan,,,
,,,,,,
19.91097,3553,312.311272,nan,,,
,,,,,,
19.64693,3547,311.7838676,-0.087186426,,,
,,,,,,
20.16158,3543,311.4322647,-0.178191081,,,
,,,,,,
19.91097,3538,310.9927611,nan,,,
,,,,,,
20.56235,3533,310.5532575,-0.743874908,,,
,,,,,,
20.27192,3528,310.1137539,-0.083685318,,,
,,,,,,
20.27192,3523,309.6742503,nan,,,
,,,,,,
20.16158,3518,309.2347466,0.303956541,,,
,,,,,,
19.91097,3514,308.8831437,0.29330979,,,
,,,,,,
19.91097,3509,308.4436401,nan,,,
,,,,,,
19.29646,3504,308.0041365,0.703000874,,,
,,,,,,
20.56235,3499,307.5646329,-0.494027027,,,
,,,,,,
20.83872,3494,307.1251293,nan,,,
,,,,,,
19.05583,3489,306.6856256,0.182501341,,,
,,,,,,
19.64693,3483,306.1582213,0.650890544,,,
,,,,,,
19.29646,3478,305.7187177,1.096592221,,,
,,,,,,
20.56235,3473,305.2792141,-1.071180029,,,
,,,,,,
21.2536,3468,304.8397104,-1.218548933,,,
,,,,,,
20.83872,3463,304.4002068,-1.169698369,,,
,,,,,,
20.83872,3458,303.9607032,nan,,,
,,,,,,
19.91097,3453,303.5211996,1.018292714,,,
,,,,,,
19.64693,3448,303.081696,0.903890925,,,
,,,,,,
19.91097,3444,302.7300931,nan,,,
,,,,,,
20.56235,3439,302.2905895,-0.529314672,,,
,,,,,,
20.83872,3434,301.8510858,-0.968454563,,,
,,,,,,
19.91097,3429,301.4115822,nan,,,
,,,,,,
19.91097,3424,300.9720786,nan,,,
,,,,,,
19.64693,3419,300.532575,0.903890925,,,
,,,,,,
20.56235,3413,300.0051706,-0.463150338,,,
,,,,,,
19.29646,3408,299.565667,nan,,,
,,,,,,
20.16158,3403,299.1261634,-0.365931287,,,
,,,,,,
19.52431,3398,298.6866598,0.787282102,,,
,,,,,,
19.91097,3393,298.2471562,-0.466063663,,,
,,,,,,
20.83872,3388,297.8076525,-0.51356422,,,
,,,,,,
19.64693,3384,297.4560496,-0.09964163,,,
,,,,,,
20.16158,3379,297.016546,-0.20364695,,,
,,,,,,
19.64693,3374,296.5770424,nan,,,
,,,,,,
20.56235,3369,296.1375388,-0.694283247,,,
,,,,,,
20.93335,3363,295.6101344,-0.548751169,,,
,,,,,,
21.2536,3359,295.2585315,nan,,,
,,,,,,
20.56235,3353,294.7311272,nan,,,
,,,,,,
21.0986,3348,294.2916236,-0.125330784,,,
,,,,,,
20.56235,3343,293.85212,0.491499081,,,
,,,,,,
20.56235,3338,293.4126163,nan,,,
,,,,,,
20.93335,3333,292.9731127,0.125330784,,,
,,,,,,
20.16158,3328,292.5336091,0.303956541,,,
,,,,,,
19.91097,3323,292.0941055,nan,,,
,,,,,,
19.64693,3318,291.6546019,0.975661286,,,
,,,,,,
20.56235,3314,291.302999,-0.325667723,,,
,,,,,,
21.2536,3308,290.7755946,-1.018292714,,,
,,,,,,
20.27192,3304,290.4239917,-0.507870025,,,
,,,,,,
21.55922,3299,289.9844881,-0.756057482,,,
,,,,,,
20.56235,3293,289.4570838,0.524265686,,,
,,,,,,
20.56235,3288,289.0175801,nan,,,
,,,,,,
20.27192,3283,288.5780765,0.915308162,,,
,,,,,,
20.16158,3278,288.1385729,0.303956541,,,
,,,,,,
20.56235,3274,287.78697,nan,,,
,,,,,,
21.55922,3268,287.2595657,-0.976328706,,,
,,,,,,
19.64693,3264,286.9079628,0.418207185,,,
,,,,,,
20.56235,3259,286.4684592,nan,,,
,,,,,,
20.83872,3254,286.0289555,0.585481933,,,
,,,,,,
21.55922,3249,285.5894519,-1.450340729,,,
,,,,,,
20.83872,3243,285.0620476,nan,,,
,,,,,,
19.64693,3238,284.622544,0.847397743,,,
,,,,,,
20.56235,3233,284.1830403,0.70880389,,,
,,,,,,
21.55922,3228,283.7435367,nan,,,
,,,,,,
19.91097,3223,283.3040331,-0.20025622,,,
,,,,,,
21.2536,3218,282.8645295,-0.524265686,,,
,,,,,,
20.83872,3213,282.4250259,0.546449804,,,
,,,,,,
20.56235,3209,282.073423,-0.529314672,,,
,,,,,,
19.91097,3204,281.6339193,1.091027908,,,
,,,,,,
20.16158,3199,281.1944157,0.550247378,,,
,,,,,,
21.2536,3194,280.7549121,-0.524265686,,,
,,,,,,
20.83872,3189,280.3154085,-0.703634706,,,
,,,,,,
20.27192,3184,279.8759049,-0.083685318,,,
,,,,,,
20.27192,3179,279.4364012,nan,,,
,,,,,,
21.2536,3173,278.9089969,-0.294991882,,,
,,,,,,
21.2536,3169,278.557394,nan,,,
,,,,,,
20.27192,3164,278.1178904,nan,,,
,,,,,,
20.27192,3159,277.6783868,nan,,,
,,,,,,
21.2536,3154,277.2388831,nan,,,
,,,,,,
20.27192,3149,276.7993795,nan,,,
,,,,,,
21.2536,3144,276.3598759,nan,,,
,,,,,,
20.56235,3139,275.9203723,0.524265686,,,
,,,,,,
19.91097,3135,275.5687694,nan,,,
,,,,,,
20.56235,3130,275.1292658,nan,,,
,,,,,,
20.83872,3124,274.6018614,-0.209607678,,,
,,,,,,
21.2536,3119,274.1623578,-0.954649419,,,
,,,,,,
20.83872,3113,273.6349535,nan,,,
,,,,,,
21.2536,3104,272.8438469,nan,,,
,,,,,,
21.55922,3102,272.6680455,-0.204522173,,,
,,,,,,
21.55922,3098,272.3164426,nan,,,
,,,,,,
19.91097,3093,271.876939,nan,,,
,,,,,,
20.56235,3088,271.4374354,0.810061588,,,
,,,,,,
22.32691,3083,270.9979317,nan,,,
,,,,,,
21.98799,3078,270.5584281,-1.575277129,,,
,,,,,,
20.56235,3074,270.2068252,nan,,,
,,,,,,
20.83872,3068,269.6794209,1.128689984,,,
,,,,,,
21.84738,3064,269.327818,0.114260395,,,
,,,,,,
21.55922,3058,268.8004137,nan,,,
,,,,,,
21.98799,3053,268.36091,-0.871642424,,,
,,,,,,
19.91097,3049,268.0093071,1.468634094,,,
,,,,,,
20.83872,3044,267.5698035,0.585481933,,,
,,,,,,
21.55922,3038,267.0423992,0.32519262,,,
,,,,,,
22.32691,3033,266.6028956,-1.717804397,,,
,,,,,,
20.56235,3029,266.2512927,0.209607678,,,
,,,,,,
21.2536,3023,265.7238883,0.231791796,,,
,,,,,,
21.55922,3018,265.2843847,0.58224018,,,
,,,,,,
21.2536,3013,264.8448811,nan,,,
,,,,,,
21.63393,3006,264.229576,-0.254518415,,,
,,,,,,
20.93335,3002,263.8779731,0.445011978,,,
,,,,,,
21.0986,2997,263.4384695,nan,,,
,,,,,,
21.55922,2992,262.9989659,0.060709723,,,
,,,,,,
20.56235,2988,262.647363,0.301476471,,,
,,,,,,
21.55922,2982,262.1199586,nan,,,
,,,,,,
20.27192,2977,261.680455,0.976328706,,,
,,,,,,
21.98799,2973,261.3288521,-1.081250102,,,
,,,,,,
20.93335,2968,260.8893485,nan,,,
,,,,,,
23.14604,2963,260.4498449,-2.335524403,,,
,,,,,,
21.98799,2958,260.0103413,nan,,,
,,,,,,
20.83872,2953,259.5708376,0.071770361,,,
,,,,,,
20.93335,2948,259.131334,1.678173514,,,
,,,,,,
21.98799,2943,258.6918304,nan,,,
,,,,,,
21.2536,2937,258.1644261,-0.294991882,,,
,,,,,,
23.14604,2933,257.8128232,-1.678173514,,,
,,,,,,
21.98799,2927,257.2854188,nan,,,
,,,,,,
21.98799,2922,256.8459152,-0.556984416,,,
,,,,,,
21.84738,2917,256.4064116,0.923385456,,,
,,,,,,
21.2536,2912,255.966908,nan,,,
,,,,,,
20.56235,2908,255.6153051,1.158482252,,,
,,,,,,
22.76906,2903,255.1758014,-0.748961815,,,
,,,,,,
21.2536,2898,254.7362978,nan,,,
,,,,,,
22.32691,2893,254.2967942,-1.338297663,,,
,,,,,,
21.55922,2888,253.8572906,0.917580612,,,
,,,,,,
20.56235,2883,253.417787,nan,,,
,,,,,,
22.32691,2877,252.8903826,nan,,,
,,,,,,
21.55922,2873,252.5387797,nan,,,
,,,,,,
22.76906,2868,252.0992761,-1.673638094,,,
,,,,,,
20.56235,2862,251.5718718,nan,,,
,,,,,,
21.55922,2858,251.2202689,nan,,,
,,,,,,
22.32691,2853,250.7807653,0.335340431,,,
,,,,,,
22.32691,2847,250.2533609,nan,,,
,,,,,,
22.32691,2842,249.8138573,nan,,,
,,,,,,
20.27192,2837,249.3743537,1.461158331,,,
,,,,,,
22.32691,2832,248.9348501,nan,,,
,,,,,,
20.93335,2827,248.4953464,nan,,,
,,,,,,
22.32691,2822,248.0558428,nan,,,
,,,,,,
21.55922,2816,247.5284385,0.545850169,,,
,,,,,,
21.55922,2811,247.0889349,nan,,,
,,,,,,
21.98799,2806,246.6494312,nan,,,
,,,,,,
21.98799,2801,246.2099276,nan,,,
,,,,,,
22.32691,2796,245.770424,nan,,,
,,,,,,
21.98799,2791,245.3309204,nan,,,
,,,,,,
21.98799,2787,244.9793175,nan,,,
,,,,,,
23.14604,2782,244.5398139,-0.665629168,,,
,,,,,,
21.98799,2777,244.1003102,nan,,,
,,,,,,
21.98799,2771,243.5729059,nan,,,
,,,,,,
23.14604,2767,243.221303,nan,,,
,,,,,,
22.32691,2761,242.6938987,nan,,,
,,,,,,
23.14604,2756,242.254395,nan,,,
,,,,,,
20.56235,2751,241.8148914,nan,,,
,,,,,,
23.14604,2746,241.3753878,nan,,,
,,,,,,
22.32691,2741,240.9358842,0.62125389,,,
,,,,,,
20.27192,2736,240.4963806,0.220271224,,,
,,,,,,
21.2536,2732,240.1447777,nan,,,
,,,,,,
23.50374,2726,239.6173733,-0.892544792,,,
,,,,,,
23.60065,2721,239.1778697,-2.524613263,,,
,,,,,,
22.32691,2716,238.7383661,-0.763154978,,,
,,,,,,
21.55922,2711,238.2988625,1.474784973,,,
,,,,,,
22.32691,2707,237.9472596,nan,,,
,,,,,,
21.98799,2702,237.5077559,0.275408101,,,
,,,,,,
22.64744,2697,237.0682523,-0.884293059,,,
,,,,,,
21.63393,2692,236.6287487,nan,,,
,,,,,,
21.98799,2686,236.1013444,nan,,,
,,,,,,
22.76906,2681,235.6618407,-0.086475397,,,
,,,,,,
22.76906,2676,235.2223371,nan,,,
,,,,,,
21.98799,2671,234.7828335,nan,,,
,,,,,,
21.98799,2666,234.3433299,nan,,,
,,,,,,
22.32691,2662,233.991727,nan,,,
