
220.94732000000002;3747
220.94732000000002;3744
220.94732000000002;3736
225.95420000000001;3728
22094.773530000002;3719
223.37353;3709
220.94732000000002;3697
220.94732000000002;3685
220.94732000000002;3672
225.95420000000001;3660
213.78473000000002;2392
213.78473000000002;2404
213.78473000000002;2413
213.78473000000002;2423
211.67278;2434
223.55103;2453
225.87812;2466
221.11442000000002;2479
223.55103;2491
225.87812;2505
225.87812;2517
216.52734;2531
221.11442000000002;2544
221.11442000000002;2558
221.11442000000002;2576
216.52734;2596
221.11442000000002;2612
216.52734;2631
225.87812;2650
221.11442000000002;2669
221.11442000000002;2711
221.11442000000002;2722
218.9301;2735
221.11442000000002;2745
221.11442000000002;2758
225.87812;2780
221.11442000000002;2796
223.24201000000002;2813
225.87812;2838
221.11442000000002;2853
221.11442000000002;2869
221.11442000000002;2892
225.87812;2908
221.11442000000002;2924
221.11442000000002;2948
225.87812;2964
225.87812;2979
225.87812;3002
225.87812;3019
221.11442000000002;3035
221.11442000000002;3056
221.11442000000002;3075
221.11442000000002;3094
225.87812;3118
225.87812;3136
221.11442000000002;3150
223.24201000000002;3166
221.11442000000002;3189
225.87812;3204
223.24201000000002;3221
221.11442000000002;3240
221.11442000000002;3260
223.24201000000002;3276
225.87812;3293
225.87812;3315
225.87812;3335
221.11442000000002;3355
223.24201000000002;3369
223.24201000000002;3388
221.11442000000002;3406
221.11442000000002;3425
225.87812;3443
230.82709;3461
225.87812;3477
225.87812;3499
225.87812;3515
225.87812;3533
225.87812;3554
221.11442000000002;3571
228.14762;3589
228.14762;3611
225.87812;3626
225.87812;3642
228.14762;3666
225.87812;3683
221.11442000000002;3699
225.87812;3719
225.87812;3733
228.14762;3734
230.82709;3732
225.87812;3728
221.11442000000002;3721
221.11442000000002;3704
230.82709;3692
223.24201000000002;3679
225.87812;3660
221.11442000000002;3639
228.14762;3625
230.82709;3605
228.14762;3583
225.87812;3567
223.24201000000002;3547
221.11442000000002;3527
225.87812;3512
228.14762;3493
221.11442000000002;3477
228.14762;3457
225.87812;3437
223.24201000000002;3421
225.87812;3401
225.87812;3384
223.24201000000002;3363
225.87812;3342
221.11442000000002;3328
223.55103;3311
225.87812;3286
