23.27318,2805,246.5615305,nan,,
,,,,,
23.27318,2809,246.9131334,nan,,
,,,,,
23.54611,2814,247.352637,nan,,
,,,,,
23.85678,2819,247.7921406,nan,,
,,,,,
23.27318,2824,248.2316443,nan,,
,,,,,
23.54611,2828,248.5832472,nan,,
,,,,,
23.27318,2833,249.0227508,-0.474236303,,
,,,,,
23.54611,2837,249.3743537,nan,,
,,,,,
24.15103,2842,249.8138573,nan,,
,,,,,
23.27318,2847,250.2533609,nan,,
,,,,,
23.27318,2851,250.6049638,-0.221784294,,
,,,,,
23.85678,2857,251.1323681,-0.223168431,,
,,,,,
23.54611,2862,251.5718718,nan,,
,,,,,
23.27318,2868,252.0992761,nan,,
,,,,,
23.54611,2872,252.450879,nan,,
,,,,,
23.54611,2877,252.8903826,nan,,
,,,,,
23.27318,2882,253.3298862,nan,,
,,,,,
23.27318,2887,253.7693899,nan,,
,,,,,
23.27318,2893,254.2967942,nan,,
,,,,,
23.54611,2897,254.6483971,0.206998675,,
,,,,,
23.54611,2902,255.0879007,nan,,
,,,,,
23.54611,2907,255.5274043,nan,,
,,,,,
24.15103,2912,255.966908,0.458790306,,
,,,,,
22.96784,2917,256.4064116,nan,,
,,,,,
23.27318,2921,256.7580145,nan,,
,,,,,
23.27318,2926,257.1975181,nan,,
,,,,,
23.27318,2931,257.6370217,nan,,
,,,,,
23.27318,2936,258.0765253,nan,,
,,,,,
23.54611,2940,258.4281282,nan,,
,,,,,
23.27318,2946,258.9555326,nan,,
,,,,,
23.54611,2952,259.4829369,nan,,
,,,,,
22.96784,2957,259.9224405,-0.386980685,,
,,,,,
23.27318,2963,260.4498449,nan,,
,,,,,
23.27318,2968,260.8893485,nan,,
,,,,,
22.71431,2972,261.2409514,-0.192285106,,
,,,,,
23.27318,2977,261.680455,nan,,
,,,,,
23.54611,2982,262.1199586,0.221784294,,
,,,,,
24.15103,2986,262.4715615,1.167485916,,
,,,,,
23.27318,2991,262.9110651,nan,,
,,,,,
23.54611,2995,263.262668,nan,,
,,,,,
23.85678,3001,263.7900724,-0.223168431,,
,,,,,
23.54611,3005,264.1416753,0.221784294,,
,,,,,
23.54611,3010,264.5811789,nan,,
,,,,,
23.27318,3014,264.9327818,-0.510716018,,
,,,,,
23.27318,3018,265.2843847,nan,,
,,,,,
24.15103,3024,265.811789,nan,,
,,,,,
23.27318,3029,266.2512927,nan,,
,,,,,
23.27318,3034,266.6907963,nan,,
,,,,,
23.27318,3039,267.1302999,nan,,
,,,,,
23.54611,3046,267.745605,nan,,
,,,,,
23.27318,3051,268.1851086,nan,,
,,,,,
23.54611,3056,268.6246122,nan,,
,,,,,
23.54611,3060,268.9762151,nan,,
,,,,,
23.27318,3066,269.5036194,nan,,
,,,,,
23.54611,3071,269.9431231,nan,,
,,,,,
23.27318,3076,270.3826267,nan,,
,,,,,
23.54611,3081,270.8221303,nan,,
,,,,,
23.27318,3085,271.1737332,-0.221784294,,
,,,,,
22.71431,3090,271.6132368,nan,,
,,,,,
23.27318,3096,272.1406412,nan,,
,,,,,
23.27318,3100,272.4922441,nan,,
,,,,,
23.27318,3104,272.8438469,0.45414058,,
,,,,,
23.54611,3108,273.1954498,nan,,
,,,,,
23.27318,3113,273.6349535,nan,,
,,,,,
23.27318,3119,274.1623578,nan,,
,,,,,
22.71431,3124,274.6018614,-0.591434265,,
,,,,,
23.27318,3129,275.041365,nan,,
,,,,,
23.54611,3134,275.4808687,nan,,
,,,,,
23.54611,3140,276.008273,nan,,
,,,,,
22.96784,3146,276.5356774,-0.204334796,,
,,,,,
23.21286,3151,276.975181,-0.223012284,,
,,,,,
22.71431,3155,277.3267839,nan,,
,,,,,
22.99281,3160,277.7662875,0.020290748,,
,,,,,
23.27318,3165,278.2057911,0.049016336,,
,,,,,
22.99281,3170,278.6452947,nan,,
,,,,,
23.54611,3174,278.9968976,0.44961437,,
,,,,,
23.81033,3179,279.4364012,0.436490798,,
,,,,,
22.71431,3184,279.8759049,nan,,
,,,,,
23.85678,3189,280.3154085,0.235621875,,
,,,,,
23.27318,3194,280.7549121,-0.407391412,,
,,,,,
22.45344,3199,281.1944157,-0.197851992,,
,,,,,
22.99281,3204,281.6339193,-0.655261953,,
,,,,,
22.96784,3210,282.1613237,-0.217105721,,
,,,,,
23.85678,3215,282.6008273,0.997816015,,
,,,,,
23.54611,3221,283.1282316,0.370270657,,
,,,,,
23.27318,3225,283.4798345,0.231579435,,
,,,,,
23.54611,3231,284.0072389,nan,,
,,,,,
23.54611,3235,284.3588418,nan,,
,,,,,
22.96784,3240,284.7983454,-0.231579435,,
,,,,,
22.96784,3244,285.1499483,nan,,
,,,,,
23.54611,3249,285.5894519,nan,,
,,,,,
22.71431,3254,286.0289555,-0.206019756,,
,,,,,
22.71431,3259,286.4684592,nan,,
,,,,,
23.54611,3263,286.820062,nan,,
,,,,,
23.54611,3268,287.2595657,0.675924874,,
,,,,,
22.96784,3272,287.6111686,nan,,
,,,,,
22.96784,3278,288.1385729,nan,,
,,,,,
24.15103,3283,288.5780765,0.458790306,,
,,,,,
22.99281,3288,289.0175801,0.017754404,,
,,,,,
23.54611,3292,289.369183,nan,,
,,,,,
23.54611,3299,289.9844881,nan,,
,,,,,
23.54611,3305,290.5118925,nan,,
,,,,,
23.27318,3310,290.9513961,-0.172498895,,
,,,,,
23.27318,3314,291.302999,nan,,
,,,,,
23.54611,3319,291.7425026,nan,,
,,,,,
23.54611,3325,292.2699069,nan,,
,,,,,
22.71431,3330,292.7094105,nan,,
,,,,,
23.27318,3335,293.1489142,-0.194061257,,
,,,,,
23.54611,3339,293.5005171,nan,,
,,,,,
23.54611,3344,293.9400207,nan,,
,,,,,
23.54611,3349,294.3795243,nan,,
,,,,,
23.27318,3353,294.7311272,-0.221784294,,
,,,,,
23.27318,3358,295.1706308,nan,,
,,,,,
23.27318,3362,295.5222337,nan,,
,,,,,
23.27318,3367,295.9617373,nan,,
,,,,,
23.27318,3373,296.4891417,nan,,
,,,,,
23.54611,3378,296.9286453,nan,,
,,,,,
23.27318,3382,297.2802482,nan,,
,,,,,
23.54611,3387,297.7197518,nan,,
,,,,,
23.54611,3393,298.2471562,nan,,
,,,,,
23.54611,3399,298.7745605,nan,,
,,,,,
23.54611,3404,299.2140641,nan,,
,,,,,
24.15103,3408,299.565667,nan,,
,,,,,
23.27318,3413,300.0051706,-0.221784294,,
,,,,,
24.15103,3418,300.4446743,nan,,
,,,,,
23.27318,3423,300.8841779,nan,,
,,,,,
23.54611,3428,301.3236815,0.206998675,,
,,,,,
23.27318,3433,301.7631851,nan,,
,,,,,
23.54611,3438,302.2026887,nan,,
,,,,,
23.54611,3443,302.6421923,nan,,
,,,,,
23.27318,3448,303.081696,nan,,
,,,,,
23.54611,3452,303.4332989,nan,,
,,,,,
23.27318,3456,303.7849018,nan,,
,,,,,
23.54611,3462,304.3123061,nan,,
,,,,,
23.54611,3467,304.7518097,nan,,
,,,,,
23.27318,3472,305.1913133,nan,,
,,,,,
23.54611,3477,305.630817,nan,,
,,,,,
23.54611,3481,305.9824199,nan,,
,,,,,
23.54611,3487,306.5098242,nan,,
,,,,,
23.27318,3492,306.9493278,-0.206998675,,
,,,,,
23.27318,3498,307.4767322,nan,,
,,,,,
23.27318,3502,307.8283351,nan,,
,,,,,
23.54611,3507,308.2678387,0.206998675,,
,,,,,
23.54611,3512,308.7073423,nan,,
,,,,,
23.54611,3517,309.1468459,nan,,
,,,,,
23.54611,3521,309.4984488,nan,,
,,,,,
23.27318,3526,309.9379524,nan,,
,,,,,
23.85678,3530,310.2895553,nan,,
,,,,,
23.54611,3535,310.7290589,nan,,
,,,,,
24.15103,3540,311.1685626,0.713345336,,
,,,,,
23.27318,3544,311.5201655,-0.474236303,,
,,,,,
23.27318,3548,311.8717684,nan,,
,,,,,
24.15103,3554,312.3991727,nan,,
,,,,,
23.54611,3559,312.8386763,0.206998675,,
,,,,,
22.96784,3563,313.1902792,nan,,
,,,,,
23.27318,3568,313.6297828,nan,,
,,,,,
22.71431,3573,314.0692865,-0.675924874,,
,,,,,
23.27318,3578,314.5087901,nan,,
,,,,,
24.15103,3583,314.9482937,0.66578898,,
,,,,,
23.54611,3587,315.2998966,0.675924874,,
,,,,,
22.99281,3591,315.6514995,nan,,
,,,,,
23.27318,3595,316.0031024,-0.832236225,,
,,,,,
23.27318,3599,316.3547053,nan,,
,,,,,
23.21286,3605,316.8821096,0.178813739,,
,,,,,
23.54611,3610,317.3216132,0.206998675,,
,,,,,
23.54611,3613,317.5853154,nan,,
,,,,,
23.54611,3616,317.8490176,nan,,
,,,,,
23.85678,3621,318.2885212,0.321302556,,
,,,,,
23.54611,3625,318.6401241,nan,,
,,,,,
23.27318,3631,319.1675284,nan,,
,,,,,
23.85678,3634,319.4312306,nan,,
,,,,,
23.54611,3638,319.7828335,nan,,
,,,,,
23.54611,3644,320.3102378,0.238844624,,
,,,,,
23.27318,3653,321.1013444,nan,,
,,,,,
24.15103,3661,321.8045502,nan,,
,,,,,
24.15103,3668,322.4198552,nan,,
,,,,,
23.27318,3676,323.123061,nan,,
,,,,,
23.54611,3683,323.7383661,-0.312811572,,
,,,,,
23.27318,3687,324.089969,nan,,
,,,,,
22.71431,3692,324.5294726,nan,,
,,,,,
23.27318,3694,324.705274,nan,,
,,,,,
23.27318,3694,324.705274,nan,,
,,,,,
23.27318,3694,324.705274,3.178984059,,
,,,,,
23.27318,3706,325.7600827,nan,,
,,,,,
23.27318,3705,325.672182,nan,,
,,,,,
23.54611,3702,325.4084798,0.388122515,,
,,,,,
23.54611,3698,325.0568769,nan,,
,,,,,
23.54611,3694,324.705274,nan,,
,,,,,
23.27318,3689,324.2657704,0.238844624,,
,,,,,
24.15103,3685,323.9141675,nan,,
,,,,,
23.27318,3679,323.3867632,nan,,
,,,,,
23.54611,3675,323.0351603,-0.221784294,,
,,,,,
23.27318,3670,322.5956567,0.66578898,,
,,,,,
23.54611,3665,322.1561531,nan,,
,,,,,
23.54611,3659,321.6287487,nan,,
,,,,,
23.54611,3656,321.3650465,-0.221784294,,
,,,,,
23.27318,3650,320.8376422,nan,,
,,,,,
23.27318,3646,320.4860393,nan,,
,,,,,
23.27318,3640,319.958635,nan,,
,,,,,
23.27318,3635,319.5191313,nan,,
,,,,,
23.54611,3630,319.0796277,nan,,
,,,,,
23.27318,3625,318.6401241,nan,,
,,,,,
23.27318,3620,318.2006205,nan,,
,,,,,
23.27318,3616,317.8490176,nan,,
,,,,,
23.27318,3610,317.3216132,nan,,
,,,,,
22.71431,3605,316.8821096,nan,,
,,,,,
23.54611,3600,316.442606,nan,,
,,,,,
23.27318,3595,316.0031024,nan,,
,,,,,
23.27318,3590,315.5635988,nan,,
,,,,,
23.54611,3585,315.1240951,nan,,
,,,,,
23.27318,3580,314.6845915,nan,,
,,,,,
23.27318,3575,314.2450879,nan,,
,,,,,
23.54611,3570,313.8055843,nan,,
,,,,,
23.27318,3565,313.3660807,nan,,
,,,,,
23.27318,3560,312.926577,nan,,
,,,,,
23.27318,3554,312.3991727,0.194061257,,
,,,,,
23.54611,3550,312.0475698,nan,,
,,,,,
23.54611,3544,311.5201655,nan,,
,,,,,
23.27318,3539,311.0806618,nan,,
,,,,,
23.27318,3535,310.7290589,0.206998675,,
,,,,,
23.27318,3531,310.377456,nan,,
,,,,,
23.54611,3526,309.9379524,nan,,
,,,,,
23.54611,3520,309.4105481,nan,,
,,,,,
23.27318,3515,308.9710445,nan,,
,,,,,
23.27318,3510,308.5315408,nan,,
,,,,,
24.15103,3506,308.179938,nan,,
,,,,,
23.27318,3501,307.7404343,nan,,
,,,,,
23.54611,3496,307.3009307,nan,,
,,,,,
23.27318,3491,306.8614271,0.66578898,,
,,,,,
23.54611,3486,306.4219235,nan,,
,,,,,
24.15103,3481,305.9824199,-0.458790306,,
,,,,,
23.54611,3476,305.5429162,-0.206998675,,
,,,,,
23.54611,3471,305.1034126,nan,,
,,,,,
23.27318,3466,304.663909,0.66578898,,
,,,,,
23.27318,3461,304.2244054,nan,,
,,,,,
22.71431,3456,303.7849018,nan,,
,,,,,
23.85678,3451,303.3453981,-0.442620549,,
,,,,,
23.54611,3447,302.9937952,nan,,
,,,,,
23.27318,3442,302.5542916,-0.45414058,,
,,,,,
24.46647,3437,302.114788,-0.495437168,,
,,,,,
23.21286,3433,301.7631851,0.27080063,,
,,,,,
23.54611,3428,301.3236815,-0.221784294,,
,,,,,
23.85678,3424,300.9720786,0.533547719,,
,,,,,
23.81033,3420,300.6204757,-0.522853837,,
,,,,,
23.54611,3414,300.0930714,nan,,
,,,,,
22.71431,3410,299.7414685,0.928376882,,
,,,,,
24.43639,3406,299.3898656,-0.508739513,,
,,,,,
23.27318,3402,299.0382627,nan,,
,,,,,
24.43639,3397,298.598759,nan,,
,,,,,
22.99281,3392,298.1592554,1.173060387,,
,,,,,
24.15103,3387,297.7197518,-0.66578898,,
,,,,,
22.71431,3383,297.3681489,nan,,
,,,,,
23.27318,3378,296.9286453,-0.227830076,,
,,,,,
23.27318,3372,296.401241,nan,,
,,,,,
23.27318,3367,295.9617373,nan,,
,,,,,
23.27318,3361,295.434333,nan,,
,,,,,
23.27318,3356,294.9948294,nan,,
,,,,,
23.85678,3352,294.6432265,nan,,
,,,,,
23.27318,3346,294.1158221,nan,,
,,,,,
22.45344,3340,293.5884178,0.58285925,,
,,,,,
23.54611,3336,293.2368149,0.220895507,,
,,,,,
23.27318,3330,292.7094105,nan,,
,,,,,
23.54611,3327,292.4457084,nan,,
,,,,,
24.15103,3322,292.0062048,-0.491561042,,
,,,,,
23.85678,3318,291.6546019,-0.553275686,,
,,,,,
24.43639,3314,291.302999,nan,,
,,,,,
23.85678,3310,290.9513961,nan,,
,,,,,
22.96784,3306,290.5997932,0.84274998,,
,,,,,
24.15103,3302,290.2481903,0.270532471,,
,,,,,
24.15103,3298,289.8965874,nan,,
,,,,,
22.71431,3292,289.369183,0.206019756,,
,,,,,
23.55506,3287,288.9296794,0.452002345,,
,,,,,
22.71431,3283,288.5780765,nan,,
,,,,,
24.46647,3278,288.1385729,-1.42381405,,
,,,,,
22.71431,3273,287.6990693,0.683197689,,
,,,,,
24.15103,3269,287.3474664,nan,,
,,,,,
23.81033,3264,286.9079628,0.533182672,,
,,,,,
23.85678,3260,286.5563599,-0.999790489,,
,,,,,
23.85678,3256,286.204757,nan,,
,,,,,
22.96784,3252,285.8531541,0.798713559,,
,,,,,
22.96784,3247,285.4136505,nan,,
,,,,,
22.99281,3243,285.0620476,nan,,
,,,,,
22.99281,3238,284.622544,nan,,
,,,,,
22.71431,3234,284.2709411,nan,,
,,,,,
22.99281,3232,284.0951396,nan,,
,,,,,
22.17887,3228,283.7435367,nan,,
,,,,,
22.71431,3224,283.3919338,nan,,
,,,,,
23.54611,3219,282.9524302,nan,,
,,,,,
22.96784,3215,282.6008273,-0.690438,,
,,,,,
22.96784,3211,282.2492244,nan,,
,,,,,
23.85678,3206,281.8097208,-0.271871394,,
,,,,,
23.85678,3201,281.3702172,nan,,
,,,,,
22.71431,3195,280.8428128,nan,,
,,,,,
22.96784,3190,280.4033092,0.632062485,,
,,,,,
22.99281,3185,279.9638056,nan,,
,,,,,
23.81033,3180,279.524302,-0.831255953,,
,,,,,
24.15103,3175,279.0847983,-0.897368416,,
,,,,,
24.15103,3171,278.7331954,nan,,
,,,,,
23.27318,3167,278.3815926,0.470067014,,
,,,,,
22.45344,3163,278.0299897,1.609381892,,
,,,,,
23.85678,3158,277.590486,nan,,
,,,,,
23.81033,3154,277.2388831,-0.470067014,,
,,,,,
24.15103,3150,276.8872802,-1.485583285,,
,,,,,
22.99281,3145,276.4477766,0.756071484,,
,,,,,
24.15103,3142,276.1840745,nan,,
,,,,,
24.15103,3137,275.7445708,nan,,
,,,,,
22.96784,3133,275.3929679,0.023672539,,
,,,,,
23.27318,3128,274.9534643,nan,,
,,,,,
23.27318,3124,274.6018614,nan,,
,,,,,
23.27318,3119,274.1623578,nan,,
,,,,,
23.85678,3114,273.7228542,-0.474236303,,
,,,,,
22.71431,3108,273.1954498,nan,,
,,,,,
23.27318,3104,272.8438469,nan,,
,,,,,
22.96784,3098,272.3164426,0.632062485,,
,,,,,
23.54611,3094,271.9648397,-0.675924874,,
,,,,,
23.27318,3088,271.4374354,nan,,
,,,,,
23.54611,3084,271.0858325,nan,,
,,,,,
23.54611,3080,270.7342296,nan,,
,,,,,
22.71431,3076,270.3826267,nan,,
,,,,,
22.71431,3072,270.0310238,nan,,
,,,,,
24.15103,3067,269.5915202,nan,,
,,,,,
22.96784,3062,269.1520165,-0.206019756,,
,,,,,
22.71431,3058,268.8004137,nan,,
,,,,,
22.71431,3053,268.36091,nan,,
,,,,,
22.71431,3050,268.0972079,nan,,
,,,,,
23.54611,3045,267.6577042,-0.727919095,,
,,,,,
24.15103,3039,267.1302999,nan,,
,,,,,
24.15103,3034,266.6907963,nan,,
,,,,,
22.96784,3029,266.2512927,0.411166978,,
,,,,,
23.54611,3024,265.811789,0.458790306,,
,,,,,
22.71431,3019,265.3722854,nan,,
,,,,,
23.54611,3013,264.8448811,nan,,
,,,,,
22.96784,3008,264.4053775,0.411166978,,
,,,,,
22.71431,3003,263.9658738,nan,,
,,,,,
23.81033,2998,263.5263702,nan,,
,,,,,
23.27318,2993,263.0868666,-0.231579435,,
,,,,,
23.85678,2988,262.647363,nan,,
,,,,,
22.71431,2984,262.2957601,0.890631378,,
,,,,,
23.85678,2980,261.9441572,nan,,
,,,,,
22.96784,2976,261.5925543,0.84274998,,
,,,,,
22.71431,2972,261.2409514,nan,,
,,,,,
24.15103,2967,260.8014478,nan,,
,,,,,
23.27318,2963,260.4498449,-0.267207041,,
,,,,,
22.71431,2959,260.098242,nan,,
,,,,,
23.54611,2954,259.6587384,0.52937343,,
,,,,,
22.71431,2949,259.2192347,nan,,
,,,,,
23.27318,2943,258.6918304,-0.397373007,,
,,,,,
23.54611,2937,258.1644261,nan,,
,,,,,
23.54611,2932,257.7249224,nan,,
,,,,,
22.71431,2926,257.1975181,0.373998125,,
,,,,,
23.54611,2919,256.582213,nan,,
,,,,,
22.99281,2914,256.1427094,0.349700065,,
,,,,,
22.71431,2910,255.7911065,nan,,
,,,,,
23.27318,2905,255.3516029,nan,,
,,,,,
22.71431,2900,254.9120993,0.226310504,,
,,,,,
22.96784,2895,254.4725957,nan,,
,,,,,
23.54611,2890,254.033092,-0.206998675,,
,,,,,
22.45344,2887,253.7693899,0.22829076,,
,,,,,
23.54611,2882,253.3298862,nan,,
,,,,,
23.27318,2877,252.8903826,0.238844624,,
,,,,,
24.15103,2873,252.5387797,-1.379470193,,
,,,,,
23.27318,2869,252.1871768,nan,,
,,,,,
22.96784,2864,251.7476732,0.267207041,,
,,,,,
23.21286,2860,251.3960703,0.821004878,,
,,,,,
22.96784,2855,250.9565667,nan,,
,,,,,
22.17887,2849,250.4291624,0.5983796,,
,,,,,
22.99281,2844,249.9896587,0.156462022,,
,,,,,
22.71431,2838,249.4622544,nan,,
,,,,,
22.71431,2833,249.0227508,nan,,
,,,,,
22.71431,2827,248.4953464,nan,,
,,,,,
23.27318,2822,248.0558428,-0.397373007,,
,,,,,
22.96784,2818,247.7042399,nan,,
,,,,,
23.54611,2813,247.2647363,nan,,
,,,,,
23.27318,2808,246.8252327,nan,,
,,,,,
22.71431,2801,246.2099276,0.169663329,,
,,,,,
22.96784,2797,245.8583247,0.411166978,,
,,,,,
22.96784,2793,245.5067218,nan,,
,,,,,
22.71431,2789,245.1551189,nan,,
,,,,,
22.4147,2784,244.7156153,0.484060072,,
,,,,,
22.71431,2779,244.2761117,nan,,
,,,,,
22.71431,2774,243.8366081,nan,,
,,,,,
22.4147,2770,243.4850052,nan,,
,,,,,
22.96784,2765,243.0455016,-0.206019756,,
,,,,,
22.71431,2760,242.6059979,nan,,
,,,,,
22.96784,2754,242.0785936,nan,,
,,,,,
22.96784,2749,241.63909,nan,,
,,,,,
22.17887,2744,241.1995863,0.380713588,,
,,,,,
22.96784,2738,240.672182,nan,,
,,,,,
22.4147,2732,240.1447777,nan,,
,,,,,
22.71431,2728,239.7931748,-0.380713588,,
,,,,,
22.96784,2723,239.3536711,nan,,
,,,,,
21.93582,2720,239.089969,0.45399702,,
,,,,,
22.71431,2714,238.5625646,nan,,
,,,,,
22.96784,2709,238.123061,nan,,
,,,,,
23.27318,2703,237.5956567,-0.894966865,,
,,,,,
21.93582,2698,237.1561531,nan,,
,,,,,
22.45344,2692,236.6287487,0.344238616,,
,,,,,
22.45344,2686,236.1013444,nan,,
,,,,,
22.71431,2681,235.6618407,-0.52096874,,
,,,,,
22.45344,2675,235.1344364,nan,,
,,,,,
22.64226,2669,234.6070321,nan,,
,,,,,
22.4147,2663,234.0796277,0.189361353,,
,,,,,
22.45344,2658,233.6401241,nan,,
,,,,,
22.96784,2651,233.024819,-0.205775072,,
,,,,,
22.71431,2645,232.4974147,-0.189361353,,
,,,,,
22.71431,2640,232.0579111,nan,,
,,,,,
22.71431,2636,231.7063082,nan,,
,,,,,
22.96784,2631,231.2668046,-0.206019756,,
,,,,,
22.71431,2627,230.9152017,nan,,
,,,,,
22.71431,2622,230.475698,nan,,
,,,,,
23.27318,2617,230.0361944,-0.248120824,,
,,,,,
22.96784,2612,229.5966908,-0.192285106,,
,,,,,
22.17887,2608,229.2450879,nan,,
,,,,,
22.96784,2602,228.7176836,nan,,
,,,,,
22.17887,2594,228.0144778,nan,,
,,,,,
23.27318,2588,227.4870734,-0.622469276,,
,,,,,
22.17887,2580,226.7838676,nan,,
,,,,,
22.71431,2573,226.1685626,nan,,
,,,,,
22.96784,2566,225.5532575,0.15789507,,
,,,,,
22.71431,2560,225.0258532,nan,,
,,,,,
22.17887,2555,224.5863495,0.338412078,,
,,,,,
21.93582,2550,224.1468459,0.733796574,,
,,,,,
22.4147,2545,223.7073423,nan,,
,,,,,
22.96784,2540,223.2678387,-0.5983796,,
,,,,,
22.71431,2535,222.8283351,-0.590431239,,
,,,,,
23.27318,2531,222.4767322,-0.697605176,,
,,,,,
23.27318,2525,221.9493278,nan,,
,,,,,
22.17887,2520,221.5098242,0.406094494,,
,,,,,
23.27318,2516,221.1582213,nan,,
,,,,,
22.4147,2511,220.7187177,nan,,
,,,,,
21.88529,2506,220.2792141,0.238564588,,
,,,,,
21.66562,2501,219.8397104,nan,,
,,,,,
21.88529,2497,219.4881075,nan,,
,,,,,
23.54611,2492,219.0486039,-1.349590706,,
,,,,,
22.4147,2487,218.6091003,-0.608706185,,
,,,,,
22.71431,2482,218.1695967,nan,,
,,,,,
23.54611,2477,217.7300931,nan,,
,,,,,
21.66562,2471,217.2026887,0.532617912,,
,,,,,
21.93582,2467,216.8510858,0.590431239,,
,,,,,
22.4147,2462,216.4115822,nan,,
,,,,,
22.4147,2457,215.9720786,nan,,
,,,,,
22.71431,2453,215.6204757,-0.632604899,,
,,,,,
22.45344,2448,215.1809721,-0.031480319,,
,,,,,
22.4147,2443,214.7414685,nan,,
,,,,,
22.96784,2438,214.3019648,-0.192285106,,
,,,,,
22.4147,2433,213.8624612,nan,,
,,,,,
21.93582,2428,213.4229576,0.363197616,,
,,,,,
22.96784,2423,212.983454,nan,,
