impedance,present_position,angle
225.5642,2867,252.0113754
240.93568,2884,253.5056877
240.93568,2899,254.8241986
234.71715,2927,257.2854188
240.93568,2939,258.3402275
240.93568,2954,259.6587384
240.93568,2975,261.5046536
240.93568,2996,263.3505688
240.93568,3012,264.7569804
240.93568,3031,266.4270941
225.5642,3053,268.36091
