213.32478;3746
213.32478;3743
209.25467999999998;3736
213.32478;3729
218.87287;2385
222.63148;2389
218.87287;2396
218.87287;2405
216.80885;2416
226.83285;2424
222.63148;2435
224.86805999999999;2446
220.77292;2458
220.77292;2470
224.86805999999999;2480
222.86123;2493
222.63148;2505
224.86805999999999;2519
222.86123;2531
222.63148;2544
222.63148;2558
224.86805999999999;2572
222.63148;2585
218.87287;2597
226.83285;2611
218.87287;2624
226.83285;2638
226.83285;2652
231.17860000000002;2666
224.86805999999999;2681
222.63148;2695
218.87287;2709
215.00851;2721
226.83285;2735
220.77292;2749
222.63148;2762
226.83285;2778
216.80885;2787
226.83285;2804
222.63148;2813
224.86805999999999;2828
218.56828;2841
224.86805999999999;2854
222.63148;2871
222.63148;2882
218.87287;2895
218.87287;2909
218.87287;2923
218.56828;2936
220.77292;2949
218.87287;2963
226.83285;2976
222.63148;2990
220.77292;3004
224.86805999999999;3018
226.83285;3032
222.86123;3048
229.09975;3061
224.86805999999999;3077
222.63148;3089
222.63148;3101
222.86123;3114
226.83285;3124
222.63148;3137
222.86123;3152
216.80885;3165
222.63148;3179
218.87287;3192
224.86805999999999;3205
222.63148;3218
222.63148;3232
220.77292;3245
226.83285;3258
229.09975;3272
218.87287;3285
218.56828;3302
218.87287;3313
222.63148;3327
222.63148;3342
222.86123;3355
222.63148;3370
220.77292;3383
218.56828;3397
222.86123;3411
216.80885;3426
218.87287;3440
220.77292;3453
222.86123;3466
220.77292;3477
222.86123;3490
215.00851;3503
216.80885;3516
224.86805999999999;3529
222.63148;3543
215.00851;3556
226.83285;3569
222.86123;3583
218.56828;3597
224.86805999999999;3610
222.63148;3624
218.87287;3639
222.63148;3655
218.87287;3668
216.80885;3682
222.63148;3696
218.87287;3708
222.63148;3718
220.77292;3725
222.86123;3739
222.63148;3739
222.86123;3736
216.80885;3731
215.00851;3724
216.80885;3715
220.77292;3705
218.87287;3693
226.83285;3681
218.87287;3668
224.86805999999999;3654
215.00851;3640
222.63148;3626
216.80885;3612
222.63148;3600
226.83285;3585
222.63148;3571
216.80885;3557
226.83285;3543
222.86123;3528
220.77292;3515
224.86805999999999;3502
218.87287;3489
218.87287;3475
220.77292;3464
224.86805999999999;3450
224.86805999999999;3436
226.83285;3423
218.87287;3409
226.83285;3393
218.87287;3382
216.80885;3368
224.86805999999999;3355
224.86805999999999;3341
218.87287;3328
216.80885;3315
222.86123;3301
216.80885;3287
222.86123;3273
218.87287;3259
220.77292;3245
220.77292;3232
216.80885;3219
218.56828;3206
222.63148;3191
224.86805999999999;3178
222.63148;3165
222.63148;3151
222.86123;3137
226.83285;3127
218.87287;3113
218.87287;3100
218.87287;3086
224.86805999999999;3071
222.86123;3058
220.77292;3046
224.86805999999999;3031
220.77292;3018
226.83285;3004
218.87287;2991
229.09975;2977
224.86805999999999;2962
222.86123;2951
220.77292;2937
224.86805999999999;2924
224.86805999999999;2909
224.86805999999999;2895
222.86123;2881
224.86805999999999;2868
220.77292;2854
220.77292;2841
224.86805999999999;2827
220.77292;2814
220.77292;2803
220.77292;2790
226.83285;2777
224.86805999999999;2763
220.77292;2749
222.86123;2735
222.63148;2722
224.86805999999999;2709
224.86805999999999;2696
224.86805999999999;2683
220.77292;2669
226.83285;2655
224.86805999999999;2641
224.86805999999999;2627
224.86805999999999;2614
224.86805999999999;2599
226.83285;2585
224.86805999999999;2571
220.77292;2554
224.86805999999999;2544
224.86805999999999;2530
224.86805999999999;2517
224.86805999999999;2504
226.83285;2490
224.86805999999999;2477
224.86805999999999;2467
224.86805999999999;2453
224.86805999999999;2441
224.86805999999999;2430
226.83285;2419
224.86805999999999;2411
226.83285;2404
226.83285;2392
224.86805999999999;2392
226.83285;2395
226.83285;2402
226.83285;2411
224.86805999999999;2422
224.86805999999999;2432
224.86805999999999;2445
220.77292;2461
220.77292;2472
220.77292;2484
220.77292;2498
224.86805999999999;2510
224.86805999999999;2523
226.83285;2535
224.86805999999999;2545
220.77292;2559
224.86805999999999;2572
226.83285;2587
224.86805999999999;2598
224.86805999999999;2612
220.77292;2625
224.86805999999999;2638
224.86805999999999;2651
226.83285;2665
224.86805999999999;2679
220.77292;2693
224.86805999999999;2706
226.83285;2720
224.86805999999999;2732
224.86805999999999;2746
224.86805999999999;2761
231.17860000000002;2775
220.77292;2789
226.83285;2802
229.09975;2816
229.09975;2829
224.86805999999999;2843
226.83285;2856
229.09975;2868
226.83285;2881
224.86805999999999;2896
231.17860000000002;2908
231.17860000000002;2921
224.86805999999999;2935
229.09975;2949
226.83285;2963
224.86805999999999;2976
229.09975;2989
228.75043;3002
224.86805999999999;3016
231.17860000000002;3029
226.83285;3044
226.83285;3058
229.09975;3072
224.86805999999999;3085
224.86805999999999;3098
224.86805999999999;3113
226.83285;3126
229.09975;3141
226.83285;3154
226.83285;3167
226.83285;3179
222.63148;3191
224.86805999999999;3205
226.83285;3218
224.86805999999999;3232
231.17860000000002;3245
229.09975;3258
226.83285;3272
222.63148;3285
229.09975;3300
222.63148;3314
224.86805999999999;3327
220.77292;3340
220.77292;3354
222.63148;3367
224.86805999999999;3384
220.77292;3395
226.83285;3411
226.83285;3423
220.77292;3437
224.86805999999999;3451
224.86805999999999;3464
226.83285;3478
222.86123;3491
226.83285;3505
224.86805999999999;3519
226.83285;3529
224.86805999999999;3543
224.86805999999999;3556
226.83285;3570
226.83285;3584
222.63148;3597
220.77292;3611
222.86123;3625
222.86123;3638
222.86123;3651
222.63148;3665
218.87287;3679
224.86805999999999;3693
218.87287;3706
218.87287;3717
222.63148;3725
224.86805999999999;3739
226.83285;3738
216.80885;3735
218.87287;3729
220.77292;3724
220.77292;3711
222.63148;3703
218.87287;3691
224.86805999999999;3677
220.77292;3665
222.63148;3653
220.77292;3640
218.87287;3627
220.77292;3614
220.77292;3601
222.63148;3587
224.86805999999999;3574
222.63148;3561
220.77292;3546
224.86805999999999;3533
220.77292;3519
224.86805999999999;3506
220.77292;3492
224.86805999999999;3477
220.77292;3464
220.77292;3449
222.63148;3435
220.77292;3421
222.63148;3408
220.77292;3395
220.77292;3381
224.86805999999999;3370
220.77292;3356
226.83285;3342
229.09975;3329
224.86805999999999;3316
226.83285;3303
226.83285;3289
224.86805999999999;3275
224.86805999999999;3262
224.86805999999999;3248
224.86805999999999;3215
224.86805999999999;3208
224.86805999999999;3196
224.86805999999999;3182
224.86805999999999;3168
224.86805999999999;3154
224.86805999999999;3140
224.86805999999999;3126
224.86805999999999;3112
226.83285;3099
224.86805999999999;3085
224.86805999999999;3072
224.86805999999999;3061
226.83285;3047
226.83285;3033
224.86805999999999;3019
224.86805999999999;3004
224.86805999999999;2992
226.83285;2978
226.83285;2966
224.86805999999999;2953
224.86805999999999;2939
224.86805999999999;2926
224.86805999999999;2912
226.83285;2899
226.83285;2885
226.83285;2872
224.86805999999999;2858
224.86805999999999;2844
220.77292;2831
226.83285;2816
220.77292;2802
226.83285;2789
226.83285;2775
220.77292;2761
226.83285;2749
224.86805999999999;2735
226.83285;2723
226.83285;2711
224.86805999999999;2698
222.63148;2685
224.86805999999999;2672
220.77292;2658
220.77292;2643
224.86805999999999;2630
226.83285;2617
220.77292;2603
