20.580419999999997;3747;329.3640124095141
20.97606;3746;329.2761116856258
20.580419999999997;3745;329.18821096173747
20.18906;3744;329.10031023784916
20.97606;3741;328.8366080661842
20.97606;3738;328.5729058945193
20.580419999999997;3734;328.221302998966
20.97606;3731;327.95760082730106
20.97606;3727;327.6059979317478
20.97606;3724;327.3422957600829
20.18906;3720;326.9906928645296
20.97606;3717;326.72699069286466
20.18906;3712;326.2874870734231
19.83558;3709;326.0237849017582
20.18906;3705;325.6721820062049
20.18906;3702;325.40847983453995
20.97606;3698;325.0568769389867
20.580419999999997;3694;324.70527404343346
20.97606;3691;324.4415718717685
19.83558;3686;324.0020682523269
20.97606;3683;323.738366080662
20.580419999999997;3679;323.38676318510875
20.97606;3675;323.03516028955545
20.97606;3672;322.7714581178905
20.97606;3668;322.4198552223373
20.97606;3663;321.98035160289567
20.97606;3660;321.71664943123073
20.18906;3656;321.3650465356775
19.83558;3653;321.10134436401256
20.97606;3648;320.66184074457095
20.18906;3645;320.398138572906
20.97606;3641;320.0465356773528
20.97606;3637;319.69493278179954
20.97606;3634;319.43123061013455
20.580419999999997;3629;318.991726990693
20.97606;3626;318.72802481902806
20.97606;3622;318.3764219234748
20.97606;3618;318.0248190279215
20.580419999999997;3614;317.6732161323683
20.97606;3611;317.40951396070335
20.97606;3607;317.0579110651501
20.97606;3604;316.7942088934851
20.18906;3600;316.4426059979319
20.97606;3596;316.09100310237864
20.18906;3592;315.7394002068254
20.97606;3588;315.3877973112721
20.18906;3585;315.12409513960716
20.18906;3581;314.7724922440539
20.97606;3577;314.4208893485007
20.580419999999997;3574;314.1571871768357
20.18906;3570;313.80558428128245
19.83558;3566;313.4539813857292
20.18906;3562;313.1023784901759
20.18906;3559;312.838676318511
20.97606;3554;312.3991726990694
20.97606;3551;312.1354705274045
20.97606;3547;311.7838676318512
20.18906;3543;311.43226473629795
20.18906;3540;311.168562564633
20.97606;3536;310.8169596690798
20.18906;3532;310.4653567735265
20.580419999999997;3528;310.11375387797324
20.97606;3525;309.8500517063083
20.97606;3521;309.49844881075506
20.18906;3518;309.2347466390901
20.97606;3514;308.88314374353683
20.97606;3510;308.5315408479836
20.97606;3506;308.17993795243035
20.18906;3502;307.82833505687705
20.97606;3499;307.5646328852121
20.97606;3495;307.2130299896589
20.97606;3491;306.86142709410564
20.97606;3488;306.59772492244065
19.83558;3484;306.2461220268874
20.97606;3480;305.89451913133416
20.18906;3477;305.63081695966923
20.97606;3473;305.27921406411593
20.18906;3469;304.9276111685627
20.97606;3465;304.57600827300945
20.97606;3461;304.2244053774562
20.97606;3457;303.8728024819029
20.97606;3454;303.609100310238
20.18906;3450;303.25749741468474
20.18906;3446;302.90589451913144
20.97606;3442;302.5542916235782
20.97606;3438;302.20268872802495
20.18906;3434;301.8510858324717
20.97606;3431;301.5873836608067
20.97606;3428;301.3236814891418
20.580419999999997;3424;300.97207859358855
20.18906;3420;300.6204756980353
20.18906;3416;300.268872802482
20.18906;3413;300.0051706308171
20.18906;3409;299.65356773526383
20.18906;3405;299.3019648397106
20.97606;3401;298.9503619441573
20.97606;3397;298.59875904860405
20.18906;3394;298.3350568769391
20.97606;3390;297.9834539813859
20.97606;3386;297.6318510858326
20.18906;3383;297.36814891416765
20.97606;3379;297.0165460186144
20.97606;3375;296.66494312306116
20.97606;3371;296.31334022750787
20.97606;3367;295.9617373319546
20.18906;3363;295.6101344364014
20.97606;3359;295.2585315408481
20.97606;3356;294.99482936918315
20.97606;3352;294.6432264736299
20.18906;3348;294.29162357807667
20.18906;3344;293.94002068252337
20.18906;3341;293.67631851085844
20.97606;3337;293.3247156153052
20.18906;3334;293.06101344364026
20.580419999999997;3330;292.70941054808696
20.97606;3327;292.44570837642203
20.97606;3323;292.0941054808688
20.97606;3319;291.74250258531555
20.97606;3315;291.39089968976225
20.18906;3312;291.1271975180973
20.18906;3307;290.68769389865577
20.18906;3304;290.42399172699083
20.97606;3300;290.07238883143754
20.97606;3295;289.632885211996
20.18906;3292;289.36918304033105
20.18906;3288;289.0175801447778
20.97606;3284;288.6659772492245
20.18906;3280;288.31437435367127
19.83558;3276;287.962771458118
20.18906;3272;287.6111685625647
20.18906;3269;287.3474663908998
20.18906;3264;286.90796277145824
20.18906;3261;286.6442605997933
20.18906;3257;286.29265770424
20.18906;3253;285.9410548086868
20.18906;3249;285.58945191313353
20.18906;3247;285.4136504653569
20.18906;3242;284.9741468459153
20.18906;3239;284.71044467425037
19.83558;3235;284.3588417786971
19.83558;3232;284.0951396070322
20.97606;3229;283.83143743536726
19.83558;3225;283.47983453981396
20.18906;3222;283.21613236814903
20.18906;3218;282.8645294725958
20.18906;3214;282.5129265770425
20.18906;3210;282.16132368148925
20.18906;3206;281.809720785936
19.83558;3203;281.5460186142711
20.18906;3199;281.1944157187178
20.18906;3195;280.84281282316454
20.18906;3191;280.4912099276113
19.83558;3187;280.13960703205805
20.18906;3184;279.87590486039306
20.18906;3180;279.5243019648398
20.18906;3177;279.2605997931749
20.18906;3172;278.82109617373334
19.83558;3168;278.46949327818004
19.83558;3165;278.2057911065151
20.18906;3161;277.85418821096187
19.83558;3157;277.5025853154086
20.18906;3154;277.23888314374364
20.18906;3150;276.8872802481904
20.18906;3146;276.53567735263715
20.18906;3142;276.1840744570839
20.18906;3139;275.9203722854189
19.83558;3135;275.5687693898657
20.18906;3131;275.21716649431244
20.18906;3128;274.9534643226475
20.18906;3124;274.6018614270942
20.18906;3120;274.25025853154096
20.18906;3116;273.8986556359877
20.18906;3112;273.5470527404344
20.18906;3109;273.2833505687695
20.18906;3105;272.93174767321625
20.18906;3102;272.6680455015513
19.83558;3098;272.3164426059981
20.18906;3095;272.0527404343331
20.18906;3091;271.70113753877985
20.18906;3087;271.3495346432266
19.83558;3083;270.9979317476733
19.83558;3079;270.64632885212006
19.83558;3075;270.2947259565668
19.83558;3072;270.0310237849019
19.83558;3068;269.6794208893486
20.18906;3065;269.41571871768366
20.18906;3061;269.0641158221304
20.18906;3057;268.7125129265772
19.83558;3053;268.3609100310239
19.83558;3050;268.09720785935895
19.83558;3046;267.7456049638057
20.18906;3042;267.39400206825246
20.18906;3038;267.04239917269916
20.18906;3033;266.6028955532576
19.83558;3030;266.3391933815927
19.83558;3026;265.98759048603944
20.18906;3022;265.63598759048614
19.83558;3018;265.2843846949329
19.83558;3015;265.02068252326796
20.18906;3011;264.6690796277147
19.83558;3007;264.3174767321614
19.83558;3004;264.0537745604965
20.18906;3000;263.70217166494325
20.18906;2996;263.35056876938995
20.18906;2992;262.9989658738367
19.83558;2988;262.64736297828347
20.18906;2985;262.38366080661854
19.83558;2981;262.03205791106524
19.83558;2977;261.680455015512
19.83558;2972;261.24095139607044
19.83558;2967;260.80144777662883
19.83558;2963;260.4498448810756
19.83558;2960;260.18614270941066
19.83558;2956;259.8345398138574
19.83558;2952;259.4829369183041
19.83558;2948;259.1313340227509
19.83558;2945;258.86763185108595
19.83558;2941;258.5160289555327
19.83558;2937;258.1644260599794
19.136650000000003;2933;257.81282316442616
19.45348;2930;257.54912099276123
20.18906;2926;257.197518097208
19.136650000000003;2923;256.933815925543
19.45348;2919;256.58221302998976
19.83558;2915;256.2306101344365
19.83558;2911;255.87900723888325
19.136650000000003;2907;255.52740434333
19.136650000000003;2903;255.17580144777673
19.136650000000003;2899;254.8241985522235
19.83558;2896;254.56049638055853
19.136650000000003;2892;254.2088934850053
19.136650000000003;2888;253.85729058945202
19.136650000000003;2884;253.50568769389878
19.136650000000003;2880;253.1540847983455
