3.99478;2387;209.8190279214065;0
3.99478;2389;209.99482936918312;0
nan;2392;210.25853154084808;0
3.92462;2397;210.69803516028963;0
3.74332;2402;211.13753877973122;-0.22005594570135606
3.92462;2407;211.5770423991728;nan
3.99478;2411;211.92864529472604;0.05701236974789904
3.99478;2417;212.45604963805593;nan
nan;2422;212.8955532574975;nan
21.37666;2426;213.24715615305075;13.182963105882369
21.37666;2432;213.77456049638064;nan
20.72044;2436;214.12616339193391;nan
20.3893;2441;214.56566701137547;-0.7488448000000026
20.3893;2446;215.00517063081705;nan
21.37666;2452;215.53257497414694;0.46659172058823783
20.72044;2457;215.97207859358852;0.23545027941176178
21.37666;2462;216.41158221303007;nan
21.37666;2467;216.85108583247165;nan
20.3893;2472;217.29058945191323;-0.2511469647058836
21.37666;2477;217.7300930713548;nan
20.72044;2482;218.16959669079637;nan
20.72044;2487;218.60910031023795;nan
21.75921;2492;219.0486039296795;0.29013792156862656
21.37666;2497;219.48810754912108;0.49769783529411904
21.37666;2502;219.92761116856266;nan
21.37666;2507;220.36711478800424;nan
20.72044;2512;220.8066184074458;-0.49769783529411904
21.37666;2517;221.24612202688738;nan
21.37666;2522;221.68562564632896;nan
21.75921;2527;222.1251292657705;0.7878357568627455
21.37666;2532;222.5646328852121;nan
20.3893;2537;223.00413650465367;nan
21.37666;2542;223.44364012409523;-0.29013792156862656
21.37666;2546;223.7952430196485;nan
21.75921;2551;224.23474663909008;1.1131957731092421
21.37666;2564;225.37745604963814;nan
20.72044;2566;225.5532574974148;nan
20.72044;2569;225.81695966907972;nan
21.37666;2573;226.168562564633;nan
21.37666;2578;226.60806618407454;nan
20.72044;2582;226.95966907962782;nan
20.72044;2587;227.3991726990694;nan
20.3893;2592;227.83867631851095;nan
21.37666;2597;228.27817993795253;0.49769783529411904
21.37666;2602;228.7176835573941;nan
20.3893;2607;229.15718717683566;nan
20.3893;2612;229.59669079627724;-0.7488448000000026
20.72044;2616;229.94829369183051;nan
21.75921;2622;230.47569803516038;nan
21.75921;2627;230.91520165460196;nan
21.75921;2631;231.26680455015523;nan
21.75921;2636;231.70630816959678;nan
21.97385;2642;232.23371251292667;nan
20.3893;2647;232.67321613236825;nan
19.48369;2652;233.11271975180983;nan
21.37666;2658;233.6401240951397;-0.42461965441176464
19.77202;2662;233.99172699069297;-0.4681645176470573
22.099439999999998;2667;234.43123061013455;1.9838668627450988
20.3893;2672;234.8707342295761;-0.8023337142857146
20.02625;2677;235.31023784901768;0.19281600784313724
22.9009;2682;235.74974146845926;0.6078524078431397
20.3893;2687;236.18924508790082;nan
20.02625;2692;236.6287487073424;nan
20.3893;2697;237.06825232678398;-1.9048762352941206
21.37666;2702;237.50775594622553;nan
20.3893;2707;237.9472595656671;nan
21.37666;2712;238.3867631851087;nan
21.75921;2717;238.82626680455024;0.29013792156862656
20.02625;2721;239.1778697001035;nan
21.37666;2726;239.6173733195451;nan
20.72044;2731;240.05687693898665;-0.8441097394957962
20.3893;2736;240.49638055842823;0.27534850980392006
19.48369;2742;241.02378490175812;-1.3459573455882416
21.75921;2747;241.4632885211997;0.738596022058811
20.02625;2752;241.90279214064125;-0.2581392279411758
20.72044;2757;242.34229576008283;0.9379900000000014
20.72044;2763;242.86970010341273;nan
20.02625;2767;243.22130299896597;nan
21.75921;2772;243.66080661840755;0.7878357568627455
21.75921;2777;244.10031023784913;nan
19.48369;2783;244.62771458117902;nan
21.37666;2787;244.97931747673226;-0.29013792156862656
20.3893;2792;245.41882109617384;nan
23.298569999999998;2797;245.85832471561542;3.099990722689068
21.37666;2801;246.20992761116867;nan
21.75921;2806;246.64943123061025;1.1131957731092421
21.01359;2812;247.17683557394014;-1.7330005176470586
20.3893;2817;247.6163391933817;nan
21.37666;2822;248.05584281282327;-0.27200430147058813
21.37666;2827;248.49534643226485;nan
21.75921;2832;248.9348500517064;1.0389827215686291
19.48369;2837;249.374353671148;-1.4356878352941205
20.3893;2842;249.81385729058957;nan
20.72044;2847;250.25336091003112;-0.7878357568627455
19.48369;2852;250.6928645294727;nan
19.77202;2857;251.13236814891428;-0.4681645176470573
21.75921;2862;251.57187176835583;0.7878357568627455
19.77202;2867;252.01137538779741;nan
21.37666;2872;252.450879007239;1.21700931764706
18.65075;2877;252.89038262668058;-2.3575535843136777
20.3893;2882;253.32988624612213;nan
19.48369;2887;253.7693898655637;-1.4356878352941205
20.3893;2892;254.2088934850053;nan
20.3893;2897;254.64839710444684;nan
20.3893;2902;255.08790072388842;0.6868430352941178
20.72044;2907;255.52740434333;nan
19.77202;2912;255.96690796277156;nan
20.72044;2917;256.40641158221314;nan
21.75921;2922;256.8459152016547;0.7878357568627625
20.02625;2927;257.2854188210963;0.1928160078431331
20.3893;2932;257.72492244053785;nan
19.77202;2937;258.1644260599794;-1.5071472392156864
19.48369;2942;258.603929679421;-0.41149452549019777
20.72044;2947;259.04343329886257;0.2511469647058836
19.48369;2952;259.4829369183041;nan
20.02624;2958;260.01034126163404;0.3857690073529441
21.75921;2962;260.3619441571873;0.7878357568627455
20.02625;2967;260.80144777662883;nan
20.72044;2972;261.24095139607044;0.5641104201680649
19.77202;2976;261.5925542916237;-1.6148006134453734
19.48369;2981;262.03205791106524;-0.44088699159663913
21.75921;2987;262.55946225439516;0.7878357568627455
20.72044;2992;262.9989658738367;0.6743545147058839
21.37666;2997;263.4384694932783;1.3459573455881872
20.72044;3002;263.87797311271987;nan
21.37666;3007;264.3174767321614;nan
21.75921;3012;264.75698035160303;0.29013792156862656
20.72044;3017;265.1964839710446;nan
19.48369;3023;265.72388831437445;nan
21.37666;3027;266.07549120992775;-0.29013792156862656
20.72044;3032;266.5149948293693;nan
20.72044;3037;266.95449844881085;1.0049892857142841
20.72044;3043;267.4819027921408;nan
20.3893;3047;267.833505687694;nan
21.37666;3053;268.3609100310239;0.46659172058823783
20.72044;3058;268.8004136504655;nan
20.72044;3062;269.15201654601873;nan
19.77202;3067;269.5915201654603;-1.3039385546218458
20.02624;3073;270.1189245087902;-0.5265030588235289
19.77202;3077;270.47052740434344;nan
21.37666;3083;270.9979317476733;1.1409462352941218
20.3893;3087;271.3495346432266;0.29502438655461904
20.3893;3092;271.78903826266816;nan
20.3893;3097;272.2285418821097;nan
20.3893;3103;272.75594622543963;nan
19.77202;3106;273.01964839710456;nan
20.3893;3112;273.5470527404344;nan
20.72044;3117;273.98655635987603;nan
19.77202;3123;274.5139607032059;nan
19.48369;3128;274.9534643226475;-0.6439153455882112
20.3893;3132;275.30506721820075;-0.2511469647058836
18.90318;3137;275.7445708376423;nan
21.37666;3142;276.1840744570839;1.538236966386553
20.3893;3147;276.62357807652546;nan
21.75921;3152;277.063081695967;2.166102752941179
21.01359;3157;277.5025853154086;-0.27536367843137316
20.72044;3162;277.9420889348502;nan
21.75921;3166;278.2936918304034;nan
20.3893;3172;278.82109617373334;-0.4734811215686295
20.3893;3177;279.2605997931749;nan
21.01359;3182;279.70010341261644;nan
19.48369;3188;280.22750775594636;-0.6439153455882373
20.3893;3193;280.6670113753879;nan
18.90318;3198;281.10651499482947;-1.5005635808823596
20.3893;3203;281.5460186142711;nan
19.77202;3208;281.98552223371263;-0.4681645176470573
21.75921;3212;282.33712512926587;2.320824378151256
19.77202;3217;282.7766287487075;nan
20.72044;3222;283.21613236814903;0.7706908739495772
19.77202;3227;283.6556359875906;-1.5071472392156864
20.72044;3232;284.0951396070322;nan
21.37666;3237;284.53464322647375;0.49769783529411904
19.77202;3242;284.9741468459153;nan
20.72044;3247;285.4136504653569;nan
21.75921;3252;285.85315408479846;0.29013792156862656
19.77202;3257;286.29265770424;nan
19.77202;3262;286.7321613236816;nan
18.90318;3267;287.1716649431232;-2.166102752941179
20.72044;3272;287.6111685625647;0.719311482352941
20.72044;3277;288.05067218200634;nan
19.77202;3282;288.4901758014479;0.6589555137254925
18.65075;3287;288.9296794208895;-1.5697178274509154
19.77202;3292;289.36918304033105;nan
21.01359;3298;289.8965873836609;0.8827927867647087
19.48369;3303;290.3360910031025;0.5922448382352968
19.16616;3308;290.7755946225441;nan
21.01359;3313;291.21509824198563;nan
20.72044;3318;291.65460186142724;0.9379900000000014
20.3893;3323;292.0941054808688;0.9276677490196067
20.72044;3328;292.53360910031034;nan
20.3893;3333;292.97311271975195;nan
20.72044;3337;293.3247156153052;0.2690860336134459
20.72044;3342;293.76421923474675;nan
20.3893;3347;294.20372285418836;nan
20.3893;3352;294.6432264736299;nan
19.48369;3357;295.08273009307146;nan
20.3893;3363;295.6101344364014;nan
21.75921;3368;296.04963805584293;nan
19.77202;3372;296.4012409513962;0.21867851764706053
20.72044;3378;296.9286452947261;nan
20.02625;3383;297.36814891416765;-1.3143312313725493
20.3893;3387;297.7197518097209;0.4681645176470573
20.72044;3393;298.2471561530508;nan
20.02625;3398;298.68665977249236;nan
21.75921;3403;299.12616339193397;0.974046301470553
20.72044;3408;299.5656670113755;nan
19.48369;3413;300.0051706308171;nan
20.3893;3418;300.4446742502587;-1.0389827215686291
20.02625;3423;300.88417786970024;-0.5264954745098037
20.02625;3428;301.3236814891418;nan
20.72044;3433;301.7631851085834;0.2511469647058836
21.01359;3438;302.20268872802495;0.7488296313725495
21.75921;3443;302.6421923474665;nan
19.77202;3448;303.0816959669081;-0.719311482352941
19.16616;3453;303.52119958634967;-1.4011488705882362
19.48369;3458;303.9607032057912;-1.725825756862747
20.3893;3463;304.40020682523283;0.4681645176470573
21.37666;3468;304.8397104446744;1.6765125490196093
20.02625;3473;305.27921406411593;0.41149452549019777
20.3893;3478;305.71871768355754;nan
21.37666;3484;306.2461220268874;nan
20.3893;3488;306.59772492244065;0.27534850980392006
20.72044;3494;307.12512926577057;nan
21.37666;3499;307.5646328852121;nan
20.3893;3504;308.0041365046537;nan
20.3893;3508;308.35573940020697;-0.2690860336134459
22.456169999999997;3513;308.7952430196485;0.8772152689075576
20.3893;3518;309.2347466390901;nan
20.72044;3523;309.6742502585317;0.2511469647058836
20.72044;3527;310.0258531540849;nan
21.37666;3533;310.5532574974148;nan
21.01359;3538;310.9927611168564;0.22233415686274585
21.75921;3543;311.43226473629795;nan
20.72044;3549;311.9596690796279;-0.46659172058821896
21.75921;3554;312.3991726990694;nan
21.37666;3559;312.838676318511;-0.27200430147058813
20.72044;3564;313.2781799379526;nan
21.75921;3569;313.71768355739414;nan
19.77202;3574;314.1571871768357;-1.21700931764706
21.75921;3578;314.508790072389;nan
20.02625;3583;314.94829369183054;-1.4082120336134412
21.37666;3588;315.3877973112721;1.3039385546218458
20.72044;3593;315.8273009307137;nan
20.959349999999997;3598;316.26680455015526;0.7076923137254879
21.75921;3603;316.7063081695968;0.29013792156862656
19.77202;3608;317.1458117890384;-0.719311482352941
22.099439999999998;3613;317.58531540847997;0.8646800235294132
20.3893;3618;318.0248190279215;-1.0389827215686291
21.75921;3622;318.3764219234748;1.6148006134453734
20.72044;3627;318.8159255429164;-1.1205823529411725
21.75921;3632;319.2554291623579;nan
21.37666;3637;319.69493278179954;-0.29013792156862656
20.02625;3643;320.2223371251294;-0.49358950735294227
20.3893;3647;320.57394002068264;nan
19.77202;3653;321.10134436401256;-1.1409462352941218
21.01359;3658;321.5408479834541;0.7488296313725495
20.3893;3663;321.98035160289567;nan
21.37666;3668;322.4198552223373;1.21700931764706
21.75921;3673;322.8593588417788;0.5655015999999997
20.72044;3678;323.2988624612204;nan
