17.702830000000002,2385,209.64322647362988,0
17.702830000000002,2391,210.17063081695977,0
17.702830000000002,2395,210.522233712513,0
17.17401,2398,210.78593588417797,0
nan,2404,211.31334022750784,nan
17.702830000000002,2409,211.75284384694942,0.0
17.702830000000002,2414,212.192347466391,nan
17.702830000000002,2419,212.63185108583255,nan
17.702830000000002,2424,213.07135470527413,nan
17.17401,2429,213.5108583247157,nan
nan,2434,213.95036194415727,nan
22.47786,2439,214.38986556359885,nan
22.47786,2444,214.82936918304043,nan
22.47786,2449,215.268872802482,nan
16.85839,2454,215.70837642192356,-4.261982345098043
22.47786,2459,216.14788004136514,nan
16.85839,2464,216.58738366080672,nan
22.47786,2469,217.02688728024827,nan
16.85839,2474,217.46639089968986,-4.261982345098043
22.47786,2479,217.90589451913144,nan
16.85839,2484,218.345398138573,nan
16.85839,2489,218.78490175801457,nan
16.85839,2494,219.22440537745615,-4.261982345098043
16.85839,2499,219.6639089968977,nan
16.85839,2507,220.36711478800424,nan
16.85839,2510,220.63081695966918,nan
16.85839,2515,221.07032057911076,nan
16.85839,2519,221.421923474664,nan
22.47786,2524,221.86142709410558,nan
16.85839,2529,222.30093071354716,nan
22.47786,2534,222.7404343329887,nan
22.47786,2539,223.1799379524303,nan
22.47786,2544,223.61944157187187,nan
16.85839,2549,224.05894519131343,nan
16.85839,2554,224.498448810755,nan
16.85839,2560,225.0258531540849,nan
16.85839,2564,225.37745604963814,nan
16.85839,2569,225.81695966907972,nan
16.85839,2574,226.2564632885213,nan
21.323520000000002,2580,226.7838676318512,nan
22.47786,2584,227.13547052740444,4.261982345098043
16.85839,2590,227.66287487073433,nan
22.47786,2594,228.0144777662876,nan
22.47786,2599,228.45398138572915,nan
16.85839,2604,228.89348500517073,nan
22.47786,2609,229.3329886246123,nan
16.85839,2614,229.77249224405386,nan
16.85839,2619,230.21199586349545,nan
22.47786,2624,230.65149948293703,nan
16.85839,2629,231.09100310237858,nan
16.85839,2634,231.53050672182016,nan
16.85839,2639,231.97001034126174,nan
22.47786,2645,232.49741468459163,nan
22.47786,2649,232.84901758014487,nan
16.85839,2654,233.28852119958646,nan
22.47786,2659,233.72802481902804,nan
16.85839,2664,234.1675284384696,nan
16.85839,2669,234.60703205791117,nan
16.85839,2674,235.04653567735275,nan
22.47786,2679,235.4860392967943,nan
16.85839,2684,235.92554291623588,nan
22.47786,2689,236.36504653567746,nan
16.85839,2694,236.80455015511902,-4.261982345098043
16.85839,2699,237.2440537745606,nan
16.85839,2705,237.7714581178905,nan
16.85839,2709,238.12306101344373,nan
16.85839,2714,238.5625646328853,nan
16.85839,2720,239.0899689762152,nan
16.85839,2724,239.44157187176845,nan
16.85839,2729,239.88107549121003,nan
16.85839,2734,240.3205791106516,nan
16.85839,2739,240.7600827300932,nan
16.85839,2744,241.19958634953474,nan
16.85839,2749,241.63908996897632,nan
16.85839,2755,242.1664943123062,nan
22.47786,2759,242.51809720785946,nan
16.85839,2764,242.95760082730104,nan
16.85839,2769,243.39710444674262,nan
16.85839,2774,243.83660806618417,-4.261982345098043
16.85839,2779,244.27611168562575,nan
16.85839,2784,244.71561530506733,nan
22.47786,2789,245.15511892450888,4.261982345098043
16.85839,2794,245.59462254395046,nan
16.85839,2799,246.03412616339205,nan
22.47786,2804,246.4736297828336,nan
16.85839,2809,246.91313340227518,nan
22.47786,2814,247.35263702171676,nan
16.85839,2819,247.79214064115834,nan
22.47786,2825,248.3195449844882,nan
16.85839,2829,248.67114788004147,nan
16.85839,2834,249.11065149948305,nan
22.47786,2840,249.63805584281292,nan
16.85839,2844,249.9896587383662,nan
16.85839,2850,250.51706308169608,nan
16.85839,2854,250.86866597724932,nan
16.85839,2859,251.3081695966909,nan
22.47786,2864,251.74767321613248,nan
16.85839,2869,252.18717683557404,nan
16.85839,2875,252.71458117890393,nan
16.85839,2880,253.1540847983455,nan
22.47786,2885,253.5935884177871,3.9956084485293455
22.47786,2890,254.03309203722864,nan
22.47786,2894,254.3846949327819,nan
16.85839,2899,254.8241985522235,-4.566409655462175
22.47786,2904,255.26370217166505,nan
16.85839,2909,255.70320579110663,nan
16.85839,2914,256.1427094105482,nan
16.85839,2919,256.58221302998976,-4.261982345098043
16.85839,2925,257.1096173733197,nan
16.85839,2929,257.4612202688729,nan
22.47786,2934,257.9007238883145,4.261982345098043
16.85839,2939,258.3402275077561,nan
22.47786,2944,258.77973112719764,nan
22.47786,2949,259.2192347466392,nan
16.3546,2954,259.6587383660808,-0.38209014117646994
22.47786,2959,260.09824198552235,nan
16.85839,2964,260.5377456049639,nan
16.85839,2969,260.9772492244055,nan
16.85839,2974,261.41675284384706,nan
16.85839,2979,261.8562564632886,nan
16.85839,2984,262.2957600827302,nan
16.85839,2989,262.7352637021718,nan
22.47786,2994,263.17476732161333,nan
22.47786,2999,263.61427094105494,nan
16.85839,3004,264.0537745604965,nan
16.85839,3010,264.58117890382636,nan
22.47786,3014,264.93278179937965,nan
16.85839,3019,265.3722854188212,nan
16.85839,3024,265.81178903826276,nan
16.85839,3030,266.3391933815927,nan
16.85839,3034,266.6907962771459,nan
22.47786,3039,267.1302998965875,4.261982345098043
16.3546,3044,267.5698035160291,nan
22.47786,3049,268.00930713547064,nan
16.85839,3054,268.4488107549122,-4.261982345098043
16.85839,3059,268.8883143743538,nan
22.47786,3064,269.32781799379535,nan
16.85839,3069,269.76732161323696,nan
22.47786,3074,270.2068252326785,nan
21.323520000000002,3079,270.64632885212006,-0.8754876705882344
16.85839,3084,271.0858324715617,nan
16.85839,3089,271.5253360910032,nan
16.85839,3094,271.9648397104448,nan
16.85839,3099,272.4043433298864,nan
22.47786,3104,272.84384694932794,nan
16.85839,3109,273.2833505687695,nan
16.85839,3114,273.7228541882111,nan
16.85839,3120,274.25025853154096,nan
22.47786,3125,274.6897621509825,3.9956084485294263
16.85839,3130,275.1292657704241,nan
16.85839,3134,275.48086866597737,nan
16.85839,3139,275.9203722854189,nan
22.47786,3144,276.35987590486053,4.566409655462175
16.85839,3149,276.7993795243021,nan
16.85839,3154,277.23888314374364,nan
16.85839,3159,277.67838676318524,nan
22.47786,3165,278.2057911065151,3.9956084485294263
16.85839,3169,278.55739400206835,nan
21.323520000000002,3174,278.99689762150996,nan
16.85839,3179,279.4364012409515,nan
16.85839,3184,279.87590486039306,nan
22.47786,3189,280.3154084798347,0.8754876705882344
16.85839,3194,280.7549120992762,nan
22.47786,3199,281.1944157187178,nan
16.85839,3204,281.6339193381594,nan
22.47786,3210,282.16132368148925,3.9956084485294263
22.47786,3214,282.5129265770425,nan
22.47786,3219,282.9524301964841,nan
22.47786,3225,283.47983453981396,nan
22.47786,3230,283.9193381592556,nan
16.85839,3234,284.2709410548088,nan
22.47786,3239,284.71044467425037,nan
22.47786,3244,285.149948293692,nan
22.47786,3249,285.58945191313353,4.261982345098043
16.85839,3255,286.1168562564634,nan
16.85839,3259,286.4684591520167,nan
16.85839,3264,286.90796277145824,nan
16.3546,3269,287.3474663908998,-0.4093822941176451
16.85839,3274,287.7869700103414,nan
16.85839,3278,288.13857290589465,nan
22.47786,3284,288.6659772492245,4.6440724862745135
16.85839,3289,289.1054808686661,nan
16.85839,3293,289.45708376421936,nan
22.47786,3299,289.9844881075492,nan
16.85839,3304,290.42399172699083,nan
16.85839,3309,290.8634953464324,nan
16.85839,3315,291.39089968976225,nan
16.85839,3320,291.83040330920386,nan
22.47786,3324,292.1820062047571,nan
16.85839,3329,292.62150982419865,nan
16.85839,3335,293.1489141675286,nan
16.85839,3339,293.5005170630818,nan
16.85839,3344,293.94002068252337,nan
16.85839,3349,294.379524301965,nan
16.85839,3354,294.81902792140653,nan
16.85839,3359,295.2585315408481,nan
16.85839,3364,295.6980351602897,nan
16.85839,3369,296.13753877973124,nan
16.85839,3374,296.57704239917285,nan
16.85839,3378,296.9286452947261,nan
16.85839,3384,297.45604963805596,nan
16.85839,3389,297.89555325749757,nan
22.47786,3394,298.3350568769391,nan
16.85839,3399,298.7745604963807,nan
16.85839,3404,299.2140641158223,nan
22.47786,3410,299.74146845915214,nan
16.85839,3414,300.0930713547054,nan
16.85839,3419,300.532574974147,nan
22.47786,3424,300.97207859358855,nan
22.47786,3429,301.4115822130301,nan
16.85839,3434,301.8510858324717,nan
16.85839,3439,302.29058945191326,-4.261982345098043
22.47786,3444,302.7300930713548,nan
22.47786,3449,303.1695966907964,nan
22.47786,3454,303.609100310238,nan
22.47786,3459,304.04860392967953,nan
16.85839,3464,304.48810754912114,nan
16.85839,3469,304.9276111685627,nan
22.47786,3474,305.36711478800424,nan
16.85839,3479,305.80661840744585,nan
16.85839,3484,306.2461220268874,nan
16.85839,3489,306.68562564632896,nan
22.47786,3494,307.12512926577057,nan
22.47786,3499,307.5646328852121,nan
16.85839,3505,308.09203722854204,nan
16.85839,3509,308.4436401240953,nan
16.85839,3514,308.88314374353683,nan
16.85839,3519,309.32264736297844,nan
16.85839,3524,309.76215098242,nan
22.47786,3529,310.20165460186155,nan
22.47786,3534,310.64115822130316,nan
16.85839,3539,311.0806618407447,nan
16.85839,3544,311.52016546018626,-4.261982345098043
16.85839,3549,311.9596690796279,nan
16.85839,3554,312.3991726990694,nan
16.85839,3559,312.838676318511,nan
22.47786,3564,313.2781799379526,nan
16.85839,3569,313.71768355739414,nan
16.3546,3574,314.1571871768357,nan
16.85839,3580,314.6845915201656,nan
16.85839,3584,315.03619441571885,nan
16.85839,3589,315.4756980351604,0.38209014117646994
16.85839,3594,315.915201654602,nan
16.85839,3599,316.35470527404357,nan
22.47786,3604,316.7942088934851,4.261982345098043
16.85839,3609,317.23371251292673,nan
16.85839,3614,317.6732161323683,nan
16.85839,3619,318.11271975180983,nan
16.85839,3624,318.55222337125144,nan
16.85839,3629,318.991726990693,nan
22.47786,3634,319.43123061013455,nan
16.85839,3639,319.87073422957616,nan
16.85839,3644,320.3102378490177,nan
16.85839,3649,320.74974146845926,-4.261982345098043
22.47786,3654,321.1892450879009,nan
22.47786,3659,321.6287487073424,nan
16.85839,3664,322.06825232678403,nan
22.47786,3669,322.5077559462256,nan
22.47786,3675,323.03516028955545,nan
16.85839,3678,323.2988624612204,nan
16.85839,3684,323.8262668045503,nan
16.85839,3689,324.26577042399185,nan
22.47786,3694,324.70527404343346,3.995608448529265
16.85839,3699,325.144777662875,nan
16.85839,3704,325.58428128231657,nan
16.85839,3709,326.0237849017582,nan
22.47786,3715,326.55118924508804,3.9956084485294263
16.85839,3719,326.9027921406413,nan
22.47786,3724,327.3422957600829,nan
16.85839,3724,327.3422957600829,nan
22.47786,3721,327.0785935884179,31.964867588236704
16.85839,3717,326.72699069286466,nan
16.85839,3712,326.2874870734231,nan
22.47786,3707,325.8479834539815,nan
16.85839,3702,325.40847983453995,nan
21.323520000000002,3696,324.8810754912101,nan
22.47786,3692,324.5294725956568,nan
22.47786,3687,324.08996897621523,nan
22.47786,3682,323.6504653567737,nan
22.47786,3676,323.12306101344376,nan
