angle,predicted_impedance,impedance
209.7311271975182,20,20.264830000000003
209.99482936918312,20.33496177188856,20.093349999999997
210.25853154084808,20.161499035945678,20.093349999999997
210.61013443640132,20.18119107690735,20.264830000000003
211.13753877973122,20.39027564718701,20.264830000000003
211.5770423991728,20.363749840040256,20.093349999999997
211.92864529472604,20.168918834978182,nan
212.36814891416762,nan,nan
212.8076525336092,nan,nan
213.24715615305075,nan,20.264830000000003
213.68665977249233,20.341365063275518,nan
214.12616339193391,nan,20.093349999999997
214.56566701137547,20.16152739408143,19.80414
215.00517063081705,19.86834210939723,20.264830000000003
215.44467425025863,20.325189078715923,nan
215.79627714581187,nan,20.093349999999997
216.58738366080672,20.187614141180244,nan
216.93898655635996,nan,nan
217.20268872802492,nan,nan
217.64219234746648,nan,20.093349999999997
218.08169596690806,nan,20.264830000000003
218.52119958634964,nan,nan
218.9607032057912,nan,nan
219.40020682523277,nan,nan
219.83971044467435,nan,20.093349999999997
220.2792140641159,nan,nan
220.7187176835575,nan,20.264830000000003
221.15822130299907,nan,nan
221.59772492244062,nan,nan
222.0372285418822,nan,20.093349999999997
222.47673216132378,nan,nan
222.91623578076536,nan,nan
223.35573940020691,nan,20.264830000000003
223.7952430196485,nan,nan
224.67425025853163,nan,20.56886
224.85005170630828,nan,20.093349999999997
225.1137538779732,nan,20.264830000000003
225.7290589451914,nan,nan
226.08066184074468,nan,nan
226.52016546018623,nan,20.38961
226.8717683557395,nan,20.093349999999997
227.3991726990694,nan,nan
227.83867631851095,nan,nan
228.19027921406422,nan,nan
228.6297828335058,nan,20.093349999999997
229.15718717683566,nan,nan
229.50879007238893,nan,nan
229.94829369183051,nan,nan
230.38779731127207,nan,20.093349999999997
230.82730093071365,nan,nan
231.26680455015523,nan,20.264830000000003
231.70630816959678,nan,nan
232.14581178903836,nan,20.093349999999997
232.58531540847994,nan,nan
233.0248190279215,nan,nan
233.5522233712514,nan,nan
233.99172699069297,nan,20.093349999999997
234.3433298862462,nan,20.38961
234.7828335056878,nan,nan
235.22233712512937,nan,nan
235.66184074457095,nan,20.093349999999997
236.1013443640125,nan,nan
236.54084798345409,nan,nan
236.98035160289567,nan,nan
237.41985522233722,nan,20.093349999999997
237.8593588417788,nan,20.264830000000003
238.29886246122038,nan,nan
238.73836608066193,nan,nan
239.1778697001035,nan,nan
239.6173733195451,nan,20.093349999999997
240.144777662875,nan,nan
240.40847983453992,nan,20.264830000000003
240.9358841778698,nan,nan
241.37538779731136,nan,20.093349999999997
241.72699069286463,nan,nan
242.1664943123062,nan,nan
242.6938986556361,nan,nan
243.13340227507766,nan,20.093349999999997
243.57290589451924,nan,nan
244.01240951396082,nan,nan
244.45191313340237,nan,nan
244.89141675284395,nan,20.093349999999997
245.33092037228553,nan,nan
245.77042399172709,nan,nan
246.12202688728036,nan,nan
246.64943123061025,nan,20.093349999999997
247.0889348500518,nan,nan
247.44053774560507,nan,nan
247.96794208893496,nan,20.56886
248.40744570837654,nan,20.264830000000003
248.8469493278181,nan,20.093349999999997
249.28645294725968,nan,nan
249.72595656670126,nan,nan
250.1654601861428,nan,nan
250.6049638055844,nan,20.264830000000003
251.04446742502597,nan,20.093349999999997
251.48397104446752,nan,nan
251.9234746639091,nan,nan
252.36297828335069,nan,nan
252.80248190279224,nan,20.093349999999997
253.24198552223382,nan,19.80414
253.6814891416754,nan,nan
254.12099276111695,nan,20.264830000000003
254.56049638055853,nan,nan
255.0000000000001,nan,20.093349999999997
255.4395036194417,nan,nan
255.87900723888325,nan,20.264830000000003
256.3185108583248,nan,nan
256.67011375387807,nan,20.093349999999997
257.197518097208,nan,19.80414
257.63702171664954,nan,20.264830000000003
258.0765253360911,nan,nan
258.5160289555327,nan,20.093349999999997
259.04343329886257,nan,nan
259.3950361944158,nan,nan
259.8345398138574,nan,nan
260.27404343329897,nan,20.093349999999997
260.7135470527405,nan,20.264830000000003
261.15305067218213,nan,nan
261.5925542916237,nan,nan
262.03205791106524,nan,20.093349999999997
262.38366080661854,nan,20.264830000000003
262.8231644260601,nan,nan
263.26266804550164,nan,nan
263.79007238883156,nan,20.093349999999997
264.2295760082731,nan,nan
264.6690796277147,nan,nan
265.1085832471563,nan,nan
265.5480868665978,nan,20.093349999999997
266.07549120992775,nan,nan
266.427094105481,nan,nan
266.86659772492254,nan,nan
267.30610134436415,nan,20.264830000000003
267.7456049638057,nan,20.093349999999997
268.18510858324726,nan,nan
268.53671147880056,nan,nan
268.9762150982421,nan,nan
269.50361944157197,nan,20.264830000000003
269.9431230610136,nan,20.093349999999997
270.38262668045513,nan,nan
270.8221302998967,nan,nan
271.2616339193383,nan,nan
271.70113753877985,nan,20.093349999999997
272.1406411582214,nan,nan
272.580144777663,nan,20.38961
272.93174767321625,nan,nan
273.4591520165461,nan,20.093349999999997
273.8107549120994,nan,nan
274.3381592554293,nan,nan
274.7776628748708,nan,nan
275.30506721820075,nan,20.264830000000003
275.7445708376423,nan,20.093349999999997
276.09617373319554,nan,nan
276.53567735263715,nan,nan
276.9751809720787,nan,nan
277.4146845915203,nan,20.093349999999997
277.85418821096187,nan,nan
278.2936918304034,nan,20.264830000000003
278.733195449845,nan,nan
279.1726990692866,nan,20.093349999999997
279.61220268872813,nan,nan
280.05170630816974,nan,20.264830000000003
280.4912099276113,nan,nan
280.93071354705285,nan,nan
281.37021716649446,nan,nan
281.809720785936,nan,20.093349999999997
282.33712512926587,nan,nan
282.68872802481917,nan,nan
283.1282316442607,nan,nan
283.5677352637023,nan,20.093349999999997
284.0951396070322,nan,nan
284.44674250258544,nan,nan
284.886246122027,nan,nan
285.3257497414686,nan,20.093349999999997
285.76525336091015,nan,nan
286.2047569803517,nan,20.38961
286.6442605997933,nan,nan
287.08376421923487,nan,20.093349999999997
287.5232678386764,nan,20.264830000000003
287.962771458118,nan,nan
288.4022750775596,nan,nan
288.7538779731128,nan,20.093349999999997
289.19338159255443,nan,nan
