angle,impedance,predicted_impedance,difference,,,,,
243.4850052,19.46696,18.97011351,0.496846492,,0.025522552,,,
318.9038263,21.74139,20.03289012,1.708499885,,0.078582827,,,
299.565667,20.18627,19.64324143,0.543028575,,0.026900887,,,
293.7642192,17.84471,19.52200354,1.677293536,,0.085918104,,,
236.3650465,17.84471,18.87672507,1.032015074,,0.054671299,,,
293.9400207,18.68068,19.52546575,0.844785746,,0.043265844,,,
293.6763185,15.97856,19.52027805,3.541718051,,0.181437889,,,
229.5966908,19.436,18.77519742,0.66080258,,0.033998898,,,
228.0144778,19.09196,18.75079992,0.34116008,,0.017869306,,,
313.8055843,21.83929,19.95285466,1.886435335,,0.086378052,,,
318.1127198,18.13675,20.02280579,1.88605579,,0.09419538,,,
315.7394002,20.95755,19.98705091,0.970499092,,0.046307851,,,
227.2233713,19.81387,18.73865251,1.075217492,,0.0542659,,,
264.229576,18.73257,19.15522258,0.42265258,,0.022064613,,,
245.2430196,18.91438,18.99038882,0.07600882,,0.004002489,,,
321.0134436,17.53099,20.05444013,2.523450131,,0.125829996,,,
281.2823164,20.60583,19.31844284,1.287387156,,0.062476841,,,
213.1592554,16.42352,18.57481795,2.151297951,,0.115817983,,,
310.4653568,21.45975,19.88605624,1.573693761,,0.073332344,,,
229.5966908,19.80963,18.77519742,1.03443258,,0.052218672,,,
271.6132368,19.34169,19.21483496,0.126855036,,0.006558632,,,
251.5718718,19.80963,19.05444482,0.75518518,,0.038122124,,,
220.1913133,19.06639,18.63831714,0.428072864,,0.0224517,,,
314.4208893,21.37602,19.96415896,1.411861043,,0.066048827,,,
262.0320579,17.53099,19.13872656,1.607736564,,0.084004365,,,
268.4488108,18.4163,19.18804421,0.771744215,,0.040220056,,,
284.1830403,19.09196,19.35811869,0.266158692,,0.013749202,,,
275.6566701,19.46696,19.25345903,0.213500974,,0.010967351,,,
278.2057911,16.72126,19.28108539,2.559825386,,0.132763552,,,
279.4364012,19.65169,19.29547302,0.356216983,,0.018126532,,,
300.0930714,19.65169,19.65485532,0.003165322,,0.000161045,,,
328.5729059,18.78102,20.04446528,1.263445277,,0.063032127,,,
240.4963806,18.73257,18.93305004,0.200480044,,0.010588893,,,
283.8314374,17.84471,19.35306819,1.508358191,,0.077938969,,,
302.4663909,20.46177,19.70788897,0.753881027,,0.036843393,,,
299.2140641,20.08832,19.63554205,0.452777954,,0.022539364,,,
308.2678387,16.42352,19.83853417,3.415014167,,0.172140448,,,
223.8831437,18.78102,18.68861115,0.092408854,,0.004920332,,,
268.8004137,17.26683,19.19090534,1.924075345,,0.100259749,,,
217.114788,18.38633,18.60373584,0.217405836,,0.011686139,,,
213.3350569,21.35659,18.57563108,2.780958923,,0.130215494,,,
263.1747673,18.13675,19.1472871,1.010537104,,0.052777038,,,
256.4064116,19.34169,19.09559738,0.24609262,,0.012723429,,,
216.2357808,18.78102,18.59557041,0.185449586,,0.009874309,,,
322.6835574,17.26683,20.06516184,2.798331841,,0.139462211,,,
275.3050672,20.18627,19.24986318,0.936406823,,0.046388304,,,
231.5305067,20.46177,18.80492624,1.656843762,,0.080972651,,,
327.9576008,22.37649,20.05168195,2.324808053,,0.103895117,,,
313.0144778,20.50584,19.93780549,0.568034508,,0.027701109,,,
252.0113754,18.13675,19.05842382,0.921673823,,0.048360443,,,
320.1344364,21.45975,20.04646624,1.41328376,,0.06585742,,,
226.2564633,19.09196,18.72391192,0.368048079,,0.019277648,,,
312.3991727,20.867,19.92573642,0.941263582,,0.045107758,,,
240.5842813,18.73257,18.93418615,0.201616149,,0.010648261,,,
239.3536711,16.72126,18.91803465,2.196774647,,0.116120659,,,
315.2998966,21.73613,19.97963493,1.75649507,,0.080809927,,,
238.123061,20.58625,18.90136815,1.684881852,,0.081845011,,,
227.7507756,19.46696,18.74674436,0.720215642,,0.036996821,,,
307.3888314,19.46696,19.81903017,0.352070174,,0.017764248,,,
305.2792141,20.98705,19.77156152,1.215488484,,0.057916119,,,
260.6256463,18.4163,19.12817446,0.711874464,,0.037216017,,,
308.795243,19.75492,19.85012057,0.095200565,,0.004795969,,,
295.6980352,19.436,19.56088339,0.12488339,,0.006384343,,,
287.78697,19.80963,19.41383945,0.395790552,,0.019979704,,,
307.5646329,20.98705,19.82294798,1.16410202,,0.055467635,,,
240.4084798,19.436,18.93191121,0.504088794,,0.02593583,,,
272.7559462,18.13675,19.22518266,1.088432661,,0.056614945,,,
308.2678387,16.42352,19.83853417,3.415014168,,0.172140448,,,
228.2781799,18.64168,18.75486037,0.113180367,,0.006034722,,,
311.344364,21.37602,19.904392,1.471628,,0.068844808,,,
280.7549121,19.22978,19.31170488,0.081924883,,0.00424224,,,
322.7714581,20.84135,20.06555294,0.775797063,,0.037223935,,,
241.2874871,18.97388,18.94317591,0.030704086,,0.001618229,,,
278.8210962,20.98705,19.2881895,1.698860504,,0.080948037,,,
253.1540848,19.61471,19.06852479,0.546185214,,0.027845694,,,
281.106515,20.88521,19.31618101,1.569028986,,0.075126321,,,
291.8304033,18.13675,19.48493496,1.348184959,,0.069191145,,,
309.2347466,20.18627,19.85969713,0.326572872,,0.01617797,,,
211.9286453,17.53099,18.5705753,1.039585304,,0.055980242,,,
228.1902792,16.72126,18.75350641,2.032246412,,0.10836621,,,
269.9431231,19.46696,19.20038908,0.266570924,,0.013693505,,,
223.0041365,16.72126,18.67600973,1.954749727,,0.104666348,,,
210.434333,18.13675,18.56914519,0.432395187,,0.023285681,,,
283.7435367,19.436,19.35181613,0.084183874,,0.004331337,,,
217.2026887,19.387,18.60459943,0.782400567,,0.040356969,,,
225.7290589,18.64168,18.71594131,0.074261311,,0.003967811,,,
322.4198552,20.58625,20.06388055,0.522369449,,0.025374677,,,
223.795243,19.9708,18.68733716,1.283462838,,0.064266972,,,
241.3753878,20.16692,18.94428717,1.222632832,,0.06062566,,,
272.2285419,19.436,19.22035637,0.215643625,,0.011095062,,,
304.9276112,20.60583,19.76359961,0.842230393,,0.040873403,,,
227.2233713,18.29712,18.73865251,0.441532508,,0.023562661,,,
267.3940021,18.73257,19.17960193,0.447031928,,0.023307675,,,
303.4332989,20.18627,19.72973952,0.456530476,,0.022615891,,,
210.3464323,17.26683,18.56919887,1.302368867,,0.070135975,,,
294.9069286,20.90692,19.54477027,1.362149729,,0.065153056,,,
291.5667011,16.20573,19.48002886,3.274298855,,0.168084908,,,
321.1013444,17.84471,20.05515315,2.210443146,,0.110218213,,,
266.2512927,17.26683,19.17066127,1.903831274,,0.09930963,,,
267.0423992,24.24384,19.1768303,5.0670097,,0.209001944,,,
237.5956567,19.436,18.89407464,0.541925359,,0.027882556,,,
273.6349535,19.436,19.2334304,0.202569603,,0.010422392,,,
249.901758,19.71351,19.03881107,0.674698926,,0.034225205,,,
250.3412616,18.91438,19.04300678,0.128626781,,0.006754542,,,
278.2057911,20.97764,19.28108539,1.696554614,,0.080874427,,,
280.139607,17.84471,19.30402238,1.459312384,,0.075596285,,,
293.3247156,23.72955,19.51341393,4.216136068,,0.177674506,,,
239.3536711,18.73257,18.91803465,0.185464647,,0.00980359,,,
241.2874871,22.24162,18.94317591,3.298444086,,0.148300532,,,
226.4322647,19.65169,18.72658087,0.92510913,,0.047075296,,,
262.2078594,20.50584,19.14004293,1.365797071,,0.066605273,,,
260.098242,18.4163,19.12419664,0.707896639,,0.037015758,,,
232.3216132,20.867,18.81698128,2.05001872,,0.098242139,,,
318.6401241,21.37602,20.029641,1.346378996,,0.062985485,,,
288.6659772,21.37602,19.42853046,1.947489536,,0.091106274,,,
246.2099276,16.72126,19.00106054,2.279800536,,0.119982805,,,
268.8883144,17.26683,19.1916246,1.924794603,,0.100293469,,,
326.1995863,19.81387,20.0652626,0.251392599,,0.012528747,,,
268.1851086,19.80963,19.18591447,0.623715528,,0.031485471,,,
236.1892451,19.61471,18.87421043,0.74049957,,0.037752257,,,
241.8148914,18.91438,18.94980155,0.03542155,,0.001869231,,,
323.7383661,19.09196,20.06862369,0.976663686,,0.048666202,,,
323.2109617,18.4573,20.06723254,1.609932538,,0.080226934,,,
316.2668046,19.09196,19.99564499,0.903684988,,0.04519409,,,
239.1778697,19.436,18.91568466,0.520315342,,0.026770701,,,
243.1334023,19.436,18.96592231,0.47007769,,0.024185928,,,
302.2026887,19.436,19.70194746,0.265947463,,0.013498537,,,
304.4002068,17.84471,19.75164765,1.906937646,,0.096545751,,,
310.4653568,22.36419,19.88605624,2.47813376,,0.110808116,,,
287.6111686,20.14427,19.41095301,0.733316987,,0.036403254,,,
211.2254395,19.06639,18.56936474,0.497025263,,0.026068137,,,
236.6287487,20.18627,18.88048054,1.305789465,,0.064687011,,,
288.3143744,17.78307,19.42260236,1.639532363,,0.08441363,,,
239.089969,17.53099,18.91450574,1.38351574,,0.073145752,,,
265.9875905,19.387,19.16862351,0.218376488,,0.011264068,,,
297.3681489,20.03566,19.59577118,0.439888819,,0.021955295,,,
228.1023785,18.4573,18.75215292,0.294852915,,0.015723683,,,
294.0279214,16.72126,19.52720244,2.805942439,,0.143694031,,,
216.3236815,18.73257,18.59634716,0.136222842,,0.007271978,,,
261.8562565,17.84471,19.13741001,1.292700005,,0.067548326,,,
265.2843847,19.06639,19.16322853,0.096838532,,0.005053352,,,
210.2585315,18.64168,18.56926859,0.072411413,,0.003884382,,,
250.6928645,18.5832,19.04632069,0.463120686,,0.024315493,,,
274.0744571,20.18627,19.2376548,0.948615199,,0.04699309,,,
225.377456,19.81387,18.71066171,1.103208286,,0.055678587,,,
212.4560496,17.53099,18.57207461,1.041084614,,0.056056452,,,
255.966908,18.78102,19.09206438,0.311044377,,0.016291815,,,
282.9524302,17.84471,19.34073634,1.496026339,,0.077351054,,,
321.1892451,19.09196,20.05585034,0.963890338,,0.048060308,,,
223.4436401,19.436,18.68227101,0.753728986,,0.038780047,,,
212.8955533,19.80963,18.57369243,1.23593757,,0.062390745,,,
274.7776629,18.78102,19.24456058,0.463540581,,0.024086836,,,
274.2502585,19.65169,19.23936406,0.412325938,,0.020981704,,,
277.2388831,19.71351,19.27027292,0.443237075,,0.022483925,,,
225.9927611,19.9708,18.71991946,1.250880544,,0.062635475,,,
258.1644261,18.13675,19.10942141,0.972671414,,0.050900098,,,
297.5439504,19.81387,19.59950757,0.214362432,,0.010818807,,,
244.1003102,21.83929,18.97733876,2.861951243,,0.131045984,,,
293.1489142,19.80963,19.51000478,0.299625224,,0.015125231,,,
271.5253361,19.05009,19.21405543,0.163965429,,0.008533619,,,
326.8148914,20.58625,20.06164821,0.524601789,,0.025483116,,,
328.5729059,20.98705,20.04446528,0.942584723,,0.044912683,,,
309.4105481,21.73613,19.8635057,1.872624299,,0.086152609,,,
243.9245088,18.73257,18.9752886,0.242718598,,0.012791299,,,
279.9638056,20.18627,19.30186219,0.884407811,,0.043812344,,,
291.7425026,20.98705,19.48329554,1.503754465,,0.071651541,,,
274.6018614,19.436,19.24281681,0.193183191,,0.009939452,,,
250.9565667,16.47204,19.04878172,2.576741721,,0.135270683,,,
327.5180972,21.37602,20.05603114,1.319988856,,0.061750918,,,
294.3795243,18.4163,19.53418608,1.11788608,,0.057227164,,,
303.6091003,15.97856,19.73372031,3.755160308,,0.190291554,,,
244.1003102,17.53099,18.97733876,1.446348757,,0.07621452,,,
322.1561531,20.18627,20.06243997,0.123830035,,0.006134369,,,
228.0144778,19.80963,18.75079992,1.05883008,,0.05345027,,,
303.081696,19.46696,19.72178406,0.254824057,,0.012920943,,,
245.4188211,21.35659,18.99235425,2.364235745,,0.110702867,,,
274.8655636,23.16449,19.24543688,3.919053122,,0.169183657,,,
234.2554292,17.53099,18.84601122,1.315021221,,0.069777164,,,
260.0103413,17.26683,19.12353201,1.856702008,,0.09708991,,,
250.868666,19.09196,19.04796368,0.043996324,,0.002304443,,,
271.6132368,21.83929,19.21483496,2.624455036,,0.120171262,,,
211.9286453,16.99282,18.5705753,1.577755304,,0.084959958,,,
223.795243,18.91438,18.68733716,0.227042838,,0.012003716,,,
257.1975181,20.46177,19.10187489,1.359895109,,0.066460287,,,
245.9462254,20.03566,18.99818346,1.037476535,,0.0517815,,,
305.0155119,20.18627,19.76559072,0.420679283,,0.020839872,,,
325.7600827,18.78102,20.06713137,1.286111371,,0.064090445,,,
321.8924509,20.98705,20.06084354,0.926206465,,0.044132285,,,
265.0206825,19.80963,19.16121839,0.648411614,,0.032732142,,,
285.0620476,19.10714,19.37104246,0.263902457,,0.013623555,,,
237.3319545,20.867,18.89039524,1.976604764,,0.094723955,,,
247.1768356,19.09196,19.01139829,0.080561714,,0.004219667,,,
298.0713547,21.45975,19.61078443,1.848965572,,0.086159698,,,
270.2068252,19.22978,19.20262118,0.027158823,,0.001412331,,,
314.5966908,20.60583,19.96731965,0.638510347,,0.030986878,,,
313.9813857,20.98705,19.95612182,1.03092818,,0.04912211,,,
247.2647363,19.71351,19.01232177,0.701188225,,0.035568918,,,
253.8572906,18.78102,19.07457576,0.29355576,,0.015389897,,,
220.4550155,18.5832,18.6416438,0.058443796,,0.00313512,,,
269.5915202,19.65169,19.19743922,0.454250779,,0.0231151,,,
270.3826267,19.05009,19.20411894,0.15402894,,0.00802062,,,
260.1861427,19.81387,19.12486076,0.689009239,,0.034774087,,,
220.8066184,17.53099,18.64615389,1.115163891,,0.059806644,,,
296.6649431,19.46696,19.58094398,0.113983985,,0.005821169,,,
245.9462254,21.77433,18.99818347,2.776146535,,0.127496301,,,
210.2585315,19.06639,18.56926859,0.497121413,,0.02607318,,,
287.9627715,19.387,19.41674316,0.029743162,,0.001531831,,,
299.7414685,20.60583,19.64710434,0.958725658,,0.046526913,,,
258.1644261,18.13675,19.10942141,0.972671413,,0.050900098,,,
301.8510858,20.14427,19.6940408,0.450229198,,0.022350236,,,
296.9286453,19.436,19.58648156,0.150481556,,0.007682929,,,
317.409514,20.58625,20.01302734,0.573222659,,0.027844928,,,
221.7735264,18.38633,18.65896173,0.272631729,,0.014611302,,,
232.9369183,16.96081,18.82629302,1.86548302,,0.099089237,,,
315.2998966,21.45975,19.97963493,1.48011507,,0.068971683,,,
324.9689762,20.84135,20.0690631,0.772286903,,0.037055512,,,
227.4870734,17.26683,18.74269483,1.475864831,,0.07874347,,,
252.9782834,18.13675,19.06699294,0.930242943,,0.048788131,,,
319.958635,20.98705,20.04469355,0.942356446,,0.044901806,,,
220.9824199,19.9708,18.64843963,1.322360371,,0.066214692,,,
212.8955533,16.72126,18.57369243,1.85243243,,0.099734204,,,
292.4457084,19.05009,19.49652345,0.446433451,,0.022898106,,,
220.5429162,19.05009,18.64276347,0.407326527,,0.021381869,,,
277.9420889,20.46177,19.27809454,1.183675461,,0.057848146,,,
243.8366081,17.26683,18.97425926,1.70742926,,0.08998661,,,
223.9710445,16.47204,18.68988799,2.217847995,,0.118665665,,,
226.6080662,18.97388,18.72925522,0.244624784,,0.012892713,,,
272.9317477,17.26683,19.22681141,1.95998141,,0.101940013,,,
286.6442606,20.44152,19.39538683,1.046133174,,0.051176878,,,
306.246122,20.18627,19.79340189,0.392868108,,0.019462145,,,
258.516029,19.09196,19.11213581,0.020175805,,0.001055654,,,
291.1271975,20.18627,19.47193359,0.714336408,,0.035387241,,,
270.2068252,20.50584,19.20262118,1.303218823,,0.063553545,,,
211.6649431,17.26683,18.57001327,1.303183271,,0.070176755,,,
216.14788,16.47204,18.59480284,2.122762836,,0.114158932,,,
264.6690796,17.84471,19.15854768,1.313837677,,0.068577102,,,
284.0951396,17.26683,19.35684972,2.090019719,,0.107973134,,,
313.893485,16.72126,19.95449189,3.233231891,,0.162030279,,,
297.8955533,20.00614,19.6070144,0.399125595,,0.019950155,,,
270.6463289,19.46696,19.20638054,0.260579461,,0.01338573,,,
296.2254395,19.09196,19.57177712,0.47981712,,0.024515767,,,
236.8045502,16.72126,18.88297298,2.161712984,,0.114479483,,,
298.7745605,20.03566,19.62597004,0.409689965,,0.020448039,,,
214.565667,18.13675,18.5826572,0.445907199,,0.023995879,,,
327.5180972,20.58625,20.05603114,0.530218856,,0.025755971,,,
328.221303,18.4163,20.04875276,1.632452757,,0.081424155,,,
311.344364,20.58625,19.904392,0.681858,,0.033122011,,,
305.0155119,20.60583,19.76559072,0.840239284,,0.040776775,,,
211.9286453,18.64168,18.5705753,0.071104696,,0.003814286,,,
316.7942089,21.00885,20.00388649,1.004963513,,0.047835246,,,
327.254395,20.18627,20.05832794,0.127942065,,0.006338074,,,
259.131334,19.05009,19.11685325,0.066763249,,0.003492376,,,
211.2254395,19.06639,18.56936474,0.497025263,,0.026068137,,,
213.1592554,18.38633,18.57481795,0.188487951,,0.010147499,,,
220.2792141,16.20573,18.63942056,2.433690557,,0.130566857,,,
306.1582213,16.72126,19.79142097,3.070160973,,0.155125849,,,
259.0434333,19.71351,19.11618168,0.597328318,,0.030300455,,,
255.966908,20.60583,19.09206438,1.513765623,,0.073462977,,,
287.9627715,19.09196,19.41674316,0.324783162,,0.016726964,,,
218.9607032,18.78102,18.62348638,0.157533619,,0.008387916,,,
265.7238883,19.9708,19.16659406,0.804205937,,0.04026909,,,
257.2854188,18.78102,19.10256635,0.321546352,,0.016832626,,,
230.8273009,17.26683,18.79414845,1.527318447,,0.081265637,,,
248.6711479,16.47204,19.02673678,2.554696782,,0.134268782,,,
258.9555326,18.0725,19.11550936,1.043009364,,0.054563514,,,
269.327818,19.46696,19.19524581,0.271714191,,0.01395771,,,
253.9451913,17.26683,19.07532379,1.80849379,,0.094808026,,,
278.2057911,19.436,19.28108539,0.154914614,,0.007970499,,,
273.9865564,18.13675,19.23680439,1.100054385,,0.057184882,,,
284.622544,17.26683,19.36452727,2.097697266,,0.1083268,,,
242.6938987,20.08832,18.96061945,1.127700553,,0.056137126,,,
267.9214064,20.46177,19.1837979,1.277972105,,0.062456577,,,
255.966908,19.436,19.09206438,0.343935623,,0.017695803,,,
282.1613237,20.08832,19.32999281,0.758327189,,0.037749657,,,
242.7817994,19.23841,18.96168569,0.276724309,,0.014383949,,,
296.3133402,15.97856,19.57360414,3.595044142,,0.18366797,,,
247.7921406,17.78307,19.01780646,1.23473646,,0.064925283,,,
298.5108583,20.18627,19.62025615,0.566013852,,0.028039546,,,
315.2998966,21.45975,19.97963493,1.48011507,,0.068971683,,,
276.8872802,19.22978,19.26644433,0.036664334,,0.001903015,,,
241.0237849,18.38633,18.93982548,0.553495478,,0.029223895,,,
296.3133402,20.58625,19.57360414,1.012645858,,0.049190399,,,
235.9255429,19.09196,18.8704223,0.221537702,,0.011603717,,,
293.1489142,19.436,19.51000477,0.074004775,,0.003793171,,,
275.9203723,20.46177,19.2561886,1.205581401,,0.058918725,,,
233.3764219,16.20573,18.83290398,2.627173985,,0.139499144,,,
311.9596691,16.72126,19.91693783,3.195677827,,0.160450259,,,
261.1530507,23.72955,19.13213844,4.597411556,,0.193742046,,,
