angle,predicted_impedance,impedance
209.99482936918312,20,20.21656
210.08273009307143,20.239494927423195,19.97249
210.17063081695977,19.995205916729795,20.21656
210.522233712513,20.30525920826328,20.45659
210.87383660806628,20.541887094672568,20.21656
211.31334022750784,20.318519574876674,20.21656
211.75284384694942,20.313483978735505,20.67122
212.192347466391,20.76326024906467,19.97249
212.63185108583255,20.059795664039378,nan
213.07135470527413,nan,19.7787
213.4229576008274,19.841667260157166,20.67122
213.95036194415727,20.760495786016516,21.1434
214.38986556359885,21.213205116021598,20.21656
214.82936918304043,20.28233620884491,19.54996
215.268872802482,19.61184058460975,nan
215.70837642192356,nan,19.97249
216.14788004136514,20.02696894531062,20.21656
216.58738366080672,20.267527866467546,nan
217.02688728024827,nan,nan
217.46639089968986,nan,19.97249
218.16959669079637,nan,20.21656
218.52119958634964,nan,nan
218.87280248190288,nan,nan
219.31230610134446,nan,20.92802
219.75180972078604,nan,20.45659
220.10341261633928,nan,20.21656
220.63081695966918,nan,nan
220.98241985522245,nan,20.67122
221.421923474664,nan,20.92802
221.9493278179939,nan,nan
222.38883143743547,nan,20.21656
222.7404343329887,nan,20.41051
223.1799379524303,nan,19.97249
224.23474663909008,nan,nan
224.4105480868667,nan,nan
224.67425025853163,nan,20.21656
225.0258531540849,nan,20.92802
225.46535677352648,nan,nan
225.90486039296803,nan,19.7787
226.2564632885213,nan,19.54996
226.7838676318512,nan,nan
227.13547052740444,nan,20.21656
227.57497414684602,nan,19.97249
227.92657704239926,nan,20.45659
228.45398138572915,nan,20.92802
228.89348500517073,nan,20.41051
229.3329886246123,nan,19.7787
229.77249224405386,nan,20.67122
230.21199586349545,nan,20.45659
230.65149948293703,nan,20.92802
231.09100310237858,nan,20.21656
231.53050672182016,nan,20.41051
231.97001034126174,nan,nan
232.4095139607033,nan,nan
232.84901758014487,nan,nan
233.20062047569814,nan,19.97249
233.72802481902804,nan,20.21656
234.1675284384696,nan,20.86466
234.60703205791117,nan,nan
235.04653567735275,nan,nan
235.4860392967943,nan,20.21656
236.0134436401242,nan,nan
236.36504653567746,nan,20.67122
236.89245087900733,nan,19.97249
237.3319544984489,nan,20.45659
237.7714581178905,nan,19.7787
238.12306101344373,nan,20.67122
238.5625646328853,nan,19.97249
239.0020682523269,nan,20.21656
239.35367114788014,nan,20.45659
239.88107549121003,nan,20.67122
240.3205791106516,nan,nan
240.7600827300932,nan,19.97249
241.19958634953474,nan,20.21656
241.63908996897632,nan,20.67122
242.1664943123062,nan,20.41051
242.51809720785946,nan,19.7787
242.95760082730104,nan,nan
243.39710444674262,nan,20.67122
244.01240951396082,nan,nan
244.45191313340237,nan,nan
244.71561530506733,nan,19.7787
245.24301964839722,nan,20.92802
245.59462254395046,nan,20.21656
246.03412616339205,nan,nan
246.56153050672194,nan,20.45659
246.91313340227518,nan,20.67122
247.35263702171676,nan,20.41051
247.79214064115834,nan,20.21656
248.3195449844882,nan,nan
248.67114788004147,nan,19.97249
249.11065149948305,nan,20.45659
249.63805584281292,nan,nan
249.9896587383662,nan,nan
250.51706308169608,nan,20.67122
250.95656670113766,nan,19.54996
251.3960703205792,nan,19.97249
251.8355739400208,nan,nan
252.27507755946237,nan,20.41051
252.71458117890393,nan,nan
253.1540847983455,nan,20.67122
253.5935884177871,nan,20.21656
253.94519131334033,nan,nan
254.47259565667022,nan,20.92802
254.8241985522235,nan,nan
255.35160289555336,nan,20.67122
255.70320579110663,nan,nan
256.1427094105482,nan,20.41051
256.58221302998976,nan,20.21656
257.1096173733197,nan,20.67122
257.54912099276123,nan,19.97249
257.9007238883145,nan,nan
258.4281282316444,nan,nan
258.86763185108595,nan,20.21656
259.3071354705275,nan,19.7787
259.7466390899691,nan,nan
260.18614270941066,nan,nan
260.5377456049639,nan,20.41051
261.0651499482938,nan,20.67122
261.5046535677354,nan,nan
261.8562564632886,nan,20.21656
262.2957600827302,nan,20.92802
262.7352637021718,nan,19.97249
263.26266804550164,nan,nan
263.70217166494325,nan,20.67122
264.1416752843848,nan,20.41051
264.58117890382636,nan,20.45659
265.02068252326796,nan,nan
265.3722854188212,nan,20.67122
265.81178903826276,nan,19.97249
266.3391933815927,nan,20.41051
266.77869700103423,nan,20.45659
267.1302998965875,nan,20.00329
267.6577042399174,nan,nan
268.09720785935895,nan,19.7787
268.53671147880056,nan,20.21656
268.9762150982421,nan,nan
269.32781799379535,nan,20.67122
269.76732161323696,nan,nan
270.2068252326785,nan,19.97249
270.64632885212006,nan,20.92802
271.0858324715617,nan,20.21656
271.5253360910032,nan,19.7787
271.9648397104448,nan,19.54996
272.4043433298864,nan,nan
272.84384694932794,nan,20.67122
273.2833505687695,nan,19.97249
273.7228541882111,nan,20.21656
274.16235780765265,nan,19.356900000000003
274.6897621509825,nan,19.7787
275.1292657704241,nan,nan
275.48086866597737,nan,19.97249
275.8324715615306,nan,nan
276.35987590486053,nan,20.21656
276.7993795243021,nan,nan
277.23888314374364,nan,19.7787
277.67838676318524,nan,nan
278.1178903826268,nan,nan
278.55739400206835,nan,19.54996
278.99689762150996,nan,nan
279.4364012409515,nan,20.41051
279.96380558428143,nan,20.21656
280.3154084798347,nan,19.54996
280.7549120992762,nan,20.67122
281.10651499482947,nan,nan
281.5460186142711,nan,nan
281.98552223371263,nan,19.7787
282.4250258531542,nan,19.97249
282.8645294725958,nan,20.45659
283.30403309203734,nan,20.21656
283.83143743536726,nan,20.67122
284.2709410548088,nan,19.97249
284.62254395036206,nan,20.45659
285.0620475698036,nan,20.21656
285.58945191313353,nan,nan
285.9410548086868,nan,20.67122
286.4684591520167,nan,nan
286.82006204756993,nan,19.97249
287.3474663908998,nan,nan
287.7869700103414,nan,20.45659
288.22647362978296,nan,21.1434
288.6659772492245,nan,20.67122
289.1054808686661,nan,nan
289.45708376421936,nan,nan
290.07238883143754,nan,20.45659
290.51189245087915,nan,20.67122
290.8634953464324,nan,nan
291.30299896587394,nan,nan
291.74250258531555,nan,19.97249
292.1820062047571,nan,20.67122
292.53360910031034,nan,nan
293.06101344364026,nan,20.00329
293.5005170630818,nan,19.97249
293.94002068252337,nan,nan
294.379524301965,nan,19.54996
294.81902792140653,nan,20.21656
295.1706308169598,nan,nan
295.6980351602897,nan,19.7787
296.04963805584293,nan,20.45659
296.57704239917285,nan,20.92802
296.9286452947261,nan,nan
297.36814891416765,nan,20.21656
297.8076525336092,nan,20.41051
298.2471561530508,nan,20.67122
298.68665977249236,nan,19.97249
299.12616339193397,nan,nan
299.5656670113755,nan,19.7787
300.0051706308171,nan,20.45659
300.532574974147,nan,nan
300.97207859358855,nan,nan
301.3236814891418,nan,nan
301.7631851085834,nan,20.45659
302.20268872802495,nan,19.97249
302.6421923474665,nan,20.67122
303.0816959669081,nan,nan
303.52119958634967,nan,20.41051
303.9607032057912,nan,nan
304.3123061013445,nan,19.7787
304.8397104446744,nan,20.45659
305.27921406411593,nan,20.67122
305.71871768355754,nan,19.97249
306.2461220268874,nan,20.21656
306.68562564632896,nan,20.41051
