angle,predicted_impedance,impedance
329.4519131334024,20.092911514198704,4.57149
329.2761116856258,20.094017190934892,4.89425
329.10031023784916,20.095952531488138,4.89425
328.7487073422959,20.09752710963926,4.89425
328.3971044467426,20.06775229253958,4.89425
321.5408479834541,20.059403353579683,19.40505
320.83764219234763,20.050285112669144,20.81358
320.1344364012411,20.04044769038569,22.34973
319.43123061013455,20.029939695881467,nan
318.72802481902806,20.018808246131584,22.12515
318.0248190279215,20.00859271755303,nan
317.40951396070335,19.9979644881912,20.81358
316.7942088934851,19.98695237993502,nan
316.17890382626695,19.97558438230385,nan
315.5635987590487,19.96219141454071,nan
314.86039296794223,19.94840832181376,20.81358
314.1571871768357,19.93427299082373,nan
313.4539813857292,19.919821960363834,19.40505
312.75077559462267,19.90694604858959,nan
312.1354705274045,19.893878171620372,20.81358
311.52016546018626,19.87873659210868,22.12515
310.8169596690798,19.861476308502233,nan
310.0258531540849,19.84985699126969,20.4547
309.49844881075506,19.836206464256747,nan
308.88314374353683,19.822471947781878,20.81358
308.26783867631866,19.806695784807516,22.12515
307.5646328852121,19.790859630551267,nan
306.86142709410564,19.774988322720446,20.4547
306.1582213029991,19.761090742280203,nan
305.5429162357809,19.74521648365021,19.40505
304.8397104446744,19.731350344465454,nan
304.2244053774562,19.717520908237702,nan
303.609100310238,19.70177761357786,nan
302.90589451913144,19.686118033385128,19.40505
302.20268872802495,19.672498424785545,nan
301.5873836608067,19.65896753246193,nan
300.97207859358855,19.645535908832926,20.81358
300.3567735263703,19.63031980345818,19.40505
299.65356773526383,19.615260342357715,20.4547
298.9503619441573,19.60222207597576,nan
298.3350568769391,19.585662533516143,nan
297.54395036194427,19.57114746549064,19.40505
296.8407445708378,19.560394012459938,nan
296.31334022750787,19.5479981770402,nan
295.6980351602897,19.5340363212988,nan
294.99482936918315,19.52030060942866,19.40505
294.29162357807667,19.50847306011724,nan
293.67631851085844,19.498480663519103,18.12563
293.1489141675286,19.485370829978592,20.4547
292.44570837642203,19.455238896274523,19.40505
290.7755946225441,19.44754921552135,nan
290.3360910031025,19.43845546924581,nan
289.8086866597726,19.429508681923608,nan
289.28128231644274,19.420709619219224,19.40505
288.7538779731128,19.412058835636117,nan
288.22647362978296,19.403556679051462,nan
287.6990692864531,19.39245189137614,20.4547
286.99586349534655,19.381611367688265,19.40505
286.29265770424,19.37234207157485,nan
285.67735263702184,19.363273589710616,nan
285.0620475698036,19.354404681985898,20.4547
284.44674250258544,19.34696042906012,19.40505
283.9193381592556,19.336064227345332,nan
283.1282316442607,19.328978208242688,nan
282.60082730093086,19.320888872617388,nan
281.98552223371263,19.309659303494982,20.4547
281.10651499482947,19.302022953432015,nan
280.4912099276113,19.294567497464186,nan
279.87590486039306,19.287289277135415,19.40505
279.2605997931749,19.280184393579248,20.4547
278.64529472595666,19.27129757112175,nan
277.85418821096187,19.26457302554695,nan
277.23888314374364,19.25800743591458,nan
276.62357807652546,19.25159598478581,20.4547
276.00827300930723,19.244450923538125,nan
275.30506721820075,19.23835268490143,19.40505
274.6897621509825,19.231551705646552,nan
273.98655635987603,19.223290979389958,nan
273.10754912099287,19.218456405034658,nan
272.580144777663,19.213708712822836,20.81358
272.0527404343331,19.208274512733396,19.40505
271.4374353671149,19.202194688852387,20.4547
270.7342295760084,19.195510429635533,nan
269.9431230610136,19.191139401244754,nan
269.41571871768366,19.185409302330072,19.40505
268.7125129265772,19.179782259182275,22.12515
268.00930713547064,19.172878472026923,20.4547
267.1302998965875,19.168798140575518,nan
266.6028955532576,19.1640897015875,nan
265.98759048603944,19.158768945922702,22.12515
265.2843846949329,19.153502942174555,nan
264.58117890382636,19.148932230382115,nan
263.9658738366082,19.144389067200564,19.40505
