angle,predicted_impedance,impedance
210.17063081695977,20,20.5044
210.17063081695977,nan,20.91288
210.3464322647364,20.912267518747882,20.91288
210.69803516028963,20.911581891690304,20.22037
211.13753877973122,20.218614274117495,20.91288
211.40124095139615,20.911757912278546,20.91288
211.75284384694942,20.911306464634464,nan
212.1044467425027,nan,20.5044
212.54395036194424,20.50220990575175,20.22037
212.98345398138582,20.49989619871982,20.61178
213.3350568769391,20.49795998361864,20.91288
213.77456049638064,20.495437752683838,20.5044
214.30196483971054,20.492268612035414,nan
214.74146845915212,20.489515106038052,20.22037
215.18097207859367,20.48666475771969,nan
215.62047569803525,20.48372259112156,20.5044
216.05997931747683,20.480693522481342,20.91288
216.49948293691838,20.477582361181558,20.61178
216.93898655635996,20.474393810699635,nan
217.37849017580155,20.47113246955561,20.22037
217.81799379524313,20.467802832260727,nan
218.25749741468468,20.464409290266044,nan
218.69700103412626,20.460956132914784,20.5044
219.13650465356784,20.457447548382756,20.22037
219.5760082730094,20.453887624637982,nan
220.01551189245097,20.450280350381004,20.61178
220.54291623578087,20.445894589392392,20.91288
220.98241985522245,20.442196701136336,20.5044
221.421923474664,20.438463570202853,nan
221.86142709410558,20.434698778741758,20.61178
222.30093071354716,20.43090581457349,nan
222.6525336091004,20.427853443063068,20.5044
223.1799379524303,20.42324885342222,nan
223.53154084798356,20.420164176058588,20.22037
224.14684591520174,20.414742663432516,nan
224.498448810755,20.411633993123896,20.5044
224.9379524301966,20.407740073899358,nan
225.37745604963814,20.403839835120575,20.91288
225.81695966907972,20.399936044115375,20.61178
226.2564632885213,20.396031382413835,20.5044
226.69596690796286,20.392128446705637,nan
227.13547052740444,20.38822974978549,20.22037
227.57497414684602,20.38433772150071,nan
227.92657704239926,20.381230480777244,20.91288
228.36608066184084,20.377356318124466,20.5044
228.89348500517073,20.372724722676335,nan
229.24508790072397,20.369649233165514,nan
229.77249224405386,20.365056967617274,20.22037
230.21199586349545,20.36125145252012,20.5044
230.65149948293703,20.35746737220128,nan
231.09100310237858,20.353706527093404,20.61178
231.53050672182016,20.349970643225415,nan
231.88210961737343,20.3470010211939,20.91288
232.32161323681498,20.343314183270277,20.5044
232.76111685625656,20.339656751691418,nan
233.20062047569814,20.336030178389333,nan
233.6401240951397,20.332435845443083,20.22037
233.99172699069297,20.329584476885056,20.5044
234.3433298862462,20.32675522487747,nan
234.7828335056878,20.32325069324642,nan
235.22233712512937,20.319782813732527,20.22037
235.5739400206826,20.317035622860967,20.5044
235.92554291623588,20.314313096863398,nan
236.36504653567746,20.31094537363239,nan
236.7166494312307,20.30828010850072,20.91288
237.1561530506723,20.30498538391984,20.22037
237.50775594622553,20.30237958646998,nan
237.9472595656671,20.299160440456344,nan
238.3867631851087,20.295984268134443,20.5044
238.73836608066193,20.293474696279045,nan
239.0899689762152,20.29099332719701,20.22037
239.44157187176845,20.28854043320447,nan
239.88107549121003,20.285514736448558,20.5044
240.2326783867633,20.283126788375593,nan
240.67218200620485,20.280182940886757,20.22037
241.02378490175812,20.277860944955332,20.61178
241.551189245088,20.274433435303163,20.5044
241.81489141675294,20.272744762029188,nan
242.25439503619452,20.269967611414327,20.22037
242.60599793174777,20.26777955263159,nan
243.04550155118935,20.265086648432852,20.5044
