angle,predicted_impedance,impedance
209.9069286452948,20,20.11125
210.08273009307143,20.11067503908221,20.11125
210.4343329886247,20.110025137285405,19.28493
210.78593588417797,19.283607872119855,20.11125
211.31334022750784,20.10909130238447,19.79864
212.1044467425027,19.795027572587877,21.26999
213.07135470527413,21.265009116567846,20.66909
213.15925542916244,20.668608240864405,20.8637
213.5108583247157,20.86172706886658,19.81985
213.86246122026895,20.859682785487287,nan
214.56566701137547,20.8553910570729,19.024459999999998
215.18097207859367,20.85142740028744,nan
215.35677352637032,20.85026127412778,19.81985
215.62047569803525,20.84848523368931,20.3478
216.05997931747683,20.845456165049093,21.26999
216.41158221303007,20.842973576138213,nan
216.85108583247165,20.83980013226563,19.81985
217.29058945191323,20.836552986378827,20.3478
217.7300930713548,20.83323665371382,21.26999
218.16959669079637,20.829855546257484,nan
218.78490175801457,20.825021360498006,20.66909
219.0486039296795,20.822916144373956,nan
219.40020682523277,20.820080139920726,19.81985
219.83971044467435,20.816491333538245,20.3478
220.2792140641159,20.81285752260988,nan
220.7187176835575,20.80918253898904,nan
221.24612202688738,20.804723462884915,19.81985
221.59772492244062,20.801723898029543,20.66909
222.0372285418822,20.79794742419802,20.3478
222.47673216132378,20.794144146585275,nan
223.00413650465367,20.789549553115542,nan
223.35573940020691,20.786470517358914,nan
223.7952430196485,20.782606605229724,19.81985
224.23474663909008,20.778728770187065,nan
224.67425025853163,20.77484000705443,nan
225.1137538779732,20.770943222399303,nan
225.6411582213031,20.766260455823392,19.81985
226.08066184074468,20.762355826068195,20.66909
226.52016546018623,20.758451893749914,nan
226.8717683557395,20.75533096393145,20.3478
227.3991726990694,20.75065622305818,nan
227.83867631851095,20.74676932813089,nan
228.19027921406422,20.743667182633097,nan
228.6297828335058,20.739800584169764,20.3478
229.06928645294735,20.735948308163422,19.81985
229.50879007238893,20.732112430770265,nan
229.94829369183051,20.728294950324546,nan
230.38779731127207,20.724497788284346,20.3478
230.82730093071365,20.720722790185285,19.81985
231.26680455015523,20.716971726586628,nan
231.70630816959678,20.71324629401534,nan
232.23371251292667,20.70881188861768,20.3478
