angle,impedance,predicted_impedance,difference,,,,,
213.0713547,16.99282,17.86308493,0.870264935,,,,,
300.0051706,16.72126,18.78436985,2.063109849,,,,,
291.1271975,19.65169,18.66007623,0.991613767,,,,,
272.7559462,20.58625,18.48852523,2.097724774,,,,,
290.6876939,17.53099,18.6547806,1.1237906,,,,,
216.4994829,15.97856,17.93257365,1.95401365,,,,,
322.7714581,20.84135,19.30333836,1.538011641,,,,,
211.2254395,20.00614,17.82269386,2.183446136,,,,,
325.7600827,19.81387,19.39855392,0.415316076,,,,,
299.8293692,20.00614,18.78155836,1.224581642,,,,,
309.0589452,18.13675,18.95149274,0.814742738,,,,,
294.8190279,16.96081,18.70758442,1.74677442,,,,,
217.114788,16.72126,17.94431724,1.223057245,,,,,
315.9152017,19.09196,19.11095153,0.018991532,,,,,
287.2595657,18.91438,18.61589005,0.298489945,,,,,
297.5439504,19.46696,18.7463738,0.720586201,,,,,
277.7662875,18.4163,18.52703862,0.110738618,,,,,
264.5811789,16.72126,18.432896,1.711635997,,,,,
286.6442606,20.44152,18.60933911,1.832180887,,,,,
308.179938,18.4163,18.93321874,0.516918741,,,,,
303.5211996,17.53099,18.84391502,1.312925019,,,,,
248.2316443,19.81387,18.32315464,1.490715363,,,,,
276.8872802,19.22978,18.51994355,0.709836449,,,,,
328.3971044,20.58625,19.48868825,1.097561748,,,,,
264.8448811,19.81387,18.43460856,1.379261444,,,,,
287.5232678,20.00614,18.61873604,1.387403959,,,,,
307.6525336,19.81387,18.92247792,0.891392084,,,,,
243.221303,18.13675,18.28317682,0.146426822,,,,,
298.7745605,19.81387,18.76500778,1.048862216,,,,,
268.8004137,20.19796,18.46081138,1.737148625,,,,,
317.409514,20.58625,19.14993282,1.436317182,,,,,
231.7942089,16.72126,18.1677029,1.446442896,,,,,
309.4984488,20.44152,18.96080669,1.480713312,,,,,
324.3536711,18.13675,19.35284773,1.216097731,,,,,
318.024819,21.21971,19.16644856,2.053261445,,,,,
309.0589452,18.13675,18.95149274,0.814742738,,,,,
286.6442606,18.4163,18.60933911,0.193039113,,,,,
301.2357808,18.13675,18.80448388,0.667733884,,,,,
259.3950362,19.81387,18.39951898,1.414351024,,,,,
248.2316443,19.81387,18.32315464,1.490715363,,,,,
220.4550155,18.5832,18.00440658,0.578793417,,,,,
324.6173733,20.84135,19.36129473,1.480055268,,,,,
212.8955533,16.72126,17.85933012,1.138070121,,,,,
328.5729059,18.13675,19.49490736,1.358157358,,,,,
295.6980352,19.46696,18.71973572,0.74722428,,,,,
266.9544984,16.96081,18.44844362,1.487633615,,,,,
260.7135471,19.28102,18.40799494,0.87302506,,,,,
225.9048604,17.26683,18.09013361,0.823303607,,,,,
255.8790072,17.78307,18.3766328,0.593562798,,,,,
272.6680455,18.78102,18.48788726,0.293132735,,,,,
223.0041365,19.81387,18.04631232,1.767557677,,,,,
215.4446743,19.65169,17.9119347,1.739755297,,,,,
265.2843847,18.4163,18.43747003,0.021170026,,,,,
278.1178904,17.26683,18.52992191,1.263091914,,,,,
273.8107549,18.78102,18.49627201,0.284747992,,,,,
315.1240951,21.83249,19.09095033,2.741539672,,,,,
296.2254395,19.09196,18.72718962,0.364770377,,,,,
302.2905895,20.19796,18.8223411,1.375618903,,,,,
306.4219235,19.65169,18.89805589,0.753634108,,,,,
255.7032058,18.13675,18.37547071,0.238720714,,,,,
285.0620476,16.72126,18.59305216,1.87179216,,,,,
221.5098242,16.20573,18.02214701,1.816417011,,,,,
237.5956567,19.09196,18.23129132,0.86066868,,,,,
247.7042399,18.78102,18.31917192,0.461848084,,,,,
213.598759,16.72126,17.8742351,1.152975103,,,,,
212.7197518,19.46696,17.85555615,1.611403855,,,,,
258.1644261,18.13675,18.39157105,0.254821053,,,,,
302.7300931,19.81387,18.82995341,0.983916587,,,,,
308.0920372,19.09196,18.93141704,0.160542962,,,,,
259.3950362,17.53099,18.39951898,0.868528976,,,,,
327.6059979,19.81387,19.46103038,0.352839623,,,,,
246.737332,18.68068,18.31174333,0.368936672,,,,,
308.6194416,17.26683,18.94229712,1.675467118,,,,,
302.2905895,18.4163,18.8223411,0.406041097,,,,,
275.7445708,16.96081,18.51094995,1.550139949,,,,,
322.7714581,18.4163,19.30333836,0.887038359,,,,,
299.2140641,19.81387,18.77183799,1.042032014,,,,,
257.2854188,18.78102,18.3858585,0.3951615,,,,,
281.7218201,19.387,18.56111434,0.825885658,,,,,
295.7859359,16.99282,18.72096946,1.728149461,,,,,
265.196484,17.53099,18.43689697,0.905906971,,,,,
272.2285419,19.387,18.48471422,0.902285777,,,,,
305.7187177,16.72126,18.88449552,2.163235523,,,,,
298.1592554,17.26683,18.75560127,1.488771274,,,,,
215.9720786,17.53099,17.92233492,0.391344919,,,,,
324.2657704,17.26683,19.35004457,2.083214572,,,,,
322.8593588,17.26683,19.30603664,2.039206636,,,,,
211.5770424,17.53099,17.83055343,0.299563432,,,,,
216.7631851,18.4163,17.93763305,0.478666954,,,,,
307.4767322,20.58625,18.91893449,1.667315515,,,,,
269.5915202,19.65169,18.46620788,1.185482122,,,,,
240.5842813,16.47204,18.259906,1.787866003,,,,,
288.4901758,18.13675,18.62937335,0.492623346,,,,,
239.7931748,16.96081,18.25257599,1.291765989,,,,,
316.7063082,19.09196,19.13139113,0.039431127,,,,,
281.7218201,19.46696,18.56111434,0.905845658,,,,,
216.6752844,16.72126,17.935951,1.214690999,,,,,
311.4322647,21.74139,19.00322141,2.738168586,,,,,
277.7662875,16.72126,18.52703862,1.805778618,,,,,
319.7828335,16.72126,19.21516428,2.493904279,,,,,
244.7156153,18.4163,18.29563462,0.120665379,,,,,
297.1044467,18.4163,18.7398907,0.323590704,,,,,
270.9979317,19.09196,18.47597063,0.615989369,,,,,
297.983454,17.26683,18.75294671,1.486116714,,,,,
295.7859359,18.13675,18.72096946,0.584219461,,,,,
322.8593588,19.81387,19.30603664,0.507833364,,,,,
251.5718718,18.78102,18.34737701,0.433642995,,,,,
223.0920372,18.13675,18.04769929,0.08905071,,,,,
237.1561531,19.46696,18.22686292,1.240097076,,,,,
274.8655636,15.97856,18.50419769,2.525637695,,,,,
249.8138573,20.44152,18.33483149,2.106688506,,,,,
251.5718718,18.78102,18.34737701,0.433642995,,,,,
310.377456,20.58625,18.97979393,1.606456067,,,,,
258.6039297,19.65169,18.39441527,1.257274733,,,,,
300.4446743,17.26683,18.79146587,1.52463587,,,,,
253.3298862,20.14427,18.3595385,1.784731504,,,,,
221.7735264,18.78102,18.02649294,0.754527059,,,,,
240.4084798,18.91438,18.25829167,0.656088328,,,,,
221.3340228,18.91438,18.01923005,0.895149948,,,,,
296.4891417,17.26683,18.7309632,1.464133198,,,,,
316.0031024,17.84471,19.11320083,1.268490833,,,,,
315.9152017,19.81387,19.11095153,0.702918468,,,,,
215.7962771,18.13675,17.91888622,0.217863784,,,,,
317.2337125,18.13675,19.14526421,1.008514207,,,,,
232.1458118,15.97856,18.17189348,2.193333477,,,,,
257.9007239,17.53099,18.38986091,0.858870908,,,,,
241.9027921,19.09196,18.27175715,0.820202853,,,,,
314.6845915,18.13675,19.08002564,0.943275641,,,,,
267.0423992,19.46696,18.44902628,1.017933716,,,,,
220.8066184,17.53099,18.01038398,0.479393984,,,,,
210.7859359,17.26683,17.81275783,0.545927834,,,,,
267.9214064,18.13675,18.45488587,0.318135873,,,,,
323.2109617,21.74139,19.31689083,2.424499173,,,,,
268.7125129,19.09196,18.46021561,0.631744389,,,,,
265.2843847,18.4163,18.43747003,0.021170026,,,,,
254.1209928,16.47204,18.36490444,1.892864435,,,,,
327.4301965,17.53099,19.45495668,1.923966676,,,,,
255.4395036,19.09196,18.37372343,0.718236566,,,,,
284.1830403,19.09196,18.58433704,0.507622963,,,,,
318.3764219,17.26683,19.17600959,1.909179594,,,,,
265.811789,16.72126,18.44091702,1.71965702,,,,,
267.3940021,19.22978,18.45136277,0.778417233,,,,,
254.6483971,18.78102,18.36844949,0.412570506,,,,,
274.0744571,18.13675,18.49823607,0.36148607,,,,,
263.6142709,18.78102,18.42664011,0.354379893,,,,,
284.1830403,16.42352,18.58433704,2.160817037,,,,,
326.1995863,20.95755,19.41317076,1.544379237,,,,,
220.4550155,18.5832,18.00440658,0.578793417,,,,,
325.4963806,18.4573,19.38986054,0.932560537,,,,,
229.1571872,18.4163,18.1347465,0.2815535,,,,,
323.0351603,19.09196,19.3114515,0.219491498,,,,,
244.9793175,19.46696,18.29778267,1.169177335,,,,,
323.2988625,18.4163,19.31961969,0.903319692,,,,,
240.5842813,16.47204,18.259906,1.787866003,,,,,
303.1695967,20.14427,18.83766839,1.30660161,,,,,
244.0124095,18.78102,18.28983375,0.491186255,,,,,
266.6028956,19.81387,18.44611849,1.367751513,,,,,
240.0568769,18.91438,18.25503815,0.659341847,,,,,
231.8821096,18.13675,18.1687549,0.032004898,,,,,
219.4881075,18.91438,17.98763361,0.926746387,,,,,
246.6494312,16.20573,18.31105954,2.105329543,,,,,
275.6566701,20.00614,18.51026841,1.495871585,,,,,
309.2347466,20.19796,18.95520406,1.242755942,,,,,
212.7197518,17.53099,17.85555615,0.324566145,,,,,
314.6845915,17.26683,19.08002564,1.813195641,,,,,
259.4829369,17.84471,18.40008501,0.555375012,,,,,
299.3898656,17.53099,18.77459631,1.243606313,,,,,
307.0372285,18.4573,18.91015585,0.452855845,,,,,
320.8376422,20.58625,19.24550195,1.340748052,,,,,
242.6059979,20.95755,18.27789947,2.679650535,,,,,
261.1530507,18.78102,18.41081608,0.370203925,,,,,
223.795243,19.09196,18.05865966,1.033300339,,,,,
286.2926577,16.20573,18.6056512,2.399921203,,,,,
251.9234747,18.13675,18.3498378,0.213087797,,,,,
301.2357808,17.53099,18.80448388,1.273493884,,,,,
251.2202689,20.58625,18.34490085,2.241349147,,,,,
268.5367115,16.96081,18.45902629,1.498216285,,,,,
310.7290589,18.78102,18.98752453,0.20650453,,,,,
279.8759049,16.72126,18.54475008,1.823490081,,,,,
304.7518097,16.96081,18.86630916,1.905499158,,,,,
223.0041365,18.13675,18.04631232,0.090437677,,,,,
249.1106515,18.91438,18.32969016,0.584689836,,,,,
238.8262668,18.78102,18.24338252,0.537637476,,,,,
299.9172699,17.53099,18.78296219,1.25197219,,,,,
220.4550155,18.5832,18.00440658,0.578793417,,,,,
298.7745605,17.78307,18.76500778,0.981937784,,,,,
235.57394,18.13675,18.21041863,0.073668631,,,,,
318.6401241,20.58625,19.18323973,1.403010269,,,,,
320.4860393,19.81387,19.23529574,0.578574261,,,,,
243.0455016,19.387,18.28167807,1.105321928,,,,,
282.4250259,19.09196,18.56757897,0.524381029,,,,,
217.2026887,15.97856,17.94597734,1.967417341,,,,,
255.4395036,19.09196,18.37372343,0.718236567,,,,,
314.3329886,20.84135,19.07138117,1.76996883,,,,,
279.8759049,18.91438,18.54475008,0.369629919,,,,,
241.7269907,16.96081,18.27020256,1.309392565,,,,,
314.0692865,21.21971,19.06495303,2.15475697,,,,,
310.8169597,20.34008,18.9894694,1.350610596,,,,,
218.6091003,17.26683,17.97195133,0.705121326,,,,,
215.7962771,19.09196,17.91888622,1.173073784,,,,,
328.3092037,20.95755,19.48558868,1.471961321,,,,,
210.1706308,19.65169,17.79863718,1.853052822,,,,,
317.4974147,19.81387,19.15227546,0.661594542,,,,,
256.0548087,18.13675,18.37779275,0.241042748,,,,,
316.3547053,17.26683,19.12225233,1.855422333,,,,,
318.024819,21.74139,19.16644856,2.574941445,,,,,
260.1861427,20.14427,18.40460768,1.739662324,,,,,
249.1106515,17.84471,18.32969016,0.484980164,,,,,
259.3950362,16.72126,18.39951898,1.678258976,,,,,
236.9803516,20.00614,18.22507491,1.781065088,,,,,
243.0455016,17.26683,18.28167807,1.014848072,,,,,
284.8862461,19.65169,18.59129056,1.060399439,,,,,
295.434333,16.47204,18.71605492,2.244014921,,,,,
317.1458118,20.84135,19.14293822,1.698411779,,,,,
302.2905895,16.72126,18.8223411,2.101081098,,,,,
239.7931748,16.96081,18.25257599,1.291765989,,,,,
226.4322647,18.91438,18.09768221,0.816697788,,,,,
259.0434333,19.46696,18.39725289,1.069707109,,,,,
218.8728025,17.26683,17.97669997,0.709869974,,,,,
325.8479835,19.09196,19.40146448,0.309504482,,,,,
280.2275078,18.13675,18.54780195,0.411051952,,,,,
229.1571872,16.72126,18.1347465,1.4134865,,,,,
275.8324716,19.09196,18.51163292,0.580327082,,,,,
245.6825233,18.78102,18.30344045,0.477579548,,,,,
294.9948294,17.53099,18.70998782,1.178997818,,,,,
232.8490176,18.13675,18.18013677,0.043386768,,,,,
261.8562565,19.09196,18.41532976,0.676630236,,,,,
281.1944157,19.387,18.5563512,0.8306488,,,,,
327.1664943,18.78102,19.44589525,0.664875247,,,,,
270.9979317,18.78102,18.47597063,0.30504937,,,,,
259.3950362,19.81387,18.39951898,1.414351024,,,,,
292.2699069,20.44152,18.67419361,1.767326394,,,,,
214.565667,17.26683,17.89423705,0.627407047,,,,,
268.8883144,18.78102,18.46140789,0.319612114,,,,,
312.8386763,20.19796,19.03557355,1.162386453,,,,,
244.1003102,17.53099,18.29056474,0.759574744,,,,,
242.254395,19.46696,18.27484337,1.192116631,,,,,
269.9431231,18.78102,18.46862738,0.312392615,,,,,
328.6608066,18.78102,19.4980269,0.717006904,,,,,
235.8376422,19.46696,18.21321522,1.253744775,,,,,
249.1106515,18.91438,18.32969016,0.584689836,,,,,
316.442606,21.41365,19.12452883,2.289121174,,,,,
270.5584281,19.65169,18.47289494,1.178795059,,,,,
256.582213,16.96081,18.38126049,1.420450492,,,,,
268.6246122,16.47204,18.45962058,1.987580584,,,,,
324.4415719,21.74139,19.35565714,2.38573286,,,,,
216.14788,18.5832,17.92576568,0.657434321,,,,,
223.6194416,16.47204,18.05594201,1.583902008,,,,,
225.377456,19.81387,18.08245893,1.731411071,,,,,
303.5211996,17.53099,18.84391502,1.312925019,,,,,
275.9203723,17.26683,18.51231733,1.245487328,,,,,
268.8883144,18.13675,18.46140789,0.324657886,,,,,
231.5305067,18.13675,18.16452934,0.027779344,,,,,
299.1261634,20.44152,18.77046446,1.671055536,,,,,
220.630817,17.84471,18.00740333,0.162693332,,,,,
217.114788,19.09196,17.94431724,1.147642755,,,,,
300.6204757,16.20573,18.79433138,2.588601377,,,,,
219.7518097,18.78102,17.99225722,0.788762779,,,,,
280.7549121,19.22978,18.55243627,0.67734373,,,,,
317.2337125,18.78102,19.14526421,0.364244207,,,,,
266.1633919,17.26683,18.4432239,1.176393904,,,,,
276.1840745,19.46696,18.5143793,0.952580696,,,,,
304.3123061,20.84135,18.85821559,1.983134408,,,,,
310.8169597,16.72126,18.9894694,2.268209404,,,,,
299.1261634,17.26683,18.77046446,1.503634464,,,,,
288.6659772,18.4573,18.63134211,0.174042112,,,,,
290.5118925,20.44152,18.6526828,1.788837196,,,,,
318.1127198,18.13675,19.16883036,1.032080362,,,,,
285.0620476,20.14427,18.59305216,1.55121784,,,,,
327.254395,21.53183,19.44890919,2.082920815,,,,,
245.770424,18.13675,18.30414064,0.167390639,,,,,
312.1354705,17.53099,19.01923627,1.488246268,,,,,
320.4860393,19.81387,19.23529574,0.578574261,,,,,
210.1706308,19.65169,17.79863718,1.853052822,,,,,
320.6618407,16.96081,19.24038708,2.279577079,,,,,
285.4136505,17.53099,18.59660371,1.065613709,,,,,
318.3764219,17.26683,19.17600959,1.909179595,,,,,
287.4353671,18.78102,18.61778479,0.16323521,,,,,
276.975181,16.72126,18.52064595,1.799385952,,,,,
294.1158221,17.84471,18.69810305,0.853393051,,,,,
257.6370217,17.26683,18.38814776,1.121317764,,,,,
229.6845915,18.13675,18.14155921,0.004809211,,,,,
289.1054809,17.53099,18.63631167,1.105321668,,,,,
283.655636,18.13675,18.57921746,0.442467462,,,,,
227.8386763,16.72126,18.11720977,1.395949773,,,,,
241.63909,19.28102,18.26942238,1.011597624,,,,,
256.6701138,18.4163,18.38183677,0.034463225,,,,,
328.3092037,20.95755,19.48558868,1.471961321,,,,,
261.8562565,17.53099,18.41532976,0.884339764,,,,,
218.081696,16.72126,17.96233973,1.241079734,,,,,
233.7280248,17.53099,18.19018812,0.659198119,,,,,
270.8221303,19.46696,18.47473752,0.992222476,,,,,
297.3681489,18.4163,18.74376984,0.327469843,,,,,
308.0041365,19.81387,18.92961997,0.884250026,,,,,
285.237849,17.84471,18.59482319,0.750113186,,,,,
279.524302,17.53099,18.5417277,1.010737698,,,,,
239.2657704,18.5832,18.24759401,0.33560599,,,,,
295.434333,16.47204,18.71605492,2.244014921,,,,,
270.9979317,16.72126,18.47597063,1.754710631,,,,,
260.3619442,18.13675,18.4057371,0.268987099,,,,,
308.5315408,20.95755,18.9404721,2.017077903,,,,,
271.0858325,18.78102,18.47658863,0.304431374,,,,,
304.2244054,17.53099,18.8566097,1.325619703,,,,,
305.1913133,19.09196,18.87451039,0.217449609,,,,,
248.4074457,17.26683,18.32447179,1.05764179,,,,,
318.024819,18.13675,19.16644856,1.029698555,,,,,
307.3009307,19.65169,18.91540936,0.73628064,,,,,
247.2647363,17.26683,18.31581613,1.048986128,,,,,
316.9700103,19.81387,19.13830284,0.67556716,,,,,
263.262668,19.28102,18.42437282,0.856647176,,,,,
221.4219235,19.22978,18.0206905,1.209089496,,,,,
312.5749741,16.72126,19.029409,2.308149,,,,,
234.958635,17.26683,18.20380378,0.936973785,,,,,
317.6732161,16.72126,19.15697745,2.435717455,,,,,
249.4622544,20.44152,18.33227018,2.109249819,,,,,
221.8614271,17.26683,18.02793375,0.761103751,,,,,
240.672182,16.72126,18.26071009,1.539450092,,,,,
307.0372285,21.21971,18.91015584,2.309554156,,,,,
241.1116856,17.84471,18.26470012,0.419990117,,,,,
304.7518097,20.84135,18.86630916,1.975040842,,,,,
222.6525336,18.13675,18.04072647,0.096023528,,,,,
210.5222337,16.47204,17.80673629,1.334696294,,,,,
317.4974147,18.4163,19.15227546,0.735975458,,,,,
277.7662875,18.4163,18.52703862,0.110738618,,,,,
248.4074457,17.26683,18.32447179,1.05764179,,,,,
228.8055843,16.72126,18.13014121,1.40888121,,,,,
252.9782834,18.13675,18.35713358,0.220383577,,,,,
263.4384695,19.81387,18.42550604,1.388363965,,,,,
279.3485005,18.4573,18.54022739,0.082927391,,,,,
247.0010341,19.09196,18.31378608,0.778173915,,,,,
273.8107549,18.78102,18.49627201,0.284747992,,,,,
299.7414685,19.09196,18.78015835,0.311801654,,,,,
288.0506722,16.72126,18.62449846,1.903238461,,,,,
224.8500517,19.09196,18.0746563,1.0173037,,,,,
284.622544,18.91438,18.58866568,0.325714316,,,,,
261.2409514,17.53099,18.41138023,0.880390234,,,,,
289.8086867,18.4163,18.64440678,0.228106779,,,,,
227.8386763,18.78102,18.11720977,0.663810227,,,,,
282.4250259,18.13675,18.56757897,0.430828971,,,,,
233.7280248,19.46696,18.19018812,1.276771881,,,,,
213.4229576,18.13675,17.87053736,0.266212643,,,,,
257.6370217,19.65169,18.38814776,1.263542236,,,,,
246.1220269,19.65169,18.30692613,1.344763872,,,,,
231.0031024,17.78307,18.15810249,0.375032494,,,,,
263.5263702,18.4573,18.42607296,0.031227041,,,,,
249.1106515,17.84471,18.32969016,0.484980164,,,,,
242.6059979,17.26683,18.27789947,1.011069465,,,,,
216.14788,18.5832,17.92576568,0.657434321,,,,,
255.5274043,19.46696,18.37430643,1.092653574,,,,,
279.0847983,19.65169,18.53799034,1.11369966,,,,,
239.5294726,16.96081,18.25009469,1.289284687,,,,,
289.369183,20.14427,18.63932642,1.504943583,,,,,
306.246122,20.95755,18.89463914,2.062910859,,,,,
240.4084798,18.91438,18.25829167,0.656088328,,,,,
246.737332,18.68068,18.31174333,0.368936672,,,,,
272.9317477,17.26683,18.48980457,1.222974571,,,,,
301.0599793,18.4573,18.80156351,0.344263506,,,,,
315.2119959,20.58625,19.09315123,1.493098767,,,,,
315.7394002,20.95755,19.10646916,1.851080843,,,,,
323.7383661,19.46696,19.33335633,0.133603666,,,,,
260.4498449,16.96081,18.40630167,1.445491672,,,,,
213.6866598,16.47204,17.87607689,1.404036892,,,,,
239.3536711,17.84471,18.24842974,0.403719736,,,,,
225.2016546,19.65169,18.07987236,1.571817637,,,,,
242.1664943,18.5832,18.27407466,0.309125341,,,,,
246.1220269,19.28102,18.30692613,0.974093872,,,,,
267.8335057,19.52576,18.45429709,1.071462908,,,,,
210.6101344,16.47204,17.80874849,1.336708488,,,,,
261.5046536,18.91438,18.41307273,0.501307269,,,,,
328.3971044,20.19796,19.48868825,0.709271746,,,,,
276.4477766,19.46696,18.51645458,0.950505424,,,,,
244.0124095,19.81387,18.28983375,1.524036255,,,,,
262.3836608,17.53099,18.41871724,0.887727242,,,,,
224.3226474,17.84471,18.06672384,0.222013837,,,,,
318.1127198,18.13675,19.16883036,1.032080362,,,,,
244.3640124,19.09196,18.29274757,0.799212426,,,,,
311.7838676,19.81387,19.01118882,0.802681184,,,,,
210.3464323,19.81387,17.80269682,2.011173178,,,,,
286.2926577,18.13675,18.6056512,0.468901203,,,,,
247.6163392,17.26683,18.31850348,1.05167348,,,,,
286.6442606,19.09196,18.60933911,0.482620887,,,,,
224.8500517,16.72126,18.0746563,1.3533963,,,,,
258.1644261,18.78102,18.39157105,0.389448947,,,,,
295.2585315,22.17196,18.71361799,3.458342011,,,,,
225.2016546,16.72126,18.07987236,1.358612363,,,,,
267.6577042,17.26683,18.45312147,1.186291471,,,,,
288.8417787,19.46696,18.63332173,0.833638267,,,,,
266.2512927,17.53099,18.44380182,0.912811816,,,,,
311.7838676,19.81387,19.01118882,0.802681184,,,,,
304.8397104,17.84471,18.86794076,1.023230757,,,,,
300.6204757,18.78102,18.79433138,0.013311377,,,,,
235.1344364,16.72126,18.20570664,1.484446637,,,,,
310.9048604,19.81387,18.99141919,0.822450815,,,,,
243.0455016,19.65169,18.28167807,1.370011928,,,,,
275.6566701,19.46696,18.51026841,0.956691585,,,,,
305.7187177,20.19796,18.88449552,1.313464477,,,,,
271.9648397,18.78102,18.4828235,0.298196504,,,,,
315.9152017,17.53099,19.11095153,1.579961532,,,,,
224.6742503,18.22524,18.07202666,0.153213336,,,,,
328.3971044,19.81387,19.48868825,0.325181746,,,,,
234.958635,18.78102,18.20380378,0.577216215,,,,,
232.3216132,18.78102,18.17397143,0.607048571,,,,,
328.6608066,19.09196,19.4980269,0.406066904,,,,,
304.1365047,19.28102,18.85500807,0.426011931,,,,,
260.8014478,19.09196,18.40855924,0.683400758,,,,,
303.4332989,18.78102,18.84234711,0.061327106,,,,,
256.4064116,19.46696,18.38010653,1.086853474,,,,,
247.6163392,17.26683,18.31850348,1.05167348,,,,,
222.9162358,20.00614,18.04492157,1.961218434,,,,,
251.6597725,18.4163,18.34799362,0.068306378,,,,,
236.7166494,19.09196,18.22237483,0.869585165,,,,,
217.2026887,19.387,17.94597734,1.441022659,,,,,
319.2554292,19.46696,19.20030933,0.26665067,,,,,
243.0455016,19.65169,18.28167807,1.370011928,,,,,
210.3464323,18.78102,17.80269682,0.978323178,,,,,
239.3536711,16.72126,18.24842974,1.527169736,,,,,
224.6742503,19.81387,18.07202666,1.741843336,,,,,
312.3991727,17.53099,19.02532472,1.494334724,,,,,
303.081696,19.65169,18.83611713,0.815572871,,,,,
273.8986556,18.13675,18.49692544,0.360175441,,,,,
222.3009307,18.91438,18.03507944,0.879300563,,,,,
253.417787,19.65169,18.36013774,1.291552261,,,,,
293.2368149,20.95755,18.68654362,2.271006384,,,,,
326.2874871,20.00614,19.41611339,0.590026612,,,,,
216.3236815,19.10714,17.92917857,1.177961434,,,,,
247.352637,19.81387,18.31649002,1.497379976,,,,,
241.7269907,16.96081,18.27020256,1.309392565,,,,,
294.0279214,17.84471,18.69693261,0.852222611,,,,,
280.4033092,18.78102,18.54933912,0.231680879,,,,,
315.6514995,20.84135,19.10423607,1.737113933,,,,,
321.540848,18.13675,19.26619811,1.129448111,,,,,
286.2926577,16.20573,18.6056512,2.399921203,,,,,
275.3050672,16.96081,18.50755644,1.546746442,,,,,
252.1871768,18.78102,18.35167364,0.429346355,,,,,
328.6608066,18.13675,19.4980269,1.361276904,,,,,
274.42606,20.14427,18.50087262,1.643397381,,,,,
278.2057911,16.72126,18.53064689,1.809386888,,,,,
222.6525336,19.28102,18.04072647,1.240293528,,,,,
238.3867632,20.00614,18.23911548,1.76702452,,,,,
253.8572906,17.53099,18.36312247,0.832132471,,,,,
230.0361944,16.72126,18.14603835,1.424778349,,,,,
265.3722854,18.13675,18.43804348,0.30129348,,,,,
318.4643226,21.28863,19.17841397,2.110216028,,,,,
305.1034126,21.21971,18.87286148,2.346848521,,,,,
229.7724922,16.96081,18.14268367,1.181873665,,,,,
321.8924509,17.26683,19.27668918,2.009859178,,,,,
232.6732161,18.13675,18.17809301,0.041343005,,,,,
303.4332989,19.46696,18.84234711,0.624612893,,,,,
255.6153051,18.78102,18.37488885,0.406131151,,,,,
277.3267839,17.26683,18.5234712,1.256641202,,,,,
316.442606,21.41365,19.12452883,2.289121174,,,,,
320.7497415,20.44152,19.24294157,1.198578432,,,,,
262.647363,17.26683,18.42041236,1.153582359,,,,,
324.1778697,19.46696,19.34724765,0.119712348,,,,,
241.1995863,16.72126,18.2654921,1.544232099,,,,,
276.1840745,19.46696,18.5143793,0.952580696,,,,,
274.8655636,19.09196,18.50419769,0.587762305,,,,,
216.5873837,16.96081,17.93426454,0.973454537,,,,,
278.1178904,19.65169,18.52992191,1.121768087,,,,,
233.7280248,17.53099,18.19018812,0.659198119,,,,,
253.7693899,19.22978,18.36252703,0.867252974,,,,,
228.6297828,17.78307,18.12781931,0.344749312,,,,,
213.6866598,16.47204,17.87607689,1.404036892,,,,,
239.089969,17.53099,18.24591601,0.714926013,,,,,
321.8045502,20.44152,19.27405743,1.167462573,,,,,
280.5791107,17.53099,18.55088387,1.01989387,,,,,
223.4436401,18.22524,18.05320944,0.172030558,,,,,
268.8883144,17.26683,18.46140789,1.194577886,,,,,
293.1489142,18.78102,18.68540523,0.095614769,,,,,
297.983454,17.26683,18.75294671,1.486116714,,,,,
294.467425,19.10714,18.70281743,0.40432257,,,,,
285.7652534,17.53099,18.60019352,1.069203521,,,,,
216.4994829,15.97856,17.93257365,1.95401365,,,,,
243.4850052,18.91438,18.28541157,0.628968433,,,,,
264.229576,18.13675,18.43061714,0.29386714,,,,,
236.3650465,18.13675,18.21874065,0.081990653,,,,,
301.4994829,21.74139,18.80889416,2.93249584,,,,,
256.3185109,19.28102,18.37952882,0.901491175,,,,,
249.901758,20.14427,18.33546897,1.808801035,,,,,
322.2440538,17.53099,19.28727631,1.756286313,,,,,
321.8045502,20.58625,19.27405743,1.312192573,,,,,
287.9627715,19.387,18.62353148,0.763468523,,,,,
303.4332989,19.81387,18.84234711,0.971522893,,,,,
282.2492244,16.72126,18.56595041,1.844690415,,,,,
239.1778697,18.91438,18.24675611,0.667623895,,,,,
284.8862461,19.65169,18.59129056,1.06039944,,,,,
281.0186143,16.72126,18.55477937,1.833519368,,,,,
221.3340228,17.53099,18.01923005,0.488240052,,,,,
211.4891417,16.20573,17.82859594,1.622865943,,,,,
326.5511892,19.09196,19.42497994,0.333019935,,,,,
246.9131334,19.65169,18.31310659,1.33858341,,,,,
217.9058945,20.44152,17.95910175,2.482418252,,,,,
314.7724922,20.14427,19.08219996,1.062070038,,,,,
231.0910031,19.09196,18.15918108,0.932778923,,,,,
248.4074457,16.47204,18.32447179,1.85243179,,,,,
228.3660807,19.81387,18.1243122,1.689557798,,,,,
316.3547053,17.26683,19.12225233,1.855422334,,,,,
227.311272,19.46696,18.10998817,1.356971832,,,,,
317.1458118,18.13675,19.14293822,1.00618822,,,,,
243.3971044,17.53099,18.28466842,0.753678425,,,,,
211.4891417,16.72126,17.82859594,1.107335943,,,,,
